strategy,code,name,rank,score,close,status,r7_exposure,risk_on
R7,2540,愛山林,97,0.7766309383343772,49.1,PREP_HARD_CANDIDATE,0.2,True
R7,3498,陽程,98,0.7752067833468466,192.0,PREP_HARD_CANDIDATE,0.2,True
R7,1303,南亞,99,0.7737327987242496,234.5,PREP_HARD_CANDIDATE,0.2,True
R7,2618,長榮航,100,0.7697246406478521,42.35,PREP_HARD_CANDIDATE,0.2,True
R7,3443,創意,101,0.7687143496864389,6120.0,PREP_HARD_CANDIDATE,0.2,True
R7,6531,愛普*,102,0.7607899800432936,988.0,PREP_HARD_CANDIDATE,0.2,True
R7,4736,泰博,103,0.7602854669711056,127.5,PREP_HARD_CANDIDATE,0.2,True
R7,2891,中信金,104,0.7582174876751868,67.1,PREP_HARD_CANDIDATE,0.2,True
R7,2603,長榮,105,0.7546992521035836,234.5,PREP_HARD_CANDIDATE,0.2,True
R7,2615,萬海,106,0.7545470625411698,112.0,PREP_HARD_CANDIDATE,0.2,True
R7,2382,廣達,107,0.7545307205388064,336.5,PREP_HARD_CANDIDATE,0.2,True
R7,3034,聯詠,108,0.7534059732309069,547.0,PREP_HARD_CANDIDATE,0.2,True
R7,3094,聯傑,109,0.752426620201654,40.9,PREP_HARD_CANDIDATE,0.2,True
R7,2454,聯發科,110,0.7516546871440086,4585.0,PREP_HARD_CANDIDATE,0.2,True
R7,3680,家登,111,0.7511656517646244,510.0,PREP_HARD_CANDIDATE,0.2,True
R7,3219,倚強科,112,0.7477290671592998,85.6,PREP_HARD_CANDIDATE,0.2,True
R7,6015,宏遠證,113,0.7464274339456942,16.95,PREP_HARD_CANDIDATE,0.2,True
R7,6016,康和證,114,0.7461908337021782,22.25,PREP_HARD_CANDIDATE,0.2,True
R7,9933,中鼎,115,0.7461834867316671,41.7,PREP_HARD_CANDIDATE,0.2,True
R7,2006,東和鋼鐵,116,0.7457768189500092,82.5,PREP_HARD_CANDIDATE,0.2,True
R7,6177,達麗,117,0.7427808870317734,47.5,PREP_HARD_CANDIDATE,0.2,True
R7,1402,遠東新,118,0.7422388579380855,28.65,PREP_HARD_CANDIDATE,0.2,True
R7,2421,建準,119,0.7421827989541303,164.5,PREP_HARD_CANDIDATE,0.2,True
R7,2206,三陽工業,120,0.7416060398481646,63.1,PREP_HARD_CANDIDATE,0.2,True
R7,6670,復盛應用,121,0.7414596574048951,275.0,PREP_HARD_CANDIDATE,0.2,True
R7,1301,台塑,122,0.7403378330013747,64.6,PREP_HARD_CANDIDATE,0.2,True
R7,9917,中保科,123,0.7385971599957568,105.5,PREP_HARD_CANDIDATE,0.2,True
R7,2351,順德,124,0.7376531741615088,234.0,PREP_HARD_CANDIDATE,0.2,True
R7,2539,櫻花建,125,0.7351201092156493,35.15,PREP_HARD_CANDIDATE,0.2,True
R7,2466,冠西電,126,0.7335785914748588,106.0,PREP_HARD_CANDIDATE,0.2,True
R7,6937,天虹,127,0.7313668772314742,288.5,PREP_HARD_CANDIDATE,0.2,True
R7,1104,環泥,128,0.7290683864678086,27.2,PREP_HARD_CANDIDATE,0.2,True
R7,3017,奇鋐,129,0.7249266679259879,3370.0,PREP_HARD_CANDIDATE,0.2,True
R7,1808,潤隆,130,0.7217498847383054,34.45,PREP_HARD_CANDIDATE,0.2,True
R7,1101,台泥,131,0.7147372516735296,24.5,PREP_HARD_CANDIDATE,0.2,True
R7,2207,和泰車,132,0.7141007871645061,530.0,PREP_HARD_CANDIDATE,0.2,True
R7,3653,健策,133,0.7118291435150572,5765.0,PREP_HARD_CANDIDATE,0.2,True
R7,6209,今國光,134,0.7118003808848853,80.0,PREP_HARD_CANDIDATE,0.2,True
R7,2636,台驊控股,135,0.7098451187716993,71.2,PREP_HARD_CANDIDATE,0.2,True
R7,5607,遠雄港,136,0.7089735133322279,53.0,PREP_HARD_CANDIDATE,0.2,True
R7,3023,信邦,137,0.7072174613315988,322.0,PREP_HARD_CANDIDATE,0.2,True
R7,8996,高力,138,0.7035772881605332,1330.0,PREP_HARD_CANDIDATE,0.2,True
R7,2542,興富發,139,0.7025783434546385,46.5,PREP_HARD_CANDIDATE,0.2,True
R7,2330,台積電,140,0.6999636518502984,2410.0,PREP_HARD_CANDIDATE,0.2,True
R7,1710,東聯,141,0.6995995836286999,16.0,PREP_HARD_CANDIDATE,0.2,True
R7,3264,欣銓,142,0.6966613388094018,230.5,PREP_HARD_CANDIDATE,0.2,True
R7,6023,元大期,143,0.6947664765294804,84.9,PREP_HARD_CANDIDATE,0.2,True
R7,6196,帆宣,144,0.6941997081442899,511.0,PREP_HARD_CANDIDATE,0.2,True
R7,6245,立端,145,0.6919311411864114,81.3,PREP_HARD_CANDIDATE,0.2,True
R7,2903,遠百,146,0.6912078750009576,22.3,PREP_HARD_CANDIDATE,0.2,True
R7,4105,東洋,147,0.690142887479956,77.5,PREP_HARD_CANDIDATE,0.2,True
R7,2395,研華,148,0.6876939985653401,674.0,PREP_HARD_CANDIDATE,0.2,True
R7,5292,華懋,149,0.6874671471453824,217.0,PREP_HARD_CANDIDATE,0.2,True
R7,5608,四維航,150,0.6837695037140559,16.75,PREP_HARD_CANDIDATE,0.2,True
R7,4771,望隼,151,0.6833407537255152,201.5,PREP_HARD_CANDIDATE,0.2,True
R7,2633,台灣高鐵,152,0.6796338976881847,26.05,PREP_HARD_CANDIDATE,0.2,True
R7,3479,安勤,153,0.6795849379683068,131.0,PREP_HARD_CANDIDATE,0.2,True
R7,1904,正隆,154,0.6790781490866521,24.8,PREP_HARD_CANDIDATE,0.2,True
R7,1312,國喬,155,0.6761699559544856,14.35,PREP_HARD_CANDIDATE,0.2,True
R7,7744,崴寶,156,0.6739247389462355,497.0,PREP_HARD_CANDIDATE,0.2,True
R7,3231,緯創,157,0.6726763321036073,185.5,PREP_HARD_CANDIDATE,0.2,True
R7,5432,新門,158,0.6710075315958093,149.0,PREP_HARD_CANDIDATE,0.2,True
R7,3044,健鼎,159,0.6705495593079847,508.0,PREP_HARD_CANDIDATE,0.2,True
R7,1314,中石化,160,0.6685417800251215,8.12,PREP_HARD_CANDIDATE,0.2,True
R7,9941,裕融,161,0.6658944330088099,80.3,PREP_HARD_CANDIDATE,0.2,True
R7,2347,聯強,162,0.6583684969598121,89.0,PREP_HARD_CANDIDATE,0.2,True
R7,3711,日月光投控,163,0.6559434646118846,618.0,PREP_HARD_CANDIDATE,0.2,True
R7,1409,新纖,164,0.6539715667884101,24.45,PREP_HARD_CANDIDATE,0.2,True
R7,6605,帝寶,165,0.6521882185480112,137.5,PREP_HARD_CANDIDATE,0.2,True
R7,1313,聯成,166,0.6453688397083022,11.95,PREP_HARD_CANDIDATE,0.2,True
R7,2360,致茂,167,0.63983088358196,2160.0,PREP_HARD_CANDIDATE,0.2,True
R7,3008,大立光,168,0.6387779885200665,6660.0,PREP_HARD_CANDIDATE,0.2,True
R7,2388,威盛,169,0.6329360783001285,75.2,PREP_HARD_CANDIDATE,0.2,True
R7,2379,瑞昱,170,0.632730249866336,704.0,PREP_HARD_CANDIDATE,0.2,True
R7,1434,福懋,171,0.6312990540338224,17.8,PREP_HARD_CANDIDATE,0.2,True
R7,2474,可成,172,0.6312412179624852,204.0,PREP_HARD_CANDIDATE,0.2,True
R7,1563,巧新,173,0.6304151163393187,76.0,PREP_HARD_CANDIDATE,0.2,True
R7,6840,東研信超,174,0.6292418907542618,89.0,PREP_HARD_CANDIDATE,0.2,True
R7,2204,中華,175,0.628094484169933,52.8,PREP_HARD_CANDIDATE,0.2,True
R7,3706,神達,176,0.6261022687768364,80.1,PREP_HARD_CANDIDATE,0.2,True
R7,2597,潤弘,177,0.6236969667318297,169.0,PREP_HARD_CANDIDATE,0.2,True
R7,4938,和碩,178,0.6224827835457356,91.0,PREP_HARD_CANDIDATE,0.2,True
R7,8464,億豐,179,0.6220162622392837,371.0,PREP_HARD_CANDIDATE,0.2,True
R7,2610,華航,180,0.6207374819957342,20.4,PREP_HARD_CANDIDATE,0.2,True
R7,2436,偉詮電,181,0.617857147558249,67.1,PREP_HARD_CANDIDATE,0.2,True
R7,3005,神基,182,0.6160773390971394,115.5,PREP_HARD_CANDIDATE,0.2,True
R7,2850,新產,183,0.6138915385658905,159.0,PREP_HARD_CANDIDATE,0.2,True
R7,6226,光鼎,184,0.6082945565758375,30.0,PREP_HARD_CANDIDATE,0.2,True
R7,6005,群益證,185,0.6081976274575729,31.5,PREP_HARD_CANDIDATE,0.2,True
R7,6727,亞泰金屬,186,0.608046020399761,507.0,PREP_HARD_CANDIDATE,0.2,True
R7,1597,直得,187,0.6079338863355608,147.0,PREP_HARD_CANDIDATE,0.2,True
R7,1216,統一,188,0.6076856333929085,75.0,PREP_HARD_CANDIDATE,0.2,True
R7,2031,新光鋼,189,0.6067538949658153,43.95,PREP_HARD_CANDIDATE,0.2,True
R7,3176,基亞,190,0.6063458911932431,36.5,PREP_HARD_CANDIDATE,0.2,True
R7,1229,聯華,191,0.6060898141320671,40.7,PREP_HARD_CANDIDATE,0.2,True
R7,6805,富世達,192,0.600261453393296,2150.0,PREP_HARD_CANDIDATE,0.2,True
R7,7714,創泓科技,193,0.5997776046552392,173.5,PREP_HARD_CANDIDATE,0.2,True
R7,5321,美而快,194,0.5995713021982523,75.5,PREP_HARD_CANDIDATE,0.2,True
R7,2727,王品,195,0.5990582458450933,229.0,PREP_HARD_CANDIDATE,0.2,True
R7,6141,柏承,196,0.5972938163398382,51.0,PREP_HARD_CANDIDATE,0.2,True
R7,2377,微星,197,0.5956909316230502,149.0,PREP_HARD_CANDIDATE,0.2,True
R7,1210,大成,198,0.5955539181184643,52.1,PREP_HARD_CANDIDATE,0.2,True
R7,4939,亞電,199,0.5932460074906867,82.4,PREP_HARD_CANDIDATE,0.2,True
R7,5434,崇越,200,0.591104556199991,527.0,PREP_HARD_CANDIDATE,0.2,True
R7,6547,高端疫苗,201,0.5871118545235474,58.8,PREP_HARD_CANDIDATE,0.2,True
R7,6206,飛捷,202,0.5869537708040535,138.0,PREP_HARD_CANDIDATE,0.2,True
R7,4303,信立,203,0.57656090780208,36.85,PREP_HARD_CANDIDATE,0.2,True
R7,4590,富田-創,204,0.5751117365699616,89.9,PREP_HARD_CANDIDATE,0.2,True
R7,6669,緯穎,205,0.5689445866666056,2310.0,PREP_HARD_CANDIDATE,0.2,True
R7,2049,上銀,206,0.5684427654107659,359.0,PREP_HARD_CANDIDATE,0.2,True
R7,9939,宏全,207,0.5683995000215788,129.5,PREP_HARD_CANDIDATE,0.2,True
R7,1907,永豐餘,208,0.5653657502082807,29.05,PREP_HARD_CANDIDATE,0.2,True
R7,6257,矽格,209,0.5591221826390389,211.5,PREP_HARD_CANDIDATE,0.2,True
R7,1609,大亞,210,0.5585724674393128,37.85,PREP_HARD_CANDIDATE,0.2,True
R7,2464,盟立,211,0.5583065985016856,188.5,PREP_HARD_CANDIDATE,0.2,True
R7,5515,建國,212,0.5581832370118601,49.85,PREP_HARD_CANDIDATE,0.2,True
R7,6782,視陽,213,0.5532832128088206,223.5,PREP_HARD_CANDIDATE,0.2,True
R7,2641,正德,214,0.5503511596676604,17.7,PREP_HARD_CANDIDATE,0.2,True
R7,3617,碩天,215,0.5495022493827436,242.5,PREP_HARD_CANDIDATE,0.2,True
R7,1440,南紡,216,0.5488477053320202,13.4,PREP_HARD_CANDIDATE,0.2,True
R7,6712,長聖,217,0.5485023679660238,154.0,PREP_HARD_CANDIDATE,0.2,True
R7,2353,宏碁,218,0.5469589825499982,31.1,PREP_HARD_CANDIDATE,0.2,True
R7,2546,根基,219,0.5464028724936936,101.0,PREP_HARD_CANDIDATE,0.2,True
R7,6526,達發,220,0.5452517296552952,624.0,PREP_HARD_CANDIDATE,0.2,True
R7,2613,中櫃,221,0.5412561631293159,22.25,PREP_HARD_CANDIDATE,0.2,True
R7,8932,智通*,222,0.533185587855558,90.6,PREP_HARD_CANDIDATE,0.2,True
R7,2027,大成鋼,223,0.5280420855210013,46.5,PREP_HARD_CANDIDATE,0.2,True
R7,3702,大聯大,224,0.5234750650723327,106.5,PREP_HARD_CANDIDATE,0.2,True
R7,7788,松川精密,225,0.5208746132498525,286.5,PREP_HARD_CANDIDATE,0.2,True
R7,6278,台表科,226,0.5208174285477647,186.5,PREP_HARD_CANDIDATE,0.2,True
R7,1727,中華化,227,0.5154293543057094,89.6,PREP_HARD_CANDIDATE,0.2,True
R7,3135,凌航,228,0.5146480233084341,162.5,PREP_HARD_CANDIDATE,0.2,True
R7,3081,聯亞,229,0.5111006343613717,2810.0,PREP_HARD_CANDIDATE,0.2,True
R7,5534,長虹,230,0.510420676080442,74.0,PREP_HARD_CANDIDATE,0.2,True
R7,2301,光寶科,231,0.5100165897913677,277.0,PREP_HARD_CANDIDATE,0.2,True
R7,3014,聯陽,232,0.505210752269256,130.5,PREP_HARD_CANDIDATE,0.2,True
R7,2352,佳世達,233,0.5044954315138384,28.7,PREP_HARD_CANDIDATE,0.2,True
R7,6213,聯茂,234,0.5040535655536726,509.0,PREP_HARD_CANDIDATE,0.2,True
R7,7769,鴻勁,235,0.5034651915198987,6310.0,PREP_HARD_CANDIDATE,0.2,True
R7,9945,潤泰新,236,0.5011002019605588,28.1,PREP_HARD_CANDIDATE,0.2,True
R7,3605,宏致,237,0.5009207793457262,122.5,PREP_HARD_CANDIDATE,0.2,True
R7,6491,晶碩,238,0.5008945134567937,367.5,PREP_HARD_CANDIDATE,0.2,True
R7,6757,台灣虎航,239,0.4997410904772536,54.2,PREP_HARD_CANDIDATE,0.2,True
R7,2915,潤泰全,240,0.49928548928654276,56.6,PREP_HARD_CANDIDATE,0.2,True
R7,1736,喬山,241,0.4987123088343152,128.5,PREP_HARD_CANDIDATE,0.2,True
R7,6770,力積電,242,0.4961885440449025,70.7,PREP_HARD_CANDIDATE,0.2,True
R7,1513,中興電,243,0.49488187922551574,165.0,PREP_HARD_CANDIDATE,0.2,True
R7,2392,正崴,244,0.49140019438560395,42.3,PREP_HARD_CANDIDATE,0.2,True
R7,2357,華碩,245,0.4875730141661603,924.0,PREP_HARD_CANDIDATE,0.2,True
R7,1708,東鹼,246,0.48380183054445847,48.5,PREP_HARD_CANDIDATE,0.2,True
R7,3455,由田,247,0.48362225279319726,233.5,PREP_HARD_CANDIDATE,0.2,True
R7,2601,益航,248,0.48188577080222117,6.54,PREP_HARD_CANDIDATE,0.2,True
R7,1909,榮成,249,0.480461627048853,10.45,PREP_HARD_CANDIDATE,0.2,True
R7,4979,華星光,250,0.47879865083502593,531.0,PREP_HARD_CANDIDATE,0.2,True
R7,3088,艾訊,251,0.47118116287576334,124.0,PREP_HARD_CANDIDATE,0.2,True
R7,3362,先進光,252,0.47047610944119417,179.5,PREP_HARD_CANDIDATE,0.2,True
R7,6829,千附精密,253,0.4700245219094107,228.0,PREP_HARD_CANDIDATE,0.2,True
R7,2467,志聖,254,0.46834731182270123,552.0,PREP_HARD_CANDIDATE,0.2,True
R7,1608,華榮,255,0.4539162214775072,36.2,PREP_HARD_CANDIDATE,0.2,True
R7,2399,映泰,256,0.45279721871861206,45.5,PREP_HARD_CANDIDATE,0.2,True
R7,8050,廣積,257,0.4516301958671256,56.1,PREP_HARD_CANDIDATE,0.2,True
R7,3504,揚明光,258,0.4499138865768604,80.7,PREP_HARD_CANDIDATE,0.2,True
R7,6533,晶心科,259,0.4444774835743782,232.5,PREP_HARD_CANDIDATE,0.2,True
R7,2317,鴻海,260,0.44301544473633586,248.0,PREP_HARD_CANDIDATE,0.2,True
R7,6668,中揚光,261,0.4420730930121893,39.3,PREP_HARD_CANDIDATE,0.2,True
R7,2376,技嘉,262,0.4399488547010181,349.0,PREP_HARD_CANDIDATE,0.2,True
R7,2362,藍天,263,0.43442542688479335,47.15,PREP_HARD_CANDIDATE,0.2,True
R7,9925,新保,264,0.43188757428985036,39.55,PREP_HARD_CANDIDATE,0.2,True
R7,6579,研揚,265,0.4318697241160248,148.0,PREP_HARD_CANDIDATE,0.2,True
R7,6187,萬潤,266,0.4316378552818823,1250.0,PREP_HARD_CANDIDATE,0.2,True
R7,1504,東元,267,0.426196046322431,69.5,PREP_HARD_CANDIDATE,0.2,True
R7,2476,鉅祥,268,0.4256438687945544,118.0,PREP_HARD_CANDIDATE,0.2,True
R7,6108,競國,269,0.4209644774250666,22.15,PREP_HARD_CANDIDATE,0.2,True
R7,8109,博大,270,0.4190094768029481,127.0,PREP_HARD_CANDIDATE,0.2,True
R7,2103,台橡,271,0.41799351562174514,25.75,PREP_HARD_CANDIDATE,0.2,True
R7,6419,京晨科,272,0.406787148053845,151.5,PREP_HARD_CANDIDATE,0.2,True
R7,2408,南亞科,273,0.4033977481555816,493.0,PREP_HARD_CANDIDATE,0.2,True
R7,1605,華新,274,0.40259007709408445,37.4,PREP_HARD_CANDIDATE,0.2,True
R7,2486,一詮,275,0.40061418398822357,237.5,PREP_HARD_CANDIDATE,0.2,True
R7,2465,麗臺,276,0.39360001462711763,90.0,PREP_HARD_CANDIDATE,0.2,True
R7,3450,聯鈞,277,0.38368197078833055,512.0,PREP_HARD_CANDIDATE,0.2,True
R7,6691,洋基工程,278,0.38144095168223213,609.0,PREP_HARD_CANDIDATE,0.2,True
R7,6716,應廣,279,0.3786145250572698,115.0,PREP_HARD_CANDIDATE,0.2,True
R7,2383,台光電,280,0.36233448394290424,5365.0,PREP_HARD_CANDIDATE,0.2,True
R7,6651,全宇昕,281,0.3622509080496377,136.5,PREP_HARD_CANDIDATE,0.2,True
R7,3189,景碩,282,0.35814515680583864,822.0,PREP_HARD_CANDIDATE,0.2,True
R7,2451,創見,283,0.35555363906746673,276.5,PREP_HARD_CANDIDATE,0.2,True
R7,4147,中裕,284,0.3528309819719021,59.8,PREP_HARD_CANDIDATE,0.2,True
R7,2634,漢翔,285,0.34857709771838064,63.8,PREP_HARD_CANDIDATE,0.2,True
R7,6277,宏正,286,0.348483729224404,76.3,PREP_HARD_CANDIDATE,0.2,True
R7,5904,寶雅*,287,0.3440694139443091,72.3,PREP_HARD_CANDIDATE,0.2,True
R7,3037,欣興,288,0.3434235001965234,977.0,PREP_HARD_CANDIDATE,0.2,True
R7,6121,新普,289,0.33924673053691207,380.5,PREP_HARD_CANDIDATE,0.2,True
R7,6197,佳必琪,290,0.3378273986359722,300.0,PREP_HARD_CANDIDATE,0.2,True
R7,2441,超豐,291,0.3373140666545198,111.5,PREP_HARD_CANDIDATE,0.2,True
R7,6922,宸曜,292,0.33097381899620926,186.0,PREP_HARD_CANDIDATE,0.2,True
R7,2356,英業達,293,0.32955063559250664,62.0,PREP_HARD_CANDIDATE,0.2,True
R7,3213,茂訊,294,0.32082251438754283,121.0,PREP_HARD_CANDIDATE,0.2,True
