trade_date,market,stock_id,name,raw_json
2026-08-26,TPEX,3088,艾訊,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3088"",""CompanyName"":""艾訊"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""109200"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""319000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-209800"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""109200"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""319000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-209800"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""13847"",""Dealers-TotalSell"":""37904"",""Dealers-Difference"":""-24057"",""Dealers -TotalSell"":""37904"",""TotalDifference"":""-233857""}"
2026-08-26,TPEX,3093,港建*,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3093"",""CompanyName"":""港建*"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""170000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""110000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""60000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""170000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""110000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""60000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""6153"",""Dealers-TotalSell"":""1000"",""Dealers-Difference"":""5153"",""Dealers -TotalSell"":""1000"",""TotalDifference"":""65153""}"
2026-08-26,TPEX,3095,及成,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3095"",""CompanyName"":""及成"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""0"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""1000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-1000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""1000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-1000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""0"",""TotalDifference"":""-1000""}"
2026-08-26,TPEX,3105,穩懋,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3105"",""CompanyName"":""穩懋"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""11533696"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""8259722"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""3273974"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""11533696"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""8259722"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""3273974"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""4487000"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""107000"",""SecuritiesInvestmentTrustCompanies-Difference"":""4380000"",""Dealers-TotalBuy"":""869325"",""Dealers-TotalSell"":""813293"",""Dealers-Difference"":""56032"",""Dealers -TotalSell"":""307793"",""TotalDifference"":""7710006""}"
2026-08-26,TPEX,3114,好德,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3114"",""CompanyName"":""好德"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""56000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""50000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""6000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""56000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""50000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""6000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""0"",""TotalDifference"":""6000""}"
2026-08-26,TPEX,3118,進階,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3118"",""CompanyName"":""進階"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""0"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""0"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""0"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""0"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""0"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""360"",""Dealers-Difference"":""-360"",""Dealers -TotalSell"":""360"",""TotalDifference"":""-360""}"
2026-08-26,TPEX,3122,笙泉,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3122"",""CompanyName"":""笙泉"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""23000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""1000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""22000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""23000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""1000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""22000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""37"",""Dealers-Difference"":""-37"",""Dealers -TotalSell"":""37"",""TotalDifference"":""21963""}"
2026-08-26,TPEX,3128,昇銳,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3128"",""CompanyName"":""昇銳"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""12000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""99000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-87000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""12000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""99000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-87000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""829"",""Dealers-Difference"":""-829"",""Dealers -TotalSell"":""829"",""TotalDifference"":""-87829""}"
2026-08-26,TPEX,3131,弘塑,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3131"",""CompanyName"":""弘塑"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""201501"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""111006"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""90495"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""201501"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""111006"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""90495"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""62106"",""Dealers-TotalSell"":""37702"",""Dealers-Difference"":""24404"",""Dealers -TotalSell"":""30656"",""TotalDifference"":""114899""}"
2026-08-26,TPEX,3141,晶宏,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3141"",""CompanyName"":""晶宏"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""676055"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""210036"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""466019"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""676055"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""210036"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""466019"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""36191"",""Dealers-TotalSell"":""32362"",""Dealers-Difference"":""3829"",""Dealers -TotalSell"":""17342"",""TotalDifference"":""469848""}"
2026-08-26,TPEX,3147,大綜,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3147"",""CompanyName"":""大綜"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""97615"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""88210"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""9405"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""97615"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""88210"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""9405"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""1000"",""Dealers-TotalSell"":""1731"",""Dealers-Difference"":""-731"",""Dealers -TotalSell"":""1731"",""TotalDifference"":""8674""}"
2026-08-26,TPEX,3152,璟德,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3152"",""CompanyName"":""璟德"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""63040"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""176000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-112960"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""63040"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""176000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-112960"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""7208"",""Dealers-TotalSell"":""11053"",""Dealers-Difference"":""-3845"",""Dealers -TotalSell"":""9053"",""TotalDifference"":""-116805""}"
2026-08-26,TPEX,3162,精確,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3162"",""CompanyName"":""精確"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""1001000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""2007000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-1006000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""1001000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""2007000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-1006000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""95292"",""Dealers-TotalSell"":""19440"",""Dealers-Difference"":""75852"",""Dealers -TotalSell"":""19440"",""TotalDifference"":""-930148""}"
2026-08-26,TPEX,3163,波若威,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3163"",""CompanyName"":""波若威"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""1594682"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""2107000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-512318"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""1594682"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""2107000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-512318"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""56502"",""Dealers-TotalSell"":""50922"",""Dealers-Difference"":""5580"",""Dealers -TotalSell"":""48922"",""TotalDifference"":""-506738""}"
2026-08-26,TPEX,3169,亞信,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3169"",""CompanyName"":""亞信"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""42000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""3000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""39000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""42000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""3000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""39000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""1"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""1"",""Dealers -TotalSell"":""0"",""TotalDifference"":""39001""}"
2026-08-26,TPEX,3171,炎洲流通,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3171"",""CompanyName"":""炎洲流通"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""1000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""0"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""1000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""1000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""0"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""1000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""0"",""TotalDifference"":""1000""}"
2026-08-26,TPEX,3176,基亞,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3176"",""CompanyName"":""基亞"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""1414000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""199000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""1215000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""1414000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""199000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""1215000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""0"",""TotalDifference"":""1215000""}"
2026-08-26,TPEX,3178,公準,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3178"",""CompanyName"":""公準"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""14000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""1000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""13000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""14000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""1000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""13000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""390"",""Dealers-TotalSell"":""57"",""Dealers-Difference"":""333"",""Dealers -TotalSell"":""0"",""TotalDifference"":""13333""}"
2026-08-26,TPEX,3188,鑫龍騰,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3188"",""CompanyName"":""鑫龍騰"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""52000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""4000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""48000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""52000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""4000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""48000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""0"",""TotalDifference"":""48000""}"
2026-08-26,TPEX,3191,雲嘉南,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3191"",""CompanyName"":""雲嘉南"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""9000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""0"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""9000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""9000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""0"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""9000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""0"",""TotalDifference"":""9000""}"
2026-08-26,TPEX,3205,佰研,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3205"",""CompanyName"":""佰研"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""3000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""1000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""2000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""3000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""1000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""2000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""0"",""TotalDifference"":""2000""}"
2026-08-26,TPEX,3206,志豐,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3206"",""CompanyName"":""志豐"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""10000"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""1000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""9000"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""10000"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""1000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""9000"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""0"",""Dealers-TotalSell"":""0"",""Dealers-Difference"":""0"",""Dealers -TotalSell"":""0"",""TotalDifference"":""9000""}"
2026-08-26,TPEX,3207,耀勝,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3207"",""CompanyName"":""耀勝"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""40180"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""9000"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""31180"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""40180"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""9000"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""31180"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""1"",""Dealers-TotalSell"":""3"",""Dealers-Difference"":""-2"",""Dealers -TotalSell"":""3"",""TotalDifference"":""31178""}"
2026-08-26,TPEX,3211,順達,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3211"",""CompanyName"":""順達"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""2035450"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""3785150"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-1749700"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""2035450"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""3785150"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-1749700"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""3596000"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""552000"",""SecuritiesInvestmentTrustCompanies-Difference"":""3044000"",""Dealers-TotalBuy"":""316044"",""Dealers-TotalSell"":""97034"",""Dealers-Difference"":""219010"",""Dealers -TotalSell"":""64579"",""TotalDifference"":""1513310""}"
2026-08-26,TPEX,3213,茂訊,"{""Date"":""1150826"",""SecuritiesCompanyCode"":""3213"",""CompanyName"":""茂訊"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Buy"":""46088"","" Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Total Sell"":""67295"",""Foreign Investors include Mainland Area Investors (Foreign Dealers excluded)-Difference"":""-21207"",""Foreign Dealers-Total Buy"":""0"",""Foreign Dealers-TotalSell"":""0"",""ForeignDealers-Difference"":""0"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalBuy"":""46088"",""ForeignInvestorsIncludeMainlandAreaInvestors-TotalSell"":""67295"",""ForeignInvestorsInclude MainlandAreaInvestors-Difference"":""-21207"",""SecuritiesInvestmentTrustCompanies-TotalBuy"":""0"",""SecuritiesInvestmentTrustCompanies-TotalSell"":""0"",""SecuritiesInvestmentTrustCompanies-Difference"":""0"",""Dealers-TotalBuy"":""4661"",""Dealers-TotalSell"":""660"",""Dealers-Difference"":""4001"",""Dealers -TotalSell"":""660"",""TotalDifference"":""-17206""}"
