strategy,code,name,rank,score,close,status,r7_exposure,risk_on
R7,2204,中華,192,0.5697574546600948,52.6,PREP_HARD_CANDIDATE,0.2,True
R7,6213,聯茂,193,0.567282836803575,515.0,PREP_HARD_CANDIDATE,0.2,True
R7,2031,新光鋼,194,0.5649778805655287,43.55,PREP_HARD_CANDIDATE,0.2,True
R7,3014,聯陽,195,0.5643288374230094,130.5,PREP_HARD_CANDIDATE,0.2,True
R7,1229,聯華,196,0.563502106371143,40.35,PREP_HARD_CANDIDATE,0.2,True
R7,2597,潤弘,197,0.5615872833429296,167.0,PREP_HARD_CANDIDATE,0.2,True
R7,2610,華航,198,0.5572324564347372,20.2,PREP_HARD_CANDIDATE,0.2,True
R7,3005,神基,199,0.5548167977001814,116.5,PREP_HARD_CANDIDATE,0.2,True
R7,1313,聯成,200,0.5522920054259418,11.75,PREP_HARD_CANDIDATE,0.2,True
R7,5321,美而快,201,0.5486057330614534,71.8,PREP_HARD_CANDIDATE,0.2,True
R7,3706,神達,202,0.5474782913731051,78.7,PREP_HARD_CANDIDATE,0.2,True
R7,2301,光寶科,203,0.5455667952488423,277.5,PREP_HARD_CANDIDATE,0.2,True
R7,6491,晶碩,204,0.5454935327113998,381.5,PREP_HARD_CANDIDATE,0.2,True
R7,6782,視陽,205,0.5449693627314115,227.0,PREP_HARD_CANDIDATE,0.2,True
R7,2317,鴻海,206,0.5441485556978006,248.5,PREP_HARD_CANDIDATE,0.2,True
R7,6209,今國光,207,0.5419535606190314,76.5,PREP_HARD_CANDIDATE,0.2,True
R7,3006,晶豪科,208,0.5403442490510479,270.5,PREP_HARD_CANDIDATE,0.2,True
R7,2421,建準,209,0.5349540297658988,163.0,PREP_HARD_CANDIDATE,0.2,True
R7,1434,福懋,210,0.5338185565210017,17.65,PREP_HARD_CANDIDATE,0.2,True
R7,2727,王品,211,0.5305382202010377,228.0,PREP_HARD_CANDIDATE,0.2,True
R7,4303,信立,212,0.5276159552337637,35.75,PREP_HARD_CANDIDATE,0.2,True
R7,3605,宏致,213,0.5208070984790706,126.5,PREP_HARD_CANDIDATE,0.2,True
R7,2915,潤泰全,214,0.5140238613759252,56.7,PREP_HARD_CANDIDATE,0.2,True
R7,6727,亞泰金屬,215,0.5133994984404705,488.5,PREP_HARD_CANDIDATE,0.2,True
R7,6278,台表科,216,0.5130366244554897,185.5,PREP_HARD_CANDIDATE,0.2,True
R7,1312,國喬,217,0.508634297700785,14.45,PREP_HARD_CANDIDATE,0.2,True
R7,6669,緯穎,218,0.5064904254725352,2270.0,PREP_HARD_CANDIDATE,0.2,True
R7,8070,長華*,219,0.5058546627862242,50.2,PREP_HARD_CANDIDATE,0.2,True
R7,1907,永豐餘,220,0.5055325049364734,29.0,PREP_HARD_CANDIDATE,0.2,True
R7,7744,崴寶,221,0.5044122849405521,480.5,PREP_HARD_CANDIDATE,0.2,True
R7,3088,艾訊,222,0.5002022455381502,124.0,PREP_HARD_CANDIDATE,0.2,True
R7,2441,超豐,223,0.49759531874699814,114.0,PREP_HARD_CANDIDATE,0.2,True
R7,6651,全宇昕,224,0.49492607300692587,142.0,PREP_HARD_CANDIDATE,0.2,True
R7,2476,鉅祥,225,0.49405726147180373,119.5,PREP_HARD_CANDIDATE,0.2,True
R7,8109,博大,226,0.49378539498491525,127.5,PREP_HARD_CANDIDATE,0.2,True
R7,1563,巧新,227,0.48651163079096765,74.8,PREP_HARD_CANDIDATE,0.2,True
R7,6206,飛捷,228,0.48547981662263656,136.0,PREP_HARD_CANDIDATE,0.2,True
R7,1608,華榮,229,0.48546569826223346,36.0,PREP_HARD_CANDIDATE,0.2,True
R7,2613,中櫃,230,0.48445101575522664,22.1,PREP_HARD_CANDIDATE,0.2,True
R7,6716,應廣,231,0.48305499303602667,120.5,PREP_HARD_CANDIDATE,0.2,True
R7,1513,中興電,232,0.48044726031955526,163.5,PREP_HARD_CANDIDATE,0.2,True
R7,8932,智通*,233,0.47551251052794785,90.6,PREP_HARD_CANDIDATE,0.2,True
R7,6579,研揚,234,0.47461884182361763,149.0,PREP_HARD_CANDIDATE,0.2,True
R7,6533,晶心科,235,0.4689987213658699,232.0,PREP_HARD_CANDIDATE,0.2,True
R7,2850,新產,236,0.467173867302917,156.0,PREP_HARD_CANDIDATE,0.2,True
R7,1440,南紡,237,0.46628307581858136,13.25,PREP_HARD_CANDIDATE,0.2,True
R7,4147,中裕,238,0.46484718863528957,59.9,PREP_HARD_CANDIDATE,0.2,True
R7,2376,技嘉,239,0.46396758123757054,344.0,PREP_HARD_CANDIDATE,0.2,True
R7,1727,中華化,240,0.46256954484882595,88.2,PREP_HARD_CANDIDATE,0.2,True
R7,2489,瑞軒,241,0.4609767596204768,39.3,PREP_HARD_CANDIDATE,0.2,True
R7,4979,華星光,242,0.4561420542411581,547.0,PREP_HARD_CANDIDATE,0.2,True
R7,1736,喬山,243,0.4551236238486891,124.0,PREP_HARD_CANDIDATE,0.2,True
R7,9925,新保,244,0.4550718360528648,39.4,PREP_HARD_CANDIDATE,0.2,True
R7,9939,宏全,245,0.45498365024206494,126.0,PREP_HARD_CANDIDATE,0.2,True
R7,5269,祥碩,246,0.45345647035672826,1365.0,PREP_HARD_CANDIDATE,0.2,True
R7,9945,潤泰新,247,0.44772310878122284,27.85,PREP_HARD_CANDIDATE,0.2,True
R7,1504,東元,248,0.44723942416404955,70.3,PREP_HARD_CANDIDATE,0.2,True
R7,7788,松川精密,249,0.4469963070836809,282.0,PREP_HARD_CANDIDATE,0.2,True
R7,2362,藍天,250,0.43756311590096136,46.65,PREP_HARD_CANDIDATE,0.2,True
R7,2464,盟立,251,0.43560241851104403,175.5,PREP_HARD_CANDIDATE,0.2,True
R7,6770,力積電,252,0.4282229136269359,70.7,PREP_HARD_CANDIDATE,0.2,True
R7,6603,富強鑫,253,0.42779185156813615,25.9,PREP_HARD_CANDIDATE,0.2,True
R7,2601,益航,254,0.42118615693493305,6.38,PREP_HARD_CANDIDATE,0.2,True
R7,2465,麗臺,255,0.4179390142198546,88.6,PREP_HARD_CANDIDATE,0.2,True
R7,2388,威盛,256,0.41298931014347506,72.3,PREP_HARD_CANDIDATE,0.2,True
R7,2399,映泰,257,0.4119821992847377,44.9,PREP_HARD_CANDIDATE,0.2,True
R7,6691,洋基工程,258,0.41104527720750433,613.0,PREP_HARD_CANDIDATE,0.2,True
R7,9921,巨大,259,0.4097198113274237,89.7,PREP_HARD_CANDIDATE,0.2,True
R7,2392,正崴,260,0.4078004009199804,41.5,PREP_HARD_CANDIDATE,0.2,True
R7,5904,寶雅*,261,0.40165451659224344,72.9,PREP_HARD_CANDIDATE,0.2,True
R7,5432,新門,262,0.4001894074952483,147.0,PREP_HARD_CANDIDATE,0.2,True
R7,6108,競國,263,0.39720360265586285,22.15,PREP_HARD_CANDIDATE,0.2,True
R7,6757,台灣虎航,264,0.39019124122857146,53.9,PREP_HARD_CANDIDATE,0.2,True
R7,5515,建國,265,0.38907438502412534,49.45,PREP_HARD_CANDIDATE,0.2,True
R7,1605,華新,266,0.3865110782220432,37.0,PREP_HARD_CANDIDATE,0.2,True
R7,2027,大成鋼,267,0.37984015001769267,45.75,PREP_HARD_CANDIDATE,0.2,True
R7,6197,佳必琪,268,0.36934682348697145,297.0,PREP_HARD_CANDIDATE,0.2,True
R7,3189,景碩,269,0.3625235743707475,798.0,PREP_HARD_CANDIDATE,0.2,True
R7,6829,千附精密,270,0.36119422113541527,215.5,PREP_HARD_CANDIDATE,0.2,True
R7,3037,欣興,271,0.36103620619161136,970.0,PREP_HARD_CANDIDATE,0.2,True
R7,6472,保瑞,272,0.3571875812435051,403.5,PREP_HARD_CANDIDATE,0.2,True
R7,3617,碩天,273,0.3549310746406018,241.0,PREP_HARD_CANDIDATE,0.2,True
R7,2103,台橡,274,0.3507176163274009,25.45,PREP_HARD_CANDIDATE,0.2,True
R7,3213,茂訊,275,0.33792032458023585,121.0,PREP_HARD_CANDIDATE,0.2,True
R7,2634,漢翔,276,0.33148815267526777,63.8,PREP_HARD_CANDIDATE,0.2,True
R7,2312,金寶,277,0.33111490167064195,30.85,PREP_HARD_CANDIDATE,0.2,True
R7,3022,威強電,278,0.3268384709086004,86.2,PREP_HARD_CANDIDATE,0.2,True
R7,6121,新普,279,0.3258987151665278,379.0,PREP_HARD_CANDIDATE,0.2,True
R7,3504,揚明光,280,0.32533722103131335,78.0,PREP_HARD_CANDIDATE,0.2,True
R7,2356,英業達,281,0.3164940650411848,61.7,PREP_HARD_CANDIDATE,0.2,True
R7,2383,台光電,282,0.3107191867298059,5345.0,PREP_HARD_CANDIDATE,0.2,True
R7,6922,宸曜,283,0.30538135102935715,185.5,PREP_HARD_CANDIDATE,0.2,True
R7,2408,南亞科,284,0.3003990305839358,473.0,PREP_HARD_CANDIDATE,0.2,True
R7,6187,萬潤,285,0.29772030373786373,1225.0,PREP_HARD_CANDIDATE,0.2,True
R7,3416,融程電,286,0.29595869581452616,161.0,PREP_HARD_CANDIDATE,0.2,True
R7,3362,先進光,287,0.28942108459535376,168.5,PREP_HARD_CANDIDATE,0.2,True
R7,2486,一詮,288,0.28572343254416527,234.5,PREP_HARD_CANDIDATE,0.2,True
R7,2364,倫飛,289,0.27561376060361087,64.6,PREP_HARD_CANDIDATE,0.2,True
R7,3455,由田,290,0.2708457664176385,230.5,PREP_HARD_CANDIDATE,0.2,True
R7,2324,仁寶,291,0.2706728949718884,37.9,PREP_HARD_CANDIDATE,0.2,True
R7,1909,榮成,292,0.2470957418568545,10.25,PREP_HARD_CANDIDATE,0.2,True
R7,3450,聯鈞,293,0.24467517377872855,509.0,PREP_HARD_CANDIDATE,0.2,True
R7,2059,川湖,294,0.24345753648061486,11990.0,PREP_HARD_CANDIDATE,0.2,True
