code,name,entry_date,exit_date,shares,buy_price,sell_open_reference,sell_execution_price,buy_commission,sell_commission,sell_tax,gross_buy_value,gross_sell_value,total_costs,net_pnl,net_return,hold_sessions,exit_reason
3122,笙泉,20240612,20240624,3000,57.6,54.7,53.6,246.24,229.14000000000001,482.40000000000003,172800.0,160800.0,957.78,-12957.779999999999,-0.07488044813917945,8,R7_RANK_EXIT
6442,光聖,20240612,20240624,800,248.0,319.5,313.0,282.72,356.82,751.2,198400.0,250400.0,1390.74,50609.25999999998,0.25472401424743923,8,R7_RANK_EXIT
8906,花王,20240617,20240624,3000,56.6,58.8,57.6,241.965,246.24,518.4,169800.0,172800.0,1006.605,1993.3950000000186,0.011722959094244874,5,R7_RANK_EXIT
5484,慧友,20240617,20240625,3000,59.2,68.0,66.60000000000001,253.08,284.71500000000003,599.4000000000001,177600.0,199800.00000000003,1137.1950000000002,21062.80500000005,0.11842811493621619,6,R7_RANK_EXIT
3580,友威科,20240625,20240626,2000,82.9,82.0,80.30000000000001,236.26500000000001,228.85500000000005,481.8000000000001,165800.0,160600.00000000003,946.9200000000002,-6146.919999999984,-0.037021550683520754,1,R7_RANK_EXIT
2438,翔耀,20240624,20240715,4000,50.300000000000004,84.8,83.10000000000001,286.71000000000004,473.6700000000001,997.2000000000002,201200.00000000003,332400.00000000006,1757.5800000000004,129442.42000000004,0.6424365160362191,15,R7_RANK_EXIT
6895,宏碩系統,20240626,20240715,1000,200.5,260.5,255.0,285.71250000000003,363.375,765.0,200500.0,255000.0,1414.0875,53085.912500000006,0.26439088637843194,13,R7_RANK_EXIT
3379,彬台,20240715,20240719,5000,43.400000000000006,42.8,41.900000000000006,309.2250000000001,298.5375000000001,628.5000000000001,217000.00000000003,209500.00000000003,1236.2625000000003,-8736.262500000012,-0.04020198636298119,4,R7_RANK_EXIT
1597,直得,20240715,20240719,2000,96.10000000000001,106.0,103.5,273.88500000000005,294.975,621.0,192200.00000000003,207000.0,1189.8600000000001,13610.139999999956,0.07071161887754254,4,R7_RANK_EXIT
1799,易威,20240719,20240723,1000,192.5,163.0,159.5,274.3125,227.2875,478.5,192500.0,159500.0,980.1,-33980.100000000006,-0.1762688169358664,2,R7_HARD_STOP
4903,聯光通,20240719,20240723,7000,31.55,27.15,26.6,314.71125,265.33500000000004,558.6,220850.0,186200.0,1138.6462500000002,-35788.64624999999,-0.1618189721485235,2,R7_HARD_STOP
3188,鑫龍騰,20240729,20240730,600,47.95,55.1,53.900000000000006,40.99725,46.084500000000006,97.02000000000001,28770.0,32340.000000000004,184.10175,3385.898250000002,0.11752103617308846,1,R7_REGIME_EXIT
4907,富宇,20240731,20240805,300,115.0,96.8,94.80000000000001,49.1625,40.52700000000001,85.32000000000001,34500.0,28440.000000000004,175.0095,-6235.009499999993,-0.18046774650470884,3,R7_REGIME_EXIT
2524,京城,20240802,20240805,2000,111.0,109.0,106.5,316.35,303.52500000000003,639.0,222000.0,213000.0,1258.875,-10258.875,-0.04614539146580987,1,R7_REGIME_EXIT
4513,福裕,20240802,20240805,3000,69.0,69.0,67.60000000000001,294.975,288.99000000000007,608.4000000000001,207000.0,202800.00000000003,1192.3650000000002,-5392.364999999962,-0.02601300393316317,1,R7_REGIME_EXIT
2364,倫飛,20240819,20240828,1000,119.0,128.0,125.0,169.57500000000002,178.125,375.0,119000.0,125000.0,722.7,5277.300000000003,0.044283954188810384,7,R7_RANK_EXIT
8937,合騏,20240819,20240905,700,46.050000000000004,67.7,66.3,45.934875000000005,66.13425000000001,139.23,32235.000000000004,46410.0,251.299125,13923.700874999991,0.4313289230598837,13,R7_REGIME_EXIT
3550,聯穎,20240828,20240905,1000,21.700000000000003,24.0,23.5,30.922500000000007,33.487500000000004,70.5,21700.000000000004,23500.0,134.91000000000003,1665.0899999999965,0.07662307018949592,6,R7_REGIME_EXIT
8032,光菱,20240919,20240925,4000,45.650000000000006,42.6,41.7,260.20500000000004,237.69,500.40000000000003,182600.00000000003,166800.0,998.2950000000001,-16798.295000000013,-0.09186413741579263,4,R7_RANK_EXIT
5438,東友,20240919,20240925,1000,27.200000000000003,26.2,25.650000000000002,38.760000000000005,36.55125,76.95000000000002,27200.000000000004,25650.000000000004,152.26125000000002,-1702.2612499999996,-0.062494080126995484,4,R7_RANK_EXIT
4716,大立,20240925,20241001,6000,30.5,29.6,29.0,260.77500000000003,247.95000000000002,522.0,183000.0,174000.0,1030.725,-10030.725000000006,-0.05473470795919097,4,R7_RANK_EXIT
4527,方土霖,20241001,20241015,3000,59.300000000000004,59.0,57.800000000000004,253.50750000000002,247.095,520.2,177900.0,173400.0,1020.8025,-5520.80250000002,-0.0309890193994638,7,R7_RANK_EXIT
4991,環宇-KY,20241015,20241016,3000,59.5,62.0,60.7,254.3625,259.4925,546.3000000000001,178500.0,182100.0,1060.1550000000002,2539.8450000000303,0.014208576308172788,1,R7_RANK_EXIT
6156,松上,20241016,20241017,6000,37.0,38.2,37.4,316.35,319.77000000000004,673.2,222000.0,224400.0,1309.3200000000002,1090.679999999993,0.00490598194869605,1,R7_RANK_EXIT
6134,萬旭,20241016,20241017,5000,41.7,44.6,43.7,297.1125,311.3625,655.5,208500.0,218500.0,1263.975,8736.025000000023,0.04183977879483378,1,R7_EXPOSURE_EXIT
6854,錼創科技-KY創,20241015,20241024,200,125.5,158.5,155.0,35.7675,44.175000000000004,93.0,25100.0,31000.0,172.9425,5727.057499999999,0.2278449424709231,7,R7_RANK_EXIT
4956,光鋐,20241017,20241024,800,40.650000000000006,45.5,44.550000000000004,46.34100000000001,50.787,106.92,32520.000000000004,35640.0,204.048,2915.952000000001,0.08953882783454244,5,R7_RANK_EXIT
1528,恩德,20241024,20241025,10000,21.450000000000003,21.0,20.55,305.6625000000001,292.83750000000003,616.5,214500.00000000003,205500.0,1215.0,-10215.00000000003,-0.04755461229985046,1,R7_RANK_EXIT
3551,世禾,20241024,20241025,1000,143.5,142.0,139.0,204.4875,198.07500000000002,417.0,143500.0,139000.0,819.5625,-5319.5625,-0.03701737219584044,1,R7_RANK_EXIT
5202,力新,20241025,20241105,7000,32.050000000000004,28.2,27.6,319.6987500000001,275.31,579.6,224350.00000000003,193200.0,1174.60875,-32324.608750000043,-0.14387613874877303,6,R7_HARD_STOP
4576,大銀微系統,20241024,20241106,1000,141.5,141.0,138.0,201.63750000000002,196.65,414.0,141500.0,138000.0,812.2875,-4312.287500000006,-0.030432164201348807,8,R7_RANK_EXIT
4991,環宇-KY,20241106,20241113,2000,81.80000000000001,92.5,90.60000000000001,233.13000000000005,258.21000000000004,543.6000000000001,163600.00000000003,181200.00000000003,1034.9400000000003,16565.059999999998,0.10110934217029238,5,R7_RANK_EXIT
6757,台灣虎航-創,20241106,20241113,3000,67.3,65.5,64.10000000000001,287.70750000000004,274.02750000000003,576.9000000000001,201900.0,192300.00000000003,1138.6350000000002,-10738.634999999951,-0.05311220515223435,5,R7_RANK_EXIT
3211,順達,20241113,20241115,1000,149.5,149.0,146.0,213.0375,208.05,438.0,149500.0,146000.0,859.0875,-4359.087499999994,-0.029116285213303443,2,R7_REGIME_EXIT
3706,神達,20241113,20241115,400,65.2,71.3,69.8,37.164,39.786,83.76,26080.0,27920.0,160.71,1679.2900000000009,0.06429832886909163,2,R7_REGIME_EXIT
8114,振樺電,20241118,20241119,600,273.0,270.5,265.0,233.41500000000002,226.57500000000002,477.0,163800.0,159000.0,936.99,-5736.99000000002,-0.03497452028295588,1,R7_REGIME_EXIT
3511,矽瑪,20241120,20241126,4000,44.2,45.6,44.650000000000006,251.94,254.50500000000005,535.8000000000001,176800.0,178600.00000000003,1042.2450000000001,757.7550000000338,0.004279845789885351,4,R7_RANK_EXIT
6558,興能高,20241120,20241128,1000,30.6,36.65,35.9,43.605000000000004,51.1575,107.7,30600.0,35900.0,202.4625,5097.537500000002,0.1663491452784358,6,R7_REGIME_EXIT
1569,濱川,20241126,20241128,3000,61.2,61.0,59.7,261.63,255.2175,537.3,183600.0,179100.0,1054.1475,-5554.147499999992,-0.030208301209991403,2,R7_REGIME_EXIT
2444,兆勁,20241126,20241128,12000,18.35,17.7,17.3,313.785,295.83,622.8000000000001,220200.00000000003,207600.0,1232.415,-13832.415000000008,-0.06272811924206918,2,R7_REGIME_EXIT
5244,弘凱,20241202,20241205,3000,50.900000000000006,56.6,55.400000000000006,217.59750000000005,236.83500000000004,498.6000000000001,152700.00000000003,166200.00000000003,953.0325000000003,12546.967499999999,0.08205051416662491,3,R7_RANK_EXIT
3211,順達,20241205,20241211,800,231.0,203.5,199.0,263.34000000000003,226.86,477.6,184800.0,159200.0,967.8000000000001,-26567.79999999999,-0.14356057769194044,4,R7_RANK_EXIT
3019,亞光,20241219,20241220,1000,155.0,163.0,159.5,220.875,227.2875,478.5,155000.0,159500.0,926.6625,3573.337499999994,0.023020985418359445,1,R7_REGIME_EXIT
2049,上銀,20241219,20241220,100,278.0,291.5,285.5,39.615,40.68375,85.65,27800.0,28550.0,165.94875000000002,584.0512499999968,0.020979142491733337,1,R7_REGIME_EXIT
6922,宸曜,20241226,20241231,900,219.0,212.5,208.0,280.8675,266.76,561.6,197100.0,187200.0,1109.2275,-11009.227500000008,-0.055776568618029855,3,R7_RANK_EXIT
4571,鈞興-KY,20241226,20241231,800,268.5,258.0,252.5,306.09000000000003,287.85,606.0,214800.0,202000.0,1199.94,-13999.940000000002,-0.06508388488675519,3,R7_RANK_EXIT
2233,宇隆,20241226,20250103,800,259.5,276.0,270.0,295.83,307.8,648.0,207600.0,216000.0,1251.63,7148.370000000024,0.03438438375603794,5,R7_EXPOSURE_EXIT
4974,亞泰,20250102,20250108,1000,137.0,126.5,123.5,195.225,175.9875,370.5,137000.0,123500.0,741.7125,-14241.712500000009,-0.10380618203002333,4,R7_RANK_EXIT
6191,精成科,20250108,20250109,3000,68.60000000000001,69.7,68.3,293.26500000000004,291.9825,614.7,205800.00000000003,204900.0,1199.9475000000002,-2099.9475000000675,-0.010189306768467505,1,R7_RANK_EXIT
6683,雍智科技,20250109,20250110,400,480.0,465.5,456.0,273.6,259.92,547.2,192000.0,182400.0,1080.72,-10680.72000000003,-0.05554959183164007,1,R7_REGIME_EXIT
6140,訊達,20250206,20250207,5000,32.300000000000004,33.4,32.7,230.13750000000005,232.9875,490.5,161500.00000000003,163500.0,953.625,1046.374999999971,0.006469882584499569,1,R7_RANK_EXIT
6148,驊宏資,20250206,20250214,900,32.65,39.85,39.050000000000004,41.873625000000004,50.08162500000001,105.43500000000003,29385.0,35145.00000000001,197.39025000000004,5562.6097500000105,0.18903162533971057,6,R7_RANK_EXIT
8096,擎亞,20250210,20250217,3000,52.900000000000006,72.5,71.0,226.14750000000004,303.52500000000003,639.0,158700.00000000003,213000.0,1168.6725000000001,53131.327499999985,0.33431457526521857,5,R7_RANK_EXIT
2034,允強,20250217,20250218,8000,24.5,25.0,24.5,279.3,279.3,588.0,196000.0,196000.0,1146.6,-1146.5999999999767,-0.005841675612252422,1,R7_RANK_EXIT
4971,IET-KY,20250214,20250226,200,160.5,178.5,174.5,45.7425,49.7325,104.7,32100.0,34900.0,200.175,2599.8250000000044,0.08087618445895298,8,R7_RANK_EXIT
3609,三一東林,20250217,20250226,3000,57.300000000000004,52.3,51.2,244.9575,218.88,460.8,171900.0,153600.0,924.6375,-19224.637499999983,-0.11167702951740531,7,R7_RANK_EXIT
4534,慶騰,20250226,20250304,7000,28.950000000000003,27.95,27.35,288.77625000000006,272.81625,574.35,202650.00000000003,191450.0,1135.9425,-12335.942500000034,-0.060786522555962404,3,R7_EXPOSURE_EXIT
3213,茂訊,20250226,20250311,1000,135.0,120.5,118.0,192.375,168.15,354.0,135000.0,118000.0,714.525,-17714.524999999994,-0.1310319831277466,8,R7_REGIME_EXIT
6499,益安,20250515,20250602,2000,79.4,111.5,109.0,226.29000000000002,310.65000000000003,654.0,158800.0,218000.0,1190.94,58009.06,0.36477654103607643,11,R7_RANK_EXIT
1325,恆大,20250602,20250611,4000,41.25,34.45,33.75,235.125,192.375,405.0,165000.0,135000.0,832.5,-30832.5,-0.18659773459184298,7,R7_RANK_EXIT
3294,英濟,20250602,20250611,5000,37.2,36.5,35.75,265.05,254.71875,536.25,186000.0,178750.0,1056.01875,-8306.018749999988,-0.044592470514463065,7,R7_RANK_EXIT
2429,銘旺科,20250611,20250612,2000,77.0,69.6,68.2,219.45000000000002,194.37,409.2,154000.0,136400.0,823.02,-18423.02000000002,-0.11945976982799522,1,R7_RANK_EXIT
8932,智通*,20250611,20250618,1000,127.5,126.5,123.5,181.6875,175.9875,370.5,127500.0,123500.0,728.175,-4728.175000000003,-0.037030956377358364,5,R7_RANK_EXIT
8038,長園科,20250612,20250620,5000,38.25,38.1,37.300000000000004,272.53125,265.76250000000005,559.5000000000001,191250.0,186500.00000000003,1097.7937500000003,-5847.7937499999825,-0.030533189551294544,6,R7_RANK_EXIT
3167,大量,20250612,20250620,1000,118.5,124.0,121.5,168.8625,173.13750000000002,364.5,118500.0,121500.0,706.5,2293.5,0.01932688956212081,6,R7_RANK_EXIT
6499,益安,20250618,20250620,1000,134.0,129.0,126.0,190.95000000000002,179.55,378.0,134000.0,126000.0,748.5,-8748.500000000015,-0.06519441139659578,2,R7_RANK_EXIT
1616,億泰,20250620,20250630,4000,42.650000000000006,39.6,38.800000000000004,243.10500000000005,221.16000000000005,465.6000000000001,170600.00000000003,155200.00000000003,929.8650000000002,-16329.86500000002,-0.09558398625452293,6,R7_RANK_EXIT
5475,德宏,20250623,20250630,7000,27.450000000000003,25.15,24.6,273.81375,245.38500000000002,516.6,192150.00000000003,172200.0,1035.79875,-20985.798750000045,-0.10906029945578938,5,R7_RANK_EXIT
8210,勤誠,20250623,20250630,400,464.5,485.0,475.0,264.765,270.75,570.0,185800.0,190000.0,1105.5149999999999,3094.484999999986,0.016631225154316486,5,R7_RANK_EXIT
6854,錼創科技-KY創,20250630,20250704,1000,193.0,185.5,181.5,275.02500000000003,258.6375,544.5,193000.0,181500.0,1078.1625,-12578.162500000006,-0.0650790887234396,4,R7_RANK_EXIT
3040,遠見,20250701,20250704,2000,68.10000000000001,69.0,67.60000000000001,194.08500000000004,192.66000000000005,405.6000000000001,136200.00000000003,135200.00000000003,792.3450000000003,-1792.3450000000012,-0.013140929095275656,3,R7_RANK_EXIT
5498,凱崴,20250704,20250714,15000,13.100000000000001,12.9,12.600000000000001,280.01250000000005,269.32500000000005,567.0000000000001,196500.00000000003,189000.00000000003,1116.3375,-8616.337500000023,-0.04378664982552545,6,R7_RANK_EXIT
8021,尖點,20250701,20250721,4000,44.75,53.5,52.400000000000006,255.07500000000002,298.68000000000006,628.8000000000001,179000.0,209600.00000000003,1182.5550000000003,29417.445000000036,0.1641094122439771,14,R7_RANK_EXIT
3715,定穎投控,20250714,20250721,3000,61.0,62.1,60.800000000000004,260.77500000000003,259.92,547.2,183000.0,182400.0,1067.895,-1667.8950000000186,-0.009101211102048536,5,R7_RANK_EXIT
3543,州巧,20250721,20250804,6000,30.6,39.1,38.300000000000004,261.63,327.46500000000003,689.4000000000001,183600.0,229800.00000000003,1278.4950000000001,44921.505000000034,0.24432234719120044,10,R7_RANK_EXIT
6933,AMAX-KY,20250723,20250804,900,212.0,220.0,215.5,271.89,276.37875,581.85,190800.0,193950.0,1130.11875,2019.8812499999767,0.010571315592262036,8,R7_RANK_EXIT
6291,沛亨,20250804,20250806,1000,148.5,135.0,132.0,211.6125,188.1,396.0,148500.0,132000.0,795.7125,-17295.712499999994,-0.11630371165533557,2,R7_RANK_EXIT
2316,楠梓電,20250821,20250822,1000,110.5,109.0,106.5,157.4625,151.76250000000002,319.5,110500.0,106500.0,628.725,-4628.724999999991,-0.04182930726429762,1,R7_RANK_EXIT
4722,國精化,20250821,20250902,1000,115.0,142.5,139.5,163.875,198.7875,418.5,115000.0,139500.0,781.1625,23718.837499999994,0.205957271757311,8,R7_RANK_EXIT
4555,氣立,20250822,20250902,4000,49.45,52.0,50.900000000000006,281.865,290.13000000000005,610.8000000000001,197800.0,203600.00000000003,1182.795,4617.205000000045,0.023309579602353026,7,R7_RANK_EXIT
6449,鈺邦,20250822,20250902,1000,155.0,173.0,169.5,220.875,241.53750000000002,508.5,155000.0,169500.0,970.9125,13529.087499999994,0.08716023215305282,7,R7_RANK_EXIT
5536,聖暉*,20250902,20250904,200,961.0,869.0,851.0,273.885,242.535,510.6,192200.0,170200.0,1027.02,-23027.02000000002,-0.1196371133673538,2,R7_RANK_EXIT
8935,邦泰,20250902,20250904,7000,28.1,30.0,29.400000000000002,280.2975,293.26500000000004,617.4000000000001,196700.0,205800.00000000003,1190.9625,7909.037500000035,0.040151414128106064,2,R7_RANK_EXIT
2634,漢翔,20250904,20250905,3000,65.7,65.9,64.5,280.8675,275.7375,580.5,197100.0,193500.0,1137.105,-4737.104999999981,-0.02399981852344418,1,R7_RANK_EXIT
4976,佳凌,20250905,20250908,3000,56.300000000000004,54.5,53.400000000000006,240.6825,228.28500000000005,480.6000000000001,168900.0,160200.00000000003,949.5675000000001,-9649.567499999976,-0.057050541344480954,1,R7_RANK_EXIT
5438,東友,20250905,20250908,7000,29.200000000000003,28.6,28.0,291.27000000000004,279.3,588.0,204400.00000000003,196000.0,1158.5700000000002,-9558.570000000007,-0.046697497162433974,1,R7_RANK_EXIT
3048,益登,20250908,20250911,3000,46.45,44.8,43.900000000000006,198.57375000000002,187.67250000000004,395.1000000000001,139350.0,131700.00000000003,781.34625,-8431.346249999973,-0.06041872033106302,3,R7_RANK_EXIT
2231,為升,20250902,20250915,1000,107.5,139.5,136.5,153.1875,194.51250000000002,409.5,107500.0,136500.0,757.2,28242.79999999999,0.26234987236211643,9,R7_RANK_EXIT
2208,台船,20250911,20250917,6000,29.0,26.8,26.25,247.95000000000002,224.4375,472.5,174000.0,157500.0,944.8875,-17444.88750000001,-0.10011530982143554,4,R7_RANK_EXIT
7714,創泓科技,20250915,20250917,1000,159.0,152.5,149.0,226.57500000000002,212.32500000000002,447.0,159000.0,149000.0,885.9000000000001,-10885.900000000023,-0.0683673563913563,2,R7_RANK_EXIT
6649,台生材,20250917,20250918,2000,70.0,67.1,65.7,199.5,187.245,394.2,140000.0,131400.0,780.9449999999999,-9380.944999999992,-0.06691140125321411,1,R7_RANK_EXIT
6182,合晶,20250917,20250918,6000,31.3,32.8,32.1,267.615,274.455,577.8000000000001,187800.0,192600.0,1119.87,3680.1300000000338,0.01956812181618847,1,R7_RANK_EXIT
3016,嘉晶,20250918,20250926,3000,58.2,59.8,58.6,248.805,250.51500000000001,527.4,174600.0,175800.0,1026.72,173.27999999999884,0.0009910276481443431,6,R7_RANK_EXIT
5392,能率,20250926,20250930,3000,57.2,57.8,56.6,244.53,241.965,509.40000000000003,171600.0,169800.0,995.895,-2795.8949999999895,-0.016269909784151926,1,R7_RANK_EXIT
6510,精測,20250926,20250930,100,1765.0,1800.0,1760.0,251.51250000000002,250.8,528.0,176500.0,176000.0,1030.3125,-1530.3125,-0.008657988145928878,1,R7_RANK_EXIT
6418,詠昇,20250930,20251008,2000,73.5,74.0,72.5,209.475,206.625,435.0,147000.0,145000.0,851.1,-2851.100000000006,-0.01936763920936479,5,R7_RANK_EXIT
3628,盈正,20250930,20251008,3000,66.10000000000001,73.2,71.7,282.57750000000004,306.5175,645.3000000000001,198300.00000000003,215100.0,1234.395,15565.604999999981,0.07838353795161097,5,R7_RANK_EXIT
3581,博磊,20251008,20251030,3000,63.5,53.3,52.2,271.46250000000003,223.155,469.8,190500.0,156600.0,964.4175,-34864.41749999998,-0.1827548892434579,14,R7_HARD_STOP
6425,易發,20251008,20251031,2000,71.2,71.0,69.5,202.92000000000002,198.07500000000002,417.0,142400.0,139000.0,817.995,-4217.995000000024,-0.029578601896791623,15,R7_RANK_EXIT
6411,晶焱,20251031,20251105,1000,98.9,84.1,82.4,140.9325,117.42,247.20000000000002,98900.0,82400.0,505.5525,-17005.55249999999,-0.17170226562638627,3,R7_HARD_STOP
8299,群聯,20251031,20251113,100,1085.0,1330.0,1300.0,154.6125,185.25,390.0,108500.0,130000.0,729.8625,20770.137499999997,0.1911574393585914,9,R7_RANK_EXIT
8131,福懋科,20251111,20251117,600,43.400000000000006,48.4,47.400000000000006,37.107000000000006,40.52700000000001,85.32000000000001,26040.000000000004,28440.000000000004,162.954,2237.046000000002,0.08578581972302379,4,R7_RANK_EXIT
3060,銘異,20251113,20251117,6000,29.6,30.0,29.400000000000002,253.08,251.37,529.2,177600.0,176400.0,1033.65,-2233.649999999994,-0.012558961587845396,2,R7_RANK_EXIT
2201,裕隆,20251117,20251119,600,42.25,37.15,36.4,36.12375,31.122,65.52,25350.0,21840.0,132.76575,-3642.7657499999987,-0.14349436668132523,2,R7_HARD_STOP
8150,南茂,20251117,20251119,3000,46.95,46.1,45.150000000000006,200.71125,193.01625000000004,406.3500000000001,140850.0,135450.00000000003,800.0775000000001,-6200.077499999956,-0.04395637175491347,2,R7_REGIME_EXIT
8048,德勝,20251128,20251212,2000,66.3,56.0,54.800000000000004,188.955,156.18000000000004,328.80000000000007,132600.0,109600.00000000001,673.9350000000002,-23673.93499999997,-0.17828241061163536,10,R7_HARD_STOP
8390,金益鼎,20251128,20251212,2000,86.80000000000001,87.9,86.10000000000001,247.38000000000005,245.38500000000005,516.6000000000001,173600.00000000003,172200.00000000003,1009.3650000000002,-2409.36500000002,-0.013859081454089324,10,R7_RANK_EXIT
4903,聯光通,20251128,20251212,4000,40.25,49.2,48.2,229.425,274.74,578.4,161000.0,192800.0,1082.565,30717.435000000027,0.1905200306953897,10,R7_RANK_EXIT
