date,cash,reserved_cash,market_value,nav,peak_nav,drawdown,holdings
20220518,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220519,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220520,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220523,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220524,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220525,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220526,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220527,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220530,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220531,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220601,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220602,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220606,1099704.5280000004,0,0.0,1099704.5280000004,1276947.5497500002,-0.13880211586192426,0
20220607,891958.9117500004,0,195300.0,1087258.9117500004,1276947.5497500002,-0.14854849601076947,1
20220608,891958.9117500004,0,214650.0,1106608.9117500004,1276947.5497500002,-0.13339517197346795,1
20220609,891958.9117500004,0,224550.0,1116508.9117500004,1276947.5497500002,-0.125642308512523,1
20220610,763776.5117500004,0,365400.0,1129176.5117500005,1276947.5497500002,-0.11572208899960712,2
20220613,763776.5117500004,0,370250.0,1134026.5117500005,1276947.5497500002,-0.11192396902126533,2
20220614,763776.5117500004,0,372850.0,1136626.5117500005,1276947.5497500002,-0.10988786346586565,2
20220615,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220616,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220617,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220620,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220621,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220622,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220623,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220624,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220627,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220628,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220629,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220630,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220701,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220704,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220705,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220706,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220707,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220708,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220711,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220712,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220713,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220714,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220715,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220718,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220719,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220720,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220721,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220722,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220725,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220726,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220727,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220728,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220729,1133881.5180000004,0,0.0,1133881.5180000004,1276947.5497500002,-0.11203751616737057,0
20220801,924984.2630000004,0,210000.0,1134984.2630000003,1276947.5497500002,-0.11117393723633628,1
20220802,924984.2630000004,0,198100.0,1123084.2630000003,1276947.5497500002,-0.12049303573989645,1
20220803,1116980.9017500004,0,0.0,1116980.9017500004,1276947.5497500002,-0.12527268487364096,0
20220804,1116980.9017500004,0,0.0,1116980.9017500004,1276947.5497500002,-0.12527268487364096,0
20220805,1116980.9017500004,0,0.0,1116980.9017500004,1276947.5497500002,-0.12527268487364096,0
20220808,1116980.9017500004,0,0.0,1116980.9017500004,1276947.5497500002,-0.12527268487364096,0
20220809,1116980.9017500004,0,0.0,1116980.9017500004,1276947.5497500002,-0.12527268487364096,0
20220810,904428.4455000004,0,212250.0,1116678.4455000004,1276947.5497500002,-0.12550954366244504,1
20220811,904428.4455000004,0,211500.0,1115928.4455000004,1276947.5497500002,-0.1260968818034257,1
20220812,897468.0767500005,0,218400.0,1115868.0767500005,1276947.5497500002,-0.1261441576292901,1
20220815,897468.0767500005,0,224250.0,1121718.0767500005,1276947.5497500002,-0.12156292012964076,1
20220816,897468.0767500005,0,226199.99999999997,1123668.0767500005,1276947.5497500002,-0.12003584096309106,1
20220817,897468.0767500005,0,234000.0,1131468.0767500005,1276947.5497500002,-0.1139275242968919,1
20220818,897468.0767500005,0,232699.99999999997,1130168.0767500005,1276947.5497500002,-0.11494557707459174,1
20220819,897468.0767500005,0,249600.0,1147068.0767500005,1276947.5497500002,-0.10171089096449382,1
20220822,897468.0767500005,0,238550.00000000003,1136018.0767500005,1276947.5497500002,-0.11036433957494252,1
20220823,897468.0767500005,0,235300.00000000003,1132768.0767500005,1276947.5497500002,-0.11290947151919206,1
20220824,897468.0767500005,0,234650.0,1132118.0767500005,1276947.5497500002,-0.11341849790804204,1
20220825,897468.0767500005,0,247000.0,1144468.0767500005,1276947.5497500002,-0.1037469965198935,1
20220826,897468.0767500005,0,243750.0,1141218.0767500005,1276947.5497500002,-0.10629212846414304,1
20220829,897468.0767500005,0,232699.99999999997,1130168.0767500005,1276947.5497500002,-0.11494557707459174,1
20220830,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220831,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220901,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220902,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220905,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220906,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220907,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220908,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220912,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220913,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220914,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220915,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220916,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220919,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220920,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220921,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220922,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220923,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220926,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220927,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220928,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220929,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20220930,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221003,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221004,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221005,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221006,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221007,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221011,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221012,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221013,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221014,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221017,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221018,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221019,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221020,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221021,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221024,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221025,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221026,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221027,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221028,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221031,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221101,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221102,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221103,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221104,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221107,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221108,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221109,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221110,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221111,1127197.0080000004,0,0.0,1127197.0080000004,1276947.5497500002,-0.11727227306972621,0
20221114,927112.2930000003,0,198000.0,1125112.2930000003,1276947.5497500002,-0.11890484991315897,1
20221115,927112.2930000003,0,216000.0,1143112.2930000003,1276947.5497500002,-0.1048087345296227,1
20221116,927112.2930000003,0,220500.0,1147612.2930000003,1276947.5497500002,-0.1012847056837386,1
20221117,927112.2930000003,0,242400.0,1169512.2930000003,1276947.5497500002,-0.0841344319671028,1
20221118,927112.2930000003,0,252000.0,1179112.2930000003,1276947.5497500002,-0.07661650376255003,1
20221121,927112.2930000003,0,276000.0,1203112.2930000003,1276947.5497500002,-0.05782168325116821,1
20221122,927112.2930000003,0,273000.0,1200112.2930000003,1276947.5497500002,-0.06017103581509098,1
20221123,1148447.1040000003,0,35160.0,1183607.1040000003,1276947.5497500002,-0.07309653851348408,1
20221124,1148447.1040000003,0,34920.0,1183367.1040000003,1276947.5497500002,-0.07328448671859789,1
20221125,1148447.1040000003,0,34840.0,1183287.1040000003,1276947.5497500002,-0.07334713612030241,1
20221128,1148447.1040000003,0,35200.0,1183647.1040000003,1276947.5497500002,-0.07306521381263176,1
20221129,1182893.9990000003,0,0.0,1182893.9990000003,1276947.5497500002,-0.07365498353351607,0
20221130,270896.2515000002,0,904300.0,1175196.2515000002,1276947.5497500002,-0.07968322447536769,4
20221201,270896.2515000002,0,916050.0,1186946.2515000002,1276947.5497500002,-0.07048159360000372,4
20221202,270896.2515000002,0,887600.0,1158496.2515000002,1276947.5497500002,-0.09276128708120412,4
20221205,270896.2515000002,0,902300.0,1173196.2515000002,1276947.5497500002,-0.08124945951798279,4
20221206,270896.2515000002,0,885100.0,1155996.2515000002,1276947.5497500002,-0.09471908088447312,4
20221207,920710.8602500003,0,212100.0,1132810.8602500004,1276947.5497500002,-0.11287596701071934,2
20221208,920710.8602500003,0,216300.0,1137010.8602500004,1276947.5497500002,-0.10958687342122753,2
20221209,953465.2777500002,0,181800.0,1135265.2777500004,1276947.5497500002,-0.11095386966186538,1
20221212,749486.6640000002,0,368400.0,1117886.6640000003,1276947.5497500002,-0.12456336658552714,2
20221213,749486.6640000002,0,360900.0,1110386.6640000003,1276947.5497500002,-0.1304367479953339,2
20221214,697843.4715000003,0,407200.0,1105043.4715000005,1276947.5497500002,-0.13462109566180303,2
20221215,697843.4715000003,0,407600.0,1105443.4715000005,1276947.5497500002,-0.13430784865328005,2
20221216,697843.4715000003,0,432700.0,1130543.4715000005,1276947.5497500002,-0.11465159886845988,2
20221219,697843.4715000003,0,460000.0,1157843.4715000005,1276947.5497500002,-0.09327249053676312,2
20221220,720347.0965000003,0,407600.0,1127947.0965000005,1276947.5497500002,-0.11668486562284486,2
20221221,998969.5115000004,0,121000.0,1119969.5115000005,1276947.5497500002,-0.12293225221406534,1
20221222,998969.5115000004,0,118200.0,1117169.5115000005,1276947.5497500002,-0.1251249812737265,1
20221223,1113858.8665000005,0,0.0,1113858.8665000005,1276947.5497500002,-0.12771760538005583,0
20221226,1082629.4278750005,0,28770.0,1111399.4278750005,1276947.5497500002,-0.12964363485987396,1
20221227,1082629.4278750005,0,28140.000000000004,1110769.4278750005,1276947.5497500002,-0.13013699889829766,1
20221228,570780.7858750005,0,516700.0,1087480.7858750005,1276947.5497500002,-0.14837474249595717,3
20221229,887165.0348750007,0,184760.0,1071925.0348750008,1276947.5497500002,-0.1605567236611547,2
20221230,887165.0348750007,0,182360.0,1069525.0348750008,1276947.5497500002,-0.1624362057122929,2
20230103,887165.0348750007,0,183040.0,1070205.0348750008,1276947.5497500002,-0.1619036857978038,2
20230104,887165.0348750007,0,184460.0,1071625.0348750008,1276947.5497500002,-0.160791658917547,2
20230105,887165.0348750007,0,180560.0,1067725.0348750008,1276947.5497500002,-0.1638458172506465,2
20230106,887165.0348750007,0,184600.0,1071765.0348750008,1276947.5497500002,-0.16068202246456398,2
20230109,702764.8971250008,0,362300.0,1065064.8971250008,1276947.5497500002,-0.16592901773176327,2
20230110,679859.6646250009,0,386400.0,1066259.664625001,1276947.5497500002,-0.16499337436862438,2
20230111,477321.4583750009,0,620600.0,1097921.4583750009,1276947.5497500002,-0.14019846892697274,3
20230112,477321.4583750009,0,610000.0,1087321.4583750009,1276947.5497500002,-0.14849951465283306,3
20230113,477321.4583750009,0,607100.0,1084421.4583750009,1276947.5497500002,-0.15077055546462503,3
20230116,477321.4583750009,0,620150.0,1097471.4583750009,1276947.5497500002,-0.14055087181156112,3
20230117,477321.4583750009,0,619350.0,1096671.4583750009,1276947.5497500002,-0.14117736582860718,3
20230130,477321.4583750009,0,645750.0,1123071.4583750009,1276947.5497500002,-0.12050306326608728,3
20230131,477321.4583750009,0,674950.0,1152271.4583750009,1276947.5497500002,-0.09763603164390611,3
20230201,477321.4583750009,0,663050.0,1140371.4583750009,1276947.5497500002,-0.10695513014746627,3
20230202,477321.4583750009,0,695300.0,1172621.4583750009,1276947.5497500002,-0.08169959008529692,3
20230203,477321.4583750009,0,676400.0,1153721.4583750009,1276947.5497500002,-0.09650051123801007,3
20230206,477321.4583750009,0,693700.0,1171021.4583750009,1276947.5497500002,-0.08295257811938905,3
20230207,477321.4583750009,0,714800.0,1192121.4583750009,1276947.5497500002,-0.06642879841979932,3
20230208,477321.4583750009,0,717100.0,1194421.4583750009,1276947.5497500002,-0.06462762812079181,3
20230209,477321.4583750009,0,699700.0,1177021.4583750009,1276947.5497500002,-0.07825387299154363,3
20230210,477321.4583750009,0,688500.0,1165821.4583750009,1276947.5497500002,-0.08702478923018853,3
20230213,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230214,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230215,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230216,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230217,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230220,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230221,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230222,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230223,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230224,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230301,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230302,1146945.203375001,0,0.0,1146945.203375001,1276947.5497500002,-0.10180711525735808,0
20230303,702062.1471250011,0,449750.0,1151812.147125001,1276947.5497500002,-0.09799572633151465,2
