date,nav,cash,market_value,positions,peak,drawdown
20220609,2071784.2340615005,1597734.2340615005,474050.0,1,2141387.0618115,-0.032503618328168726
20220610,2084134.2340615005,1597734.2340615005,486400.0,1,2141387.0618115,-0.02673632841582918
20220613,2096484.2340615005,1597734.2340615005,498750.0,1,2141387.0618115,-0.020969038503489523
20220614,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220615,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220616,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220617,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220620,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220621,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220622,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220623,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220624,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220627,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220628,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220629,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220630,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220701,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220704,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220705,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220706,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220707,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220708,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220711,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220712,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220713,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220714,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220715,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220718,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220719,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220720,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220721,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220722,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220725,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220726,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220727,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220728,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220729,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220801,2105917.6058115005,2105917.6058115005,0.0,0,2141387.0618115,-0.01656377617692084
20220802,2121279.3988115005,1241779.3988115005,879500.0,2,2141387.0618115,-0.00939001797413952
20220803,2103544.4383115005,2103544.4383115005,0.0,0,2141387.0618115,-0.01767201463708612
20220804,2103544.4383115005,2103544.4383115005,0.0,0,2141387.0618115,-0.01767201463708612
20220805,2103544.4383115005,2103544.4383115005,0.0,0,2141387.0618115,-0.01767201463708612
20220808,2103544.4383115005,2103544.4383115005,0.0,0,2141387.0618115,-0.01767201463708612
20220809,2103544.4383115005,2103544.4383115005,0.0,0,2141387.0618115,-0.01767201463708612
20220810,2103157.2943115006,1650357.2943115006,452800.0,1,2141387.0618115,-0.017852805866707344
20220811,2101557.2943115006,1650357.2943115006,451200.0,1,2141387.0618115,-0.018599985126605656
20220812,2088757.2943115006,1650357.2943115006,438400.0,1,2141387.0618115,-0.024577419205791595
20220815,2127157.2943115006,1650357.2943115006,476800.0,1,2141387.0618115,-0.006645116968233666
20220816,2119157.2943115006,1650357.2943115006,468800.0,1,2141387.0618115,-0.010381013267724892
20220817,2114357.2943115006,1650357.2943115006,464000.0,1,2141387.0618115,-0.012622551047419606
20220818,2130357.2943115006,1650357.2943115006,480000.0,1,2141387.0618115,-0.005150758448437154
20220819,2127157.2943115006,1650357.2943115006,476800.0,1,2141387.0618115,-0.006645116968233666
20220822,2122357.2943115006,1650357.2943115006,472000.0,1,2141387.0618115,-0.00888665474792838
20220823,2104757.2943115006,1650357.2943115006,454400.0,1,2141387.0618115,-0.017105626606809143
20220824,2117557.2943115006,1650357.2943115006,467200.0,1,2141387.0618115,-0.011128192527623093
20220825,2123957.2943115006,1650357.2943115006,473600.0,1,2141387.0618115,-0.008139475488030179
20220826,2170357.2943115006,1650357.2943115006,520000.0,1,2170357.2943115006,0.0
20220829,2200757.2943115006,1650357.2943115006,550400.0,1,2200757.2943115006,0.0
20220830,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220831,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220901,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220902,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220905,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220906,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220907,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220908,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220912,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220913,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220914,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220915,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220916,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220919,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220920,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220921,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220922,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220923,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220926,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220927,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220928,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220929,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20220930,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221003,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221004,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221005,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221006,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221007,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221011,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221012,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221013,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221014,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221017,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221018,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221019,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221020,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221021,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221024,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221025,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221026,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221027,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221028,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221031,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221101,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221102,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221103,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221104,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221107,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221108,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221109,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221110,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221111,2195447.838311501,2195447.838311501,0.0,0,2200757.2943115006,-0.0024125586286700695
20221114,2190849.237311501,1728849.2373115008,462000.0,1,2200757.2943115006,-0.004502112534448877
20221115,2232849.237311501,1728849.2373115008,504000.0,1,2232849.237311501,0.0
20221116,2243349.237311501,1728849.2373115008,514500.0,1,2243349.237311501,0.0
20221117,2294449.237311501,1728849.2373115008,565600.0,1,2294449.237311501,0.0
20221118,2316849.237311501,1728849.2373115008,588000.0,1,2316849.237311501,0.0
20221121,2372849.237311501,1728849.2373115008,644000.0,1,2372849.237311501,0.0
20221122,2365849.237311501,1728849.2373115008,637000.0,1,2372849.237311501,-0.00295003993086862
20221123,2347564.599811501,1820164.5998115006,527400.0,1,2372849.237311501,-0.010655812894648231
20221124,2343964.599811501,1820164.5998115006,523800.0,1,2372849.237311501,-0.012172976287666337
20221125,2342764.5998115004,1820164.5998115006,522599.99999999994,1,2372849.237311501,-0.012678697418672669
20221128,2348164.599811501,1820164.5998115006,528000.0,1,2372849.237311501,-0.010402952329145232
20221129,2352964.599811501,1820164.5998115006,532800.0,1,2372849.237311501,-0.008380067805121016
20221130,2366199.8698115004,663099.8698115007,1703100.0,4,2372849.237311501,-0.0028022713771459484
20221201,2353649.8698115004,663099.8698115007,1690550.0,4,2372849.237311501,-0.008091271538917533
20221202,2337999.8698115004,663099.8698115007,1674900.0,4,2372849.237311501,-0.01468671795578802
20221205,2344749.8698115004,663099.8698115007,1681650.0,4,2372849.237311501,-0.011842036593878946
20221206,2337599.8698115004,663099.8698115007,1674500.0,4,2372849.237311501,-0.014855291666123316
20221207,2341153.3285615006,602453.3285615008,1738700.0,4,2372849.237311501,-0.013357742351095436
20221208,2346903.3285615006,602453.3285615008,1744450.0,4,2372849.237311501,-0.01093449526502488
20221209,2336615.758561501,935165.7585615008,1401450.0,3,2372849.237311501,-0.015270029878111324
20221212,2339324.2035615006,593874.2035615009,1745450.0,4,2372849.237311501,-0.014128598320888308
20221213,2317574.2035615006,593874.2035615009,1723700.0,4,2372849.237311501,-0.023294793820372806
20221214,2322795.642561501,459945.6425615009,1862850.0,4,2372849.237311501,-0.021094300456573567
20221215,2303545.642561501,459945.6425615009,1843600.0,4,2372849.237311501,-0.02920691026646216
20221216,2291595.642561501,459945.6425615009,1831650.0,4,2372849.237311501,-0.034243049862730635
20221219,2335045.642561501,459945.6425615009,1875100.0,4,2372849.237311501,-0.015931730577553482
20221220,2297945.642561501,459945.6425615009,1838000.0,4,2372849.237311501,-0.03156694221115697
20221221,2314144.356561501,951244.3565615009,1362900.0,3,2372849.237311501,-0.024740248907054063
20221222,2345394.356561501,951244.3565615009,1394150.0,3,2372849.237311501,-0.011570427787105042
20221223,2316744.356561501,951244.3565615009,1365500.0,3,2372849.237311501,-0.023644519789874363
20221226,2283725.363811501,460775.363811501,1822950.0,4,2372849.237311501,-0.037559855088383
20221227,2278475.363811501,460775.363811501,1817700.0,4,2372849.237311501,-0.03977238503653446
20221228,2257550.364811501,560600.3648115009,1696950.0,4,2372849.237311501,-0.048590896837018005
20221229,2250880.430811501,460180.4308115009,1790700.0,4,2372849.237311501,-0.05140183564219769
20221230,2252030.430811501,460180.4308115009,1791850.0,4,2372849.237311501,-0.050917186224983535
20230103,2248380.430811501,460180.4308115009,1788200.0,4,2372849.237311501,-0.052455421331793595
20230104,2247080.430811501,460180.4308115009,1786900.0,4,2372849.237311501,-0.0530032858903835
20230105,2244080.430811501,460180.4308115009,1783900.0,4,2372849.237311501,-0.05426758871789861
20230106,2256930.430811501,460180.4308115009,1796750.0,4,2372849.237311501,-0.04885215827337552
20230109,2291458.173311501,567758.1733115009,1723700.0,4,2372849.237311501,-0.03430098411655447
20230110,2289458.173311501,567758.1733115009,1721700.0,4,2372849.237311501,-0.03514385266823128
20230111,2289058.173311501,567758.1733115009,1721300.0,4,2372849.237311501,-0.035312426378566575
20230112,2268308.173311501,567758.1733115009,1700550.0,4,2372849.237311501,-0.04405718760221278
20230113,2269408.173311501,567758.1733115009,1701650.0,4,2372849.237311501,-0.043593609898790575
20230116,2281808.173311501,567758.1733115009,1714050.0,4,2372849.237311501,-0.03836782487839474
20230117,2290108.173311501,567758.1733115009,1722350.0,4,2372849.237311501,-0.034869920388936326
20230130,2311458.173311501,567758.1733115009,1743700.0,4,2372849.237311501,-0.025872298599787125
20230131,2278358.173311501,567758.1733115009,1710600.0,4,2372849.237311501,-0.0398217731300371
