date,cash,market_value,nav,peak_nav,drawdown,holdings,exposure
20220315,1582278.561934,154400.0,1736678.561934,1995392.189564,-0.12965552786218415,1,0.08890534114042213
20220316,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220317,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220318,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220321,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220322,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220323,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220324,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220325,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220328,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220329,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220330,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220331,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220401,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220406,1735884.1209340002,0.0,1735884.1209340002,1995392.189564,-0.13005366563387377,0,0.0
20220407,1402899.662434,323600.0,1726499.662434,1995392.189564,-0.13475673029909663,2,0.18743125587629267
20220408,1735014.405434,0.0,1735014.405434,1995392.189564,-0.13048952756845922,0,0.0
20220411,1563213.641264,181034.0,1744247.641264,1995392.189564,-0.12586224884185593,1,0.10378916142252055
20220412,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220413,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220414,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220415,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220418,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220419,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220420,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220421,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220422,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220425,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220426,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220427,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220428,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220429,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220503,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220504,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220505,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220506,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220509,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220510,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220511,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220512,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220513,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220516,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220517,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220518,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220519,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220520,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220523,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220524,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220525,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220526,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220527,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220530,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220531,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220601,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220602,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220606,1738877.835144,0.0,1738877.835144,1995392.189564,-0.12855335194834516,0,0.0
20220607,1577389.880894,151900.0,1729289.880894,1995392.189564,-0.13335839944735084,1,0.08783952400246017
20220608,1577389.880894,166950.0,1744339.880894,1995392.189564,-0.12581602252580515,1,0.09570955857205744
20220609,1577389.880894,174650.0,1752039.880894,1995392.189564,-0.12195713200780511,1,0.09968380395021754
20220610,1449280.440894,314200.0,1763480.440894,1995392.189564,-0.11622364259162177,2,0.17817039118433073
20220613,1449280.440894,317750.0,1767030.440894,1995392.189564,-0.11444454371643986,2,0.17982146353926964
20220614,1449280.440894,320550.0,1769830.440894,1995392.189564,-0.11304131080080349,2,0.1811190454143616
20220615,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220616,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220617,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220620,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220621,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220622,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220623,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220624,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220627,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220628,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220629,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220630,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220701,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220704,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220705,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220706,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220707,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220708,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220711,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220712,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220713,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220714,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220715,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220718,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220719,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220720,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220721,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220722,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220725,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220726,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220727,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220728,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220729,1772081.228144,0.0,1772081.228144,1995392.189564,-0.11191331838819818,0,0.0
20220801,1622953.833144,150000.0,1772953.833144,1995392.189564,-0.11147600836735927,1,0.08460457187088917
20220802,1622953.833144,141500.0,1764453.833144,1995392.189564,-0.11573582257554127,1,0.08019478738520894
20220803,1762414.133144,0.0,1762414.133144,1995392.189564,-0.11675802763912102,0,0.0
20220804,1762414.133144,0.0,1762414.133144,1995392.189564,-0.11675802763912102,0,0.0
20220805,1762414.133144,0.0,1762414.133144,1995392.189564,-0.11675802763912102,0,0.0
20220808,1479172.168144,289250.0,1768422.168144,1995392.189564,-0.11374707318544408,2,0.16356388491984047
20220809,1479172.168144,294000.0,1773172.168144,1995392.189564,-0.1113665887749895,2,0.16580454243635756
20220810,1310428.015144,461750.0,1772178.015144,1995392.189564,-0.11186481313669616,3,0.2605550887406083
20220811,1310428.015144,460800.0,1771228.015144,1995392.189564,-0.1123409100187871,3,0.26015848668842173
20220812,1313946.063644,463250.0,1777196.063644,1995392.189564,-0.10934999498403186,3,0.2606634177717806
20220815,1313946.063644,464800.0,1778746.063644,1995392.189564,-0.10857320533430459,3,0.26130767595223503
20220816,1313946.063644,470800.0,1784746.063644,1995392.189564,-0.10556627765794091,3,0.26379102864569176
20220817,1313946.063644,479350.0,1793296.063644,1995392.189564,-0.10128140571912259,3,0.26730109417959397
20220818,1160514.992144,643050.0,1803564.992144,1995392.189564,-0.09613508483358091,4,0.3565438466598146
20220819,1160514.992144,641100.0,1801614.992144,1995392.189564,-0.09711233632839911,4,0.3558473940300992
20220822,1160514.992144,626900.0,1787414.992144,1995392.189564,-0.10422873182912662,4,0.3507299663230613
20220823,1160514.992144,622850.0,1783364.992144,1995392.189564,-0.1062584080106721,4,0.34925548204868384
20220824,1160514.992144,625950.0,1786464.992144,1995392.189564,-0.10470482871121756,4,0.35038469981366677
20220825,1160514.992144,646950.0,1807464.992144,1995392.189564,-0.09418058184394451,4,0.3579322436738281
20220826,1160514.992144,644950.0,1805464.992144,1995392.189564,-0.09518289106939903,4,0.35722099448415123
20220829,1160514.992144,633250.0,1793764.992144,1995392.189564,-0.10104640003830834,4,0.35302840827722204
20220830,1340319.1646440001,459300.0,1799619.1646440001,1995392.189564,-0.09811255448623202,3,0.2552206650293472
20220831,1340319.1646440001,461000.0,1801319.1646440001,1995392.189564,-0.09726059164459566,3,0.2559235526099056
20220901,1340319.1646440001,449350.0,1789669.1646440001,1995392.189564,-0.10309904288286853,3,0.25107992520471484
20220902,1340319.1646440001,451400.0,1791719.1646440001,1995392.189564,-0.10207167592677757,3,0.25193680399667406
20220905,1340319.1646440001,442150.0,1782469.1646440001,1995392.189564,-0.10670735609450499,3,0.24805478196774725
20220906,1340319.1646440001,438450.0,1778769.1646440001,1995392.189564,-0.10856162816159598,3,0.24649066821874588
20220907,1340319.1646440001,430150.0,1770469.1646440001,1995392.189564,-0.11272121144723246,3,0.2429581992107121
20220908,1340319.1646440001,442200.0,1782519.1646440001,1995392.189564,-0.10668229836386867,3,0.24807587417345664
20220912,1340319.1646440001,440300.0,1780619.1646440001,1995392.189564,-0.10763449212805043,3,0.24727353762253218
20220913,1340319.1646440001,445450.0,1785769.1646440001,1995392.189564,-0.10505354587250493,3,0.24944433402667818
20220914,1340319.1646440001,443100.0,1783419.1646440001,1995392.189564,-0.10623125921241405,3,0.24845533163733274
20220915,1340319.1646440001,451350.0,1791669.1646440001,1995392.189564,-0.10209673365741401,3,0.2519159278435659
20220916,1340319.1646440001,443850.0,1784169.1646440001,1995392.189564,-0.10585539325286863,3,0.24877125375528084
20220919,1340319.1646440001,440950.0,1781269.1646440001,1995392.189564,-0.10730874162977777,3,0.24754821379739492
20220920,1340319.1646440001,447900.0,1788219.1646440001,1995392.189564,-0.10382571707132315,3,0.25047265394293444
20220921,1340319.1646440001,435500.0,1775819.1646440001,1995392.189564,-0.11004003426914144,3,0.2452389346115121
20220922,1340319.1646440001,435850.0,1776169.1646440001,1995392.189564,-0.10986463015468695,3,0.2453876627721763
20220923,1340319.1646440001,432450.0,1772769.1646440001,1995392.189564,-0.11156855583795966,3,0.24394038920845215
20220926,1340319.1646440001,427350.0,1767669.1646440001,1995392.189564,-0.11412444436286884,3,0.24175903984050442
20220927,1340319.1646440001,432950.0,1773269.1646440001,1995392.189564,-0.11131797853159608,3,0.2441535716248236
20220928,1340319.1646440001,414950.0,1755269.1646440001,1995392.189564,-0.12033876156068724,3,0.23640248934935246
20220929,1474997.9686440001,290650.0,1765647.9686440001,1995392.189564,-0.11513737606149477,2,0.16461378777742217
20220930,1474997.9686440001,288750.0,1763747.9686440001,1995392.189564,-0.11608956982567664,2,0.16371386679583025
20221003,1474997.9686440001,289750.0,1764747.9686440001,1995392.189564,-0.11558841521294938,2,0.16418775096969715
20221004,1474997.9686440001,290900.0,1765897.9686440001,1995392.189564,-0.11501208740831292,2,0.16473205426663276
20221005,1474997.9686440001,290600.0,1765597.9686440001,1995392.189564,-0.1151624337921312,2,0.1645901304605511
20221006,1474997.9686440001,290400.0,1765397.9686440001,1995392.189564,-0.11526266471467661,2,0.1644954877925094
20221007,1474997.9686440001,285200.0,1760197.9686440001,1995392.189564,-0.11786866870085855,2,0.16202722936881292
20221011,1474997.9686440001,270100.0,1745097.9686440001,1995392.189564,-0.12543610335304056,2,0.1547764107535331
20221012,1474997.9686440001,269900.0,1744897.9686440001,1995392.189564,-0.12553633427558597,2,0.1546795313251155
20221013,1610075.2306440002,132500.0,1742575.2306440002,1995392.189564,-0.12670038513844295,1,0.07603688935199213
20221014,1610075.2306440002,132750.0,1742825.2306440002,1995392.189564,-0.1265750964852611,1,0.07616942747090416
20221017,1610075.2306440002,133000.0,1743075.2306440002,1995392.189564,-0.12644980783207926,1,0.07630192757134271
20221018,1610075.2306440002,131000.0,1741075.2306440002,1995392.189564,-0.1274521170575338,1,0.07524086133345592
20221019,1610075.2306440002,131000.0,1741075.2306440002,1995392.189564,-0.1274521170575338,1,0.07524086133345592
20221020,1610075.2306440002,131750.0,1741825.2306440002,1995392.189564,-0.12707625109798837,1,0.07563904672071402
20221021,1610075.2306440002,130500.0,1740575.2306440002,1995392.189564,-0.12770269436389747,1,0.07497521376982709
20221024,1610075.2306440002,130750.0,1740825.2306440002,1995392.189564,-0.12757740571071563,1,0.07510805662647158
20221025,1610075.2306440002,129750.0,1739825.2306440002,1995392.189564,-0.1280785603234429,1,0.0745764561374781
20221026,1610075.2306440002,129250.0,1739325.2306440002,1995392.189564,-0.12832913762980658,1,0.07431042666594566
20221027,1610075.2306440002,130000.0,1740075.2306440002,1995392.189564,-0.12795327167026116,1,0.07470941354178527
20221028,1610075.2306440002,129000.0,1739075.2306440002,1995392.189564,-0.12845442628298842,1,0.07417735456575376
20221031,1610075.2306440002,130250.0,1740325.2306440002,1995392.189564,-0.12782798301707932,1,0.07484233274708171
20221101,1610075.2306440002,131000.0,1741075.2306440002,1995392.189564,-0.1274521170575338,1,0.07524086133345592
20221102,1739823.1168940002,0.0,1739823.1168940002,1995392.189564,-0.1280796196390056,0,0.0
20221103,1739823.1168940002,0.0,1739823.1168940002,1995392.189564,-0.1280796196390056,0,0.0
20221104,1739823.1168940002,0.0,1739823.1168940002,1995392.189564,-0.1280796196390056,0,0.0
20221107,1739823.1168940002,0.0,1739823.1168940002,1995392.189564,-0.1280796196390056,0,0.0
20221108,1739823.1168940002,0.0,1739823.1168940002,1995392.189564,-0.1280796196390056,0,0.0
20221109,1739823.1168940002,0.0,1739823.1168940002,1995392.189564,-0.1280796196390056,0,0.0
20221110,1739823.1168940002,0.0,1739823.1168940002,1995392.189564,-0.1280796196390056,0,0.0
20221111,1739823.1168940002,0.0,1739823.1168940002,1995392.189564,-0.1280796196390056,0,0.0
20221114,1573180.7593940003,165000.0,1738180.7593940003,1995392.189564,-0.12890269467587778,1,0.09492683606595993
20221115,1573180.7593940003,180000.0,1753180.7593940003,1995392.189564,-0.12138537548496853,1,0.10267053128179339
20221116,1573180.7593940003,183750.0,1756930.7593940003,1995392.189564,-0.11950604568724121,1,0.10458579486842097
20221117,1573180.7593940003,202000.0,1775180.7593940003,1995392.189564,-0.11035997400496822,1,0.11379122882616047
20221118,1573180.7593940003,210000.0,1783180.7593940003,1995392.189564,-0.1063507371031499,1,0.11776708496527678
20221121,1573180.7593940003,230000.0,1803180.7593940003,1995392.189564,-0.09632764484860412,1,0.1275523814247534
20221122,1573180.7593940003,227500.0,1800680.7593940003,1995392.189564,-0.09758053138042233,1,0.12634110672486037
20221123,1618046.7136440002,175800.0,1793846.7136440002,1995392.189564,-0.10100544493162422,1,0.09800168468290238
20221124,1618046.7136440002,174600.0,1792646.7136440002,1995392.189564,-0.101606830466897,1,0.0973978858584367
20221125,1618046.7136440002,174200.0,1792246.7136440002,1995392.189564,-0.10180729231198782,1,0.09719643990632079
20221128,1618046.7136440002,176000.0,1794046.7136440002,1995392.189564,-0.1009052140090787,1,0.09810223929036686
20221129,1792969.7756440002,0.0,1792969.7756440002,1995392.189564,-0.10144492645540004,0,0.0
20221130,973119.4023940006,812000.0,1785119.4023940004,1995392.189564,-0.10537917722126833,5,0.45487153347335607
20221201,973119.4023940006,822150.0,1795269.4023940004,1995392.189564,-0.10029245790208641,5,0.4579535522098572
20221202,973119.4023940006,798950.0,1772069.4023940004,1995392.189564,-0.1119192449173595,5,0.45085705950379146
20221205,973119.4023940006,808900.0,1782019.4023940004,1995392.189564,-0.10693275652072298,5,0.45392322828433157
20221206,973119.4023940006,795050.0,1768169.4023940004,1995392.189564,-0.11387374790699589,5,0.44964583083699317
20221207,1257690.1487190006,497928.0,1755618.1487190006,1995392.189564,-0.12016386658173239,3,0.2836197611441399
20221208,1257690.1487190006,505808.0,1763498.1487190006,1995392.189564,-0.11621476823344135,3,0.2868208284581514
20221209,1424046.3637190007,331972.0,1756018.3637190007,1995392.189564,-0.11996329698839969,2,0.18904813688675204
20221212,1347988.4059540005,399500.0,1747488.4059540005,1995392.189564,-0.12423812466869844,3,0.2286138200624583
20221213,1347988.4059540005,391800.0,1739788.4059540005,1995392.189564,-0.12809701518669858,3,0.22519979938891435
20221214,1267691.3174540005,475650.0,1743341.3174540005,1995392.189564,-0.12631645719986173,3,0.2728381386007909
20221215,1128972.8144540004,619000.0,1747972.8144540004,1995392.189564,-0.12399536111447917,4,0.3541245006109273
20221216,984849.6944540004,785950.0,1770799.6944540003,1995392.189564,-0.11255556490830698,5,0.4438390194337231
20221219,984849.6944540004,801250.0,1786099.6944540003,1995392.189564,-0.10488789933357945,5,0.44860317847203773
20221220,1062009.7094540005,699750.0,1761759.7094540005,1995392.189564,-0.11708599509004236,5,0.397188104736976
20221221,1302633.0027040003,463450.0,1766083.0027040003,1995392.189564,-0.11491935673563225,4,0.26241688487484716
20221222,1302633.0027040003,461150.0,1763783.0027040003,1995392.189564,-0.11607201234490494,4,0.26145506521665385
20221223,1473571.4847040004,284300.0,1757871.4847040004,1995392.189564,-0.11903459685882534,2,0.1617296841514395
20221226,1339807.2139540005,406550.0,1746357.2139540005,1995392.189564,-0.1248050267573787,3,0.23279887800246385
20221227,1339807.2139540005,405500.0,1745307.2139540005,1995392.189564,-0.1253312391007423,3,0.23233731961798182
20221228,1027028.1227040006,699200.0,1726228.1227040007,1995392.189564,-0.13489281368732453,5,0.4050449594719603
20221229,1147744.0314540004,564450.0,1712194.0314540004,1995392.189564,-0.14192606325269785,4,0.32966473987803085
20221230,1147744.0314540004,563200.0,1710944.0314540004,1995392.189564,-0.14255250651860696,4,0.32917499909180514
20230103,1147744.0314540004,559200.0,1706944.0314540004,1995392.189564,-0.14455712496951612,4,0.327603008473374
20230104,1147744.0314540004,564500.0,1712244.0314540004,1995392.189564,-0.14190100552206153,4,0.32968431463629566
20230105,1147744.0314540004,567300.0,1715044.0314540004,1995392.189564,-0.14049777260642504,4,0.330778679494921
20230106,1147744.0314540004,569300.0,1717044.0314540004,1995392.189564,-0.13949546338097052,4,0.33155818346598503
20230109,1432342.6579540004,285800.0,1718142.6579540004,1995392.189564,-0.13894488164283103,2,0.16634241555956508
20230110,1432342.6579540004,286150.0,1718492.6579540004,1995392.189564,-0.13876947752837654,2,0.16651220398036726
20230111,1432342.6579540004,287100.0,1719442.6579540004,1995392.189564,-0.1382933806462856,2,0.16697270983239773
20230112,1432342.6579540004,285100.0,1717442.6579540004,1995392.189564,-0.13929568987174012,2,0.16600263110946675
20230113,1432342.6579540004,282800.0,1715142.6579540004,1995392.189564,-0.14044834548101293,2,0.16488424370329235
20230116,1432342.6579540004,282100.0,1714442.6579540004,1995392.189564,-0.14079915370992202,2,0.16454326931917074
20230117,1292222.9579540004,424400.0,1716622.9579540004,1995392.189564,-0.1397064863077927,3,0.24722959577904727
20230130,1292222.9579540004,433400.0,1725622.9579540004,1995392.189564,-0.13519609479324712,3,0.2511556756951498
20230131,1292222.9579540004,435100.0,1727322.9579540004,1995392.189564,-0.13434413195161077,3,0.25189267472909194
20230201,1292222.9579540004,434800.0,1727022.9579540004,1995392.189564,-0.13449447833542894,3,0.25176272150724993
20230202,1292222.9579540004,435800.0,1728022.9579540004,1995392.189564,-0.13399332372270167,3,0.25219572343876284
20230203,1292222.9579540004,436950.0,1729172.9579540004,1995392.189564,-0.13341699591806522,3,0.2526930565216622
20230206,1292222.9579540004,435750.0,1727972.9579540004,1995392.189564,-0.134018381453338,3,0.25217408524491497
20230207,1292222.9579540004,436150.0,1728372.9579540004,1995392.189564,-0.13381791960824707,3,0.2523471557413755
20230208,1292222.9579540004,432700.0,1724922.9579540004,1995392.189564,-0.13554690302215622,3,0.2508517832664496
20230209,1292222.9579540004,432000.0,1724222.9579540004,1995392.189564,-0.1358977112510653,3,0.2505476440892658
20230210,1292222.9579540004,427200.0,1719422.9579540004,1995392.189564,-0.13830325339215632,3,0.2484554472323318
20230213,1292222.9579540004,429500.0,1721722.9579540004,1995392.189564,-0.13715059778288352,3,0.24945941390616866
20230214,1292222.9579540004,430950.0,1723172.9579540004,1995392.189564,-0.136423923594429,3,0.25009097201228486
20230215,1292222.9579540004,433600.0,1725822.9579540004,1995392.189564,-0.1350958638707016,3,0.25124245682421675
