date,code,market,event_type,official_prev_close,reference_price,cash_dividend_per_share,stock_shares_per_1000,continuity_bridge,source
20230713,3701,TWSE,權息,66.1,64.92,0.5,0.0,1.0181762168823165,TWSE_TWT49U
20230713,3715,TWSE,息,30.6,29.8,0.8000000000000007,0.0,1.0268456375838926,TWSE_TWT49U
20230713,4536,TWSE,息,184.5,173.5,11.0,0.0,1.063400576368876,TWSE_TWT49U
20230713,4979,TPEX,除息,149.0,148.94,0.05930807,0.0,1.0004028467839399,TPEX_exDailyQ
20230713,5011,TPEX,除息,26.55,24.56,1.9930041,0.0,1.0810260586319218,TPEX_exDailyQ
20230713,5206,TPEX,除息,20.55,20.05,0.5,0.0,1.0249376558603491,TPEX_exDailyQ
20230713,5230,TPEX,除息,24.4,23.6,0.8,0.0,1.0338983050847457,TPEX_exDailyQ
20230713,5356,TPEX,除息,30.4,28.9,1.5,0.0,1.0519031141868511,TPEX_exDailyQ
20230713,5371,TPEX,除息,75.7,71.2,4.5,0.0,1.0632022471910112,TPEX_exDailyQ
20230713,5519,TWSE,息,25.05,22.95,2.1000000000000014,0.0,1.0915032679738563,TWSE_TWT49U
20230713,6005,TWSE,息,14.5,14.11,0.39000000000000057,0.0,1.0276399716513112,TWSE_TWT49U
20230713,6223,TPEX,除息,175.0,168.0,7.0,0.0,1.0416666666666667,TPEX_exDailyQ
20230713,6278,TWSE,息,99.5,92.5,7.0,0.0,1.0756756756756756,TWSE_TWT49U
20230713,6556,TPEX,除息,111.5,106.5,5.0,0.0,1.0469483568075117,TPEX_exDailyQ
20230713,6592,TWSE,權息,156.5,139.09,17.409999999999997,0.0,1.1251707527500179,TWSE_TWT49U
20230713,6643,TPEX,除權息,1075.0,969.99,8.00050479,100.00630994,1.1082588480293611,TPEX_exDailyQ
20230713,6754,TWSE,息,55.3,51.6,3.6999999999999957,0.0,1.071705426356589,TWSE_TWT49U
20230713,8016,TWSE,息,246.5,224.5,22.0,0.0,1.0979955456570156,TWSE_TWT49U
20230713,8088,TPEX,除息,36.25,33.85,2.4,0.0,1.070901033973412,TPEX_exDailyQ
20230713,8099,TPEX,除息,56.1,54.35,1.75,0.0,1.032198712051518,TPEX_exDailyQ
20230713,8374,TWSE,息,31.1,30.6,0.5,0.0,1.0163398692810457,TWSE_TWT49U
20230713,8941,TPEX,除息,61.8,55.8,6.0,0.0,1.10752688172043,TPEX_exDailyQ
20230714,1446,TWSE,息,37.6,37.4,0.20000000000000284,0.0,1.0053475935828877,TWSE_TWT49U
20230714,1513,TWSE,息,134.0,130.68,3.319999999999993,0.0,1.0254055708601162,TWSE_TWT49U
20230714,2106,TWSE,權息,31.25,29.28,1.9699999999999989,0.0,1.0672814207650272,TWSE_TWT49U
20230714,2618,TWSE,息,39.75,38.95,0.7999999999999972,0.0,1.0205391527599486,TWSE_TWT49U
20230714,3032,TWSE,息,69.4,67.38,2.0200000000000102,0.0,1.0299792223211637,TWSE_TWT49U
20230714,3624,TPEX,除息,59.1,56.5,2.6,0.0,1.0460176991150443,TPEX_exDailyQ
20230714,3684,TPEX,除權,61.5,50.41,0.0,220.00000325,1.2199960325332275,TPEX_exDailyQ
20230714,3709,TPEX,除息,24.2,23.2,1.0,0.0,1.043103448275862,TPEX_exDailyQ
20230714,4551,TWSE,息,149.5,143.5,6.0,0.0,1.0418118466898956,TWSE_TWT49U
20230714,4706,TPEX,除息,19.25,18.65,0.6,0.0,1.032171581769437,TPEX_exDailyQ
20230714,4741,TPEX,除息,36.8,35.4,1.4,0.0,1.03954802259887,TPEX_exDailyQ
20230714,4999,TWSE,息,37.05,35.3,1.75,0.0,1.0495750708215297,TWSE_TWT49U
20230714,5474,TPEX,除息,129.5,125.7,3.8,0.0,1.030230708035004,TPEX_exDailyQ
20230714,5706,TWSE,息,89.5,89.2,0.29999999999999716,0.0,1.0033632286995515,TWSE_TWT49U
20230714,6207,TPEX,除息,31.75,30.25,1.5,0.0,1.0495867768595042,TPEX_exDailyQ
20230714,6409,TWSE,息,1875.0,1831.49,43.50999999999999,0.0,1.023756613467723,TWSE_TWT49U
20230714,6629,TPEX,除息,47.6,46.33,1.27,0.0,1.0274120440319447,TPEX_exDailyQ
20230717,1264,TPEX,除息,298.5,286.5,12.0,0.0,1.0418848167539267,TPEX_exDailyQ
20230717,1338,TWSE,息,43.0,41.0,2.0,0.0,1.048780487804878,TWSE_TWT49U
20230717,1402,TWSE,息,32.3,30.95,1.3499999999999979,0.0,1.0436187399030694,TWSE_TWT49U
20230717,1439,TWSE,息,22.7,22.4,0.3000000000000007,0.0,1.0133928571428572,TWSE_TWT49U
20230717,1503,TWSE,息,162.5,160.5,2.0,0.0,1.0124610591900312,TWSE_TWT49U
20230717,1532,TWSE,息,36.25,35.05,1.2000000000000028,0.0,1.0342368045649073,TWSE_TWT49U
20230717,2945,TWSE,息,41.6,40.87,0.730000000000004,0.0,1.0178615121115733,TWSE_TWT49U
20230717,3221,TPEX,除息,30.55,28.05,2.5010144,0.0,1.089126559714795,TPEX_exDailyQ
20230717,3293,TPEX,除息,652.0,617.0,35.0,0.0,1.0567260940032415,TPEX_exDailyQ
20230717,3380,TWSE,息,48.1,46.41,1.6900000000000048,0.0,1.0364145658263306,TWSE_TWT49U
20230717,3707,TPEX,除息,87.7,86.7,0.99996315,0.0,1.011534025374856,TPEX_exDailyQ
20230717,4205,TPEX,除息,106.5,103.5,3.0,0.0,1.0289855072463767,TPEX_exDailyQ
20230717,4721,TPEX,除息,96.0,91.4,4.6,0.0,1.0503282275711159,TPEX_exDailyQ
20230717,4768,TPEX,除權息,226.0,210.95,4.5,49.99997698,1.071343920360275,TPEX_exDailyQ
20230717,4935,TWSE,息,57.0,53.0,4.0,0.0,1.0754716981132075,TWSE_TWT49U
20230717,4960,TWSE,息,12.2,11.89,0.3099999999999987,0.0,1.0260723296888141,TWSE_TWT49U
20230717,6205,TWSE,息,67.1,64.1,3.0,0.0,1.046801872074883,TWSE_TWT49U
20230717,6405,TWSE,息,23.5,23.4,0.10000000000000142,0.0,1.0042735042735043,TWSE_TWT49U
20230717,6416,TWSE,息,98.0,94.4,3.5999999999999943,0.0,1.0381355932203389,TWSE_TWT49U
20230717,6432,TPEX,除息,35.35,33.85,1.5,0.0,1.0443131462333826,TPEX_exDailyQ
20230717,6462,TPEX,除息,111.5,108.7,2.79803896,0.0,1.0257589696412144,TPEX_exDailyQ
20230717,6486,TPEX,除息,78.2,73.07,5.13218005,0.0,1.0702066511564254,TPEX_exDailyQ
20230717,6491,TWSE,權,370.0,363.84,0.0,0.0,1.0169305189094109,TWSE_TWT49U
20230717,6689,TWSE,息,133.0,130.2,2.8000000000000114,0.0,1.021505376344086,TWSE_TWT49U
20230717,6691,TWSE,權息,400.0,291.98,108.01999999999998,0.0,1.3699568463593397,TWSE_TWT49U
20230717,6741,TPEX,除息,128.5,127.8,0.7,0.0,1.0054773082942097,TPEX_exDailyQ
20230717,6790,TWSE,息,40.6,38.3,2.3000000000000043,0.0,1.060052219321149,TWSE_TWT49U
20230717,6873,TWSE,息,115.0,111.0,4.0,0.0,1.0360360360360361,TWSE_TWT49U
20230717,8421,TPEX,除息,14.9,13.89,1.01047021,0.0,1.0727141828653708,TPEX_exDailyQ
20230717,8478,TWSE,息,589.0,579.0,10.0,0.0,1.0172711571675301,TWSE_TWT49U
20230717,8905,TPEX,除息,29.6,28.6,1.0,0.0,1.034965034965035,TPEX_exDailyQ
20230717,9918,TWSE,息,42.7,41.7,1.0,0.0,1.023980815347722,TWSE_TWT49U
20230717,9926,TWSE,息,55.3,53.3,2.0,0.0,1.0375234521575984,TWSE_TWT49U
20230718,1201,TWSE,息,19.8,19.56,0.240000000000002,0.0,1.012269938650307,TWSE_TWT49U
20230718,1434,TWSE,息,27.7,26.2,1.5,0.0,1.0572519083969465,TWSE_TWT49U
20230718,1582,TWSE,息,59.6,56.6,3.0,0.0,1.0530035335689045,TWSE_TWT49U
20230718,1760,TWSE,息,132.0,130.0,2.0,0.0,1.0153846153846153,TWSE_TWT49U
20230718,2010,TWSE,息,18.15,17.55,0.5999999999999979,0.0,1.034188034188034,TWSE_TWT49U
20230718,2211,TWSE,息,64.0,59.0,5.0,0.0,1.0847457627118644,TWSE_TWT49U
20230718,2340,TWSE,息,57.3,56.3,1.0,0.0,1.0177619893428065,TWSE_TWT49U
20230718,2348,TWSE,息,71.1,66.1,5.0,0.0,1.075642965204236,TWSE_TWT49U
20230718,2427,TWSE,息,30.6,30.25,0.3500000000000014,0.0,1.0115702479338844,TWSE_TWT49U
20230718,2482,TWSE,息,69.6,68.1,1.5,0.0,1.0220264317180616,TWSE_TWT49U
20230718,2712,TWSE,息,38.7,38.61,0.09000000000000341,0.0,1.0023310023310024,TWSE_TWT49U
20230718,2812,TWSE,權息,15.75,14.82,0.9299999999999997,0.0,1.0627530364372468,TWSE_TWT49U
20230718,2849,TWSE,息,15.45,15.05,0.3999999999999986,0.0,1.026578073089701,TWSE_TWT49U
20230718,2903,TWSE,息,23.8,22.7,1.1000000000000014,0.0,1.0484581497797358,TWSE_TWT49U
20230718,2906,TWSE,息,18.7,18.1,0.5999999999999979,0.0,1.0331491712707181,TWSE_TWT49U
20230718,3048,TWSE,息,27.6,25.6,2.0,0.0,1.078125,TWSE_TWT49U
20230718,3227,TPEX,除息,117.0,111.0,6.00147444,0.0,1.054054054054054,TPEX_exDailyQ
20230718,3311,TWSE,息,34.8,34.2,0.5999999999999943,0.0,1.0175438596491226,TWSE_TWT49U
20230718,3362,TPEX,除息,150.5,149.5,1.0,0.0,1.0066889632107023,TPEX_exDailyQ
20230718,3512,TPEX,除息,32.85,29.85,2.99989275,0.0,1.100502512562814,TPEX_exDailyQ
20230718,4306,TWSE,息,15.65,14.67,0.9800000000000004,0.0,1.0668029993183368,TWSE_TWT49U
20230718,4728,TPEX,除息,237.0,227.5,9.5,0.0,1.0417582417582418,TPEX_exDailyQ
20230718,5410,TPEX,除息,34.7,32.21,2.49323848,0.0,1.0773051847252406,TPEX_exDailyQ
20230718,5515,TWSE,息,14.45,13.45,1.0,0.0,1.0743494423791822,TWSE_TWT49U
20230718,5608,TWSE,權息,22.45,20.79,1.5,0.0,1.0798460798460798,TWSE_TWT49U
20230718,6170,TPEX,除息,45.0,42.9,2.1,0.0,1.048951048951049,TPEX_exDailyQ
20230718,6244,TPEX,除息,33.05,32.6,0.45,0.0,1.013803680981595,TPEX_exDailyQ
20230718,6715,TWSE,息,134.0,129.52,4.47999999999999,0.0,1.034589252625077,TWSE_TWT49U
20230718,8091,TPEX,除息,101.5,94.5,7.0,0.0,1.0740740740740742,TPEX_exDailyQ
20230718,8097,TPEX,除息,52.1,50.09,2.01168548,0.0,1.0401277700139748,TPEX_exDailyQ
20230718,8215,TWSE,息,43.3,41.3,2.0,0.0,1.0484261501210654,TWSE_TWT49U
20230718,8415,TPEX,除息,35.45,33.65,1.8,0.0,1.0534918276374443,TPEX_exDailyQ
20230718,8917,TPEX,除息,67.8,65.8,2.0,0.0,1.0303951367781155,TPEX_exDailyQ
20230719,1256,TWSE,息,318.0,311.5,6.5,0.0,1.0208667736757624,TWSE_TWT49U
20230719,1525,TWSE,息,102.0,99.9,2.0999999999999943,0.0,1.0210210210210209,TWSE_TWT49U
20230719,1535,TWSE,息,62.0,59.0,3.0,0.0,1.0508474576271187,TWSE_TWT49U
20230719,1584,TPEX,除權,37.0,35.55,0.0,0.0,1.0407876230661042,TPEX_exDailyQ
20230719,1615,TWSE,息,39.9,38.4,1.5,0.0,1.0390625,TWSE_TWT49U
20230719,1735,TWSE,息,17.0,16.5,0.5,0.0,1.0303030303030303,TWSE_TWT49U
20230719,1785,TPEX,除息,38.2,36.7,1.50061598,0.0,1.0408719346049047,TPEX_exDailyQ
20230719,2009,TWSE,息,31.2,30.8,0.3999999999999986,0.0,1.0129870129870129,TWSE_TWT49U
20230719,2374,TWSE,息,20.85,20.4,0.45000000000000284,0.0,1.022058823529412,TWSE_TWT49U
20230719,2704,TWSE,息,52.4,51.9,0.5,0.0,1.0096339113680155,TWSE_TWT49U
20230719,3022,TWSE,息,88.3,84.8,3.5,0.0,1.0412735849056605,TWSE_TWT49U
20230719,3024,TWSE,息,16.15,15.93,0.21999999999999886,0.0,1.0138104205900815,TWSE_TWT49U
20230719,3046,TWSE,權息,74.7,72.73,1.5,0.0,1.0270864842568403,TWSE_TWT49U
20230719,4543,TPEX,除息,54.9,53.7,1.2,0.0,1.0223463687150838,TPEX_exDailyQ
20230719,4576,TWSE,息,70.9,69.9,1.0,0.0,1.0143061516452074,TWSE_TWT49U
20230719,5469,TWSE,息,50.2,47.8,2.4000000000000057,0.0,1.0502092050209206,TWSE_TWT49U
20230719,5471,TWSE,息,51.0,48.5,2.5,0.0,1.0515463917525774,TWSE_TWT49U
20230719,6112,TWSE,息,67.9,65.9,2.0,0.0,1.0303490136570561,TWSE_TWT49U
20230719,6182,TPEX,除息,48.6,46.1,2.49561714,0.0,1.054229934924078,TPEX_exDailyQ
20230719,6191,TWSE,息,50.8,48.17,2.6299999999999955,0.0,1.0545982976956612,TWSE_TWT49U
20230719,6206,TWSE,息,71.8,66.3,5.5,0.0,1.0829562594268476,TWSE_TWT49U
20230719,6229,TPEX,除息,29.3,27.7,1.6,0.0,1.0577617328519857,TPEX_exDailyQ
20230719,6442,TWSE,息,77.6,75.5,2.0999999999999943,0.0,1.0278145695364238,TWSE_TWT49U
20230719,6449,TWSE,息,55.6,53.3,2.3000000000000043,0.0,1.0431519699812384,TWSE_TWT49U
20230719,6485,TPEX,除息,100.5,96.5,4.0,0.0,1.0414507772020725,TPEX_exDailyQ
20230719,6488,TPEX,除息,542.0,532.5,9.5,0.0,1.0178403755868544,TPEX_exDailyQ
20230719,6538,TPEX,除息,154.5,151.2,3.30077775,0.0,1.021825396825397,TPEX_exDailyQ
20230719,6843,TPEX,除息,73.9,71.4,2.5,0.0,1.035014005602241,TPEX_exDailyQ
20230719,8044,TPEX,除權,47.5,46.66,0.0,0.0,1.0180025717959709,TPEX_exDailyQ
20230719,8182,TPEX,除息,30.7,29.7,1.0,0.0,1.0336700336700337,TPEX_exDailyQ
20230719,8349,TPEX,除息,64.7,62.71,1.99221257,0.0,1.03173337585712,TPEX_exDailyQ
20230719,8464,TWSE,息,343.0,332.0,11.0,0.0,1.033132530120482,TWSE_TWT49U
20230719,8499,TWSE,息,102.5,100.5,2.0,0.0,1.0199004975124377,TWSE_TWT49U
20230719,9919,TWSE,息,18.75,18.6,0.14999999999999858,0.0,1.0080645161290323,TWSE_TWT49U
20230719,9930,TWSE,息,54.0,51.5,2.5,0.0,1.0485436893203883,TWSE_TWT49U
20230719,9943,TWSE,息,90.3,87.0,3.299999999999997,0.0,1.0379310344827586,TWSE_TWT49U
20230720,1102,TWSE,息,44.8,42.5,2.299999999999997,0.0,1.0541176470588234,TWSE_TWT49U
20230720,1227,TWSE,息,40.8,39.51,1.2899999999999991,0.0,1.0326499620349279,TWSE_TWT49U
20230720,1473,TWSE,息,24.6,23.6,1.0,0.0,1.042372881355932,TWSE_TWT49U
20230720,1522,TWSE,息,34.35,32.55,1.8000000000000043,0.0,1.0552995391705071,TWSE_TWT49U
20230720,1905,TWSE,息,26.95,26.65,0.3000000000000007,0.0,1.0112570356472796,TWSE_TWT49U
20230720,2034,TWSE,息,29.05,27.55,1.5,0.0,1.0544464609800364,TWSE_TWT49U
20230720,2338,TWSE,息,79.3,76.8,2.5,0.0,1.0325520833333333,TWSE_TWT49U
20230720,2352,TWSE,息,59.7,57.7,2.0,0.0,1.0346620450606585,TWSE_TWT49U
20230720,2471,TWSE,息,56.0,53.16,2.8400000000000034,0.0,1.053423626787058,TWSE_TWT49U
20230720,2515,TWSE,息,11.1,10.57,0.5299999999999994,0.0,1.0501419110690633,TWSE_TWT49U
20230720,2534,TWSE,息,21.95,20.2,1.75,0.0,1.0866336633663367,TWSE_TWT49U
20230720,2617,TWSE,息,30.55,28.35,2.1999999999999993,0.0,1.0776014109347443,TWSE_TWT49U
20230720,2881,TWSE,息,64.8,63.3,1.5,0.0,1.0236966824644549,TWSE_TWT49U
20230720,3026,TWSE,權息,106.5,96.66,9.840000000000003,0.0,1.101800124146493,TWSE_TWT49U
20230720,3607,TWSE,息,16.85,15.85,1.0000000000000018,0.0,1.0630914826498423,TWSE_TWT49U
20230720,3611,TPEX,除息,292.5,279.53,12.9725429,0.0,1.0463993131327587,TPEX_exDailyQ
20230720,3687,TPEX,除息,109.0,107.5,1.5,0.0,1.013953488372093,TPEX_exDailyQ
20230720,4175,TPEX,除權息,129.0,115.16,2.74517542,96.32195232,1.1201806182702327,TPEX_exDailyQ
20230720,4555,TWSE,息,53.3,51.77,1.529999999999994,0.0,1.0295537956345373,TWSE_TWT49U
20230720,5386,TPEX,除權息,63.7,59.25,0.3,70.00001345,1.0751054852320676,TPEX_exDailyQ
20230720,6120,TWSE,息,19.2,19.04,0.16000000000000014,0.0,1.0084033613445378,TWSE_TWT49U
20230720,6173,TPEX,除息,42.2,40.99,1.20560747,0.0,1.029519394974384,TPEX_exDailyQ
20230720,6217,TPEX,除息,49.1,47.6,1.5,0.0,1.0315126050420167,TPEX_exDailyQ
20230720,6508,TPEX,除息,37.6,34.91,2.68509558,0.0,1.0770552850186195,TPEX_exDailyQ
20230720,6582,TWSE,息,55.0,53.5,1.5,0.0,1.02803738317757,TWSE_TWT49U
20230720,6609,TPEX,除息,37.8,34.8,3.0,0.0,1.0862068965517242,TPEX_exDailyQ
20230720,6616,TPEX,除權息,14.35,13.57,0.1,50.00000698,1.0574797347089167,TPEX_exDailyQ
20230720,6693,TPEX,除息,63.3,61.3,2.0,0.0,1.032626427406199,TPEX_exDailyQ
20230720,6782,TWSE,息,203.0,197.5,5.5,0.0,1.0278481012658227,TWSE_TWT49U
20230720,8050,TPEX,除息,103.0,97.42,5.58445023,0.0,1.057277766372408,TPEX_exDailyQ
20230720,8110,TWSE,息,13.75,13.6,0.15000000000000036,0.0,1.0110294117647058,TWSE_TWT49U
20230720,8431,TPEX,除息,63.3,63.2,0.1,0.0,1.0015822784810127,TPEX_exDailyQ
20230721,1104,TWSE,權息,31.2,28.83,2.370000000000001,0.0,1.0822060353798126,TWSE_TWT49U
20230721,1558,TWSE,息,111.5,106.0,5.5,0.0,1.0518867924528301,TWSE_TWT49U
20230721,1721,TWSE,息,14.75,14.65,0.09999999999999964,0.0,1.0068259385665528,TWSE_TWT49U
20230721,1777,TPEX,除息,88.0,85.0,3.0,0.0,1.035294117647059,TPEX_exDailyQ
20230721,2937,TPEX,除息,33.2,31.92,1.28142996,0.0,1.0401002506265664,TPEX_exDailyQ
20230721,3527,TPEX,除息,101.0,97.0,4.0,0.0,1.041237113402062,TPEX_exDailyQ
20230721,4506,TPEX,除息,83.5,80.1,3.4,0.0,1.042446941323346,TPEX_exDailyQ
20230721,4764,TWSE,息,47.0,46.5,0.5,0.0,1.010752688172043,TWSE_TWT49U
20230721,5439,TPEX,除息,111.5,108.2,3.3,0.0,1.0304990757855823,TPEX_exDailyQ
20230721,5704,TPEX,除息,70.5,68.28,2.22,0.0,1.0325131810193322,TPEX_exDailyQ
20230721,6259,TPEX,除權息,22.65,20.93,0.68928432,49.16121942,1.082178690874343,TPEX_exDailyQ
20230721,6419,TPEX,除息,47.5,42.2,5.3,0.0,1.1255924170616114,TPEX_exDailyQ
20230721,6477,TWSE,權息,47.75,46.03,1.7199999999999989,0.0,1.0373669346078644,TWSE_TWT49U
20230721,6670,TWSE,息,223.0,201.0,22.0,0.0,1.109452736318408,TWSE_TWT49U
20230721,8921,TPEX,除息,14.95,14.45,0.504,0.0,1.0346020761245676,TPEX_exDailyQ
20230721,8926,TWSE,權息,53.7,49.82,3.8800000000000026,0.0,1.0778803693295866,TWSE_TWT49U
20230724,1463,TWSE,息,14.75,14.35,0.40000000000000036,0.0,1.0278745644599303,TWSE_TWT49U
20230724,1762,TWSE,息,78.6,77.3,1.2999999999999972,0.0,1.016817593790427,TWSE_TWT49U
20230724,2852,TWSE,息,16.6,15.88,0.7200000000000006,0.0,1.0453400503778338,TWSE_TWT49U
20230724,3051,TWSE,息,24.8,23.6,1.1999999999999993,0.0,1.0508474576271185,TWSE_TWT49U
20230724,3268,TPEX,除息,22.95,22.25,0.7,0.0,1.0314606741573034,TPEX_exDailyQ
20230724,3272,TPEX,除權息,44.95,38.62,1.7,119.99999561,1.1639047125841535,TPEX_exDailyQ
20230724,3323,TPEX,除息,33.35,31.85,1.5,0.0,1.0470957613814758,TPEX_exDailyQ
20230724,3444,TPEX,除息,87.7,83.9,3.8,0.0,1.0452920143027413,TPEX_exDailyQ
20230724,3526,TPEX,除息,166.0,156.6,9.4,0.0,1.0600255427841636,TPEX_exDailyQ
20230724,3550,TWSE,息,16.05,15.55,0.5,0.0,1.0321543408360128,TWSE_TWT49U
20230724,3551,TPEX,除息,71.8,68.6,3.2,0.0,1.0466472303206997,TPEX_exDailyQ
20230724,3576,TWSE,息,18.6,18.5,0.10000000000000142,0.0,1.0054054054054056,TWSE_TWT49U
20230724,4129,TPEX,除息,75.6,73.32,2.27529346,0.0,1.0310965630114566,TPEX_exDailyQ
20230724,4737,TWSE,息,76.7,74.6,2.1000000000000085,0.0,1.0281501340482575,TWSE_TWT49U
20230724,5607,TWSE,權息,73.7,65.9,7.799999999999997,0.0,1.1183611532625188,TWSE_TWT49U
20230724,6203,TPEX,除息,98.5,93.57,4.93298985,0.0,1.0526878272950733,TPEX_exDailyQ
20230724,6290,TPEX,除息,63.1,60.99,2.11,0.0,1.0345958353828497,TPEX_exDailyQ
20230724,6664,TPEX,除息,135.0,128.17,6.82781243,0.0,1.053288601076695,TPEX_exDailyQ
20230724,6716,TPEX,除權息,103.5,90.0,4.5,100.0,1.15,TPEX_exDailyQ
20230724,6823,TPEX,除權息,82.8,76.48,2.5,50.0,1.0826359832635983,TPEX_exDailyQ
20230724,8069,TPEX,除息,215.0,210.5,4.5,0.0,1.0213776722090262,TPEX_exDailyQ
20230725,1436,TWSE,息,68.6,63.46,5.1399999999999935,0.0,1.0809959029309801,TWSE_TWT49U
20230725,1701,TWSE,息,25.25,24.45,0.8000000000000007,0.0,1.032719836400818,TWSE_TWT49U
20230725,2008,TWSE,息,19.75,19.22,0.5300000000000011,0.0,1.0275754422476588,TWSE_TWT49U
20230725,2062,TWSE,息,23.2,22.2,1.0,0.0,1.045045045045045,TWSE_TWT49U
20230725,2206,TWSE,息,77.1,75.3,1.7999999999999972,0.0,1.0239043824701195,TWSE_TWT49U
20230725,2221,TPEX,除息,43.4,39.4,4.0,0.0,1.101522842639594,TPEX_exDailyQ
20230725,2239,TWSE,息,67.7,67.23,0.46999999999999886,0.0,1.0069909266696415,TWSE_TWT49U
20230725,2355,TWSE,息,34.9,34.05,0.8500000000000014,0.0,1.0249632892804699,TWSE_TWT49U
20230725,2405,TWSE,息,15.35,15.15,0.1999999999999993,0.0,1.0132013201320131,TWSE_TWT49U
20230725,2414,TWSE,息,37.25,34.75,2.5,0.0,1.0719424460431655,TWSE_TWT49U
20230725,3081,TPEX,除息,107.0,103.5,3.50022859,0.0,1.0338164251207729,TPEX_exDailyQ
20230725,3491,TPEX,除息,153.5,149.54,3.95714906,0.0,1.0264812090410593,TPEX_exDailyQ
20230725,3501,TWSE,息,55.1,51.1,4.0,0.0,1.0782778864970646,TWSE_TWT49U
20230725,3665,TWSE,權息,309.5,296.74,12.759999999999991,0.0,1.043000606591629,TWSE_TWT49U
20230725,3673,TWSE,息,39.4,38.9,0.5,0.0,1.012853470437018,TWSE_TWT49U
20230725,3702,TWSE,息,56.8,52.95,3.8499999999999943,0.0,1.072710103871577,TWSE_TWT49U
20230725,3712,TWSE,息,35.9,33.9,2.0,0.0,1.0589970501474926,TWSE_TWT49U
20230725,4561,TPEX,除息,26.0,25.3,0.7,0.0,1.0276679841897234,TPEX_exDailyQ
20230725,4581,TWSE,息,71.5,69.0,2.5,0.0,1.036231884057971,TWSE_TWT49U
20230725,5245,TPEX,除息,44.95,42.45,2.5,0.0,1.0588928150765606,TPEX_exDailyQ
20230725,5457,TPEX,除息,52.1,50.26,1.83813444,0.0,1.0366096299243932,TPEX_exDailyQ
20230725,5483,TPEX,除息,180.5,174.7,5.8,0.0,1.0331997710360619,TPEX_exDailyQ
20230725,6187,TPEX,除息,130.5,127.44,3.06198926,0.0,1.0240112994350283,TPEX_exDailyQ
20230725,6411,TPEX,除息,114.0,110.73,3.26978,0.0,1.0295312923327011,TPEX_exDailyQ
20230725,6527,TPEX,除權息,114.5,106.76,2.4,50.0,1.0724990633195952,TPEX_exDailyQ
20230725,6651,TPEX,除息,80.4,74.4,6.0,0.0,1.0806451612903225,TPEX_exDailyQ
20230725,6680,TPEX,除權息,98.8,88.02,1.99517812,99.75890638,1.1224721654169507,TPEX_exDailyQ
20230725,6684,TPEX,除息,48.85,47.87,0.97721132,0.0,1.0204721119699187,TPEX_exDailyQ
20230725,9941,TWSE,權息,212.5,188.09,24.409999999999997,0.0,1.129778297623478,TWSE_TWT49U
20230726,1110,TWSE,息,19.7,19.6,0.09999999999999787,0.0,1.0051020408163265,TWSE_TWT49U
20230726,1229,TWSE,權息,69.3,63.55,5.75,0.0,1.0904799370574352,TWSE_TWT49U
20230726,1444,TWSE,權,10.95,10.52,0.4299999999999997,0.0,1.0408745247148288,TWSE_TWT49U
20230726,1465,TWSE,息,14.5,13.65,0.8499999999999996,0.0,1.0622710622710623,TWSE_TWT49U
20230726,1540,TWSE,息,17.9,17.3,0.5999999999999979,0.0,1.0346820809248554,TWSE_TWT49U
20230726,1786,TWSE,息,95.3,93.31,1.9899999999999949,0.0,1.021326760261494,TWSE_TWT49U
20230726,2002,TWSE,息,29.35,28.35,1.0,0.0,1.035273368606702,TWSE_TWT49U
20230726,2014,TWSE,息,24.7,24.35,0.34999999999999787,0.0,1.0143737166324434,TWSE_TWT49U
20230726,2023,TWSE,息,15.1,14.79,0.3100000000000005,0.0,1.0209601081812036,TWSE_TWT49U
20230726,2228,TWSE,息,104.0,100.0,4.0,0.0,1.04,TWSE_TWT49U
20230726,2392,TWSE,息,43.3,41.1,2.1999999999999957,0.0,1.0535279805352797,TWSE_TWT49U
20230726,2838,TWSE,權息,16.3,15.42,0.8800000000000008,0.0,1.0570687418936446,TWSE_TWT49U
20230726,2887,TWSE,權息,19.3,18.03,1.2699999999999996,0.0,1.0704381586245146,TWSE_TWT49U
20230726,3219,TPEX,除息,61.2,60.17,1.02985361,0.0,1.0171181651986039,TPEX_exDailyQ
20230726,3266,TWSE,息,13.95,13.45,0.5,0.0,1.037174721189591,TWSE_TWT49U
20230726,3535,TWSE,息,19.7,18.7,1.0,0.0,1.053475935828877,TWSE_TWT49U
20230726,4545,TWSE,息,31.6,30.1,1.5,0.0,1.0498338870431894,TWSE_TWT49U
20230726,5213,TPEX,除息,24.85,24.2,0.65192282,0.0,1.0268595041322315,TPEX_exDailyQ
20230726,5426,TPEX,除息,15.85,15.65,0.2,0.0,1.012779552715655,TPEX_exDailyQ
20230726,6464,TWSE,息,93.8,88.8,5.0,0.0,1.0563063063063063,TWSE_TWT49U
20230726,6517,TPEX,除息,90.5,89.3,1.2,0.0,1.013437849944009,TPEX_exDailyQ
20230726,6721,TPEX,除息,52.9,50.5,2.4,0.0,1.0475247524752476,TPEX_exDailyQ
20230726,8404,TWSE,權息,21.95,20.71,1.2399999999999984,0.0,1.0598744567841623,TWSE_TWT49U
20230726,9925,TWSE,息,41.9,39.9,2.0,0.0,1.050125313283208,TWSE_TWT49U
20230726,9937,TWSE,息,68.0,65.9,2.0999999999999943,0.0,1.031866464339909,TWSE_TWT49U
20230727,1103,TWSE,權息,21.35,20.63,0.7200000000000024,0.0,1.0349006301502668,TWSE_TWT49U
