decision_date,code,layer,reason,limit,stop,reward,expected_rr
2021-12-16,2823,swing,expected_rr_below_1p5,29.89,30.0713,34.3735,-inf
2021-12-16,2426,swing,expected_rr_below_1p5,27.783,27.8075,31.95045,-inf
2021-12-17,2408,swing,expected_rr_below_1p5,74.186,74.61720000000001,85.3139,-inf
2021-12-17,2823,swing,expected_rr_below_1p5,29.939,30.0615,34.429849999999995,-inf
2021-12-20,2103,short,expected_rr_below_1p5,40.964,37.681000000000004,44.24112,0.9982089552238834
2021-12-20,2382,swing,expected_rr_below_1p5,86.044,86.27919999999999,98.9506,-inf
2021-12-20,2408,swing,expected_rr_below_1p5,74.382,74.64169999999999,85.5393,-inf
2021-12-20,6285,swing,expected_rr_below_1p5,73.304,73.36770000000001,84.2996,-inf
2022-01-07,3406,swing,expected_rr_below_1p5,531.16,533.365,610.834,-inf
2022-01-12,1519,short,expected_rr_below_1p5,42.678999999999995,38.808,46.09332,0.8820253164556983
2022-03-02,2382,swing,expected_rr_below_1p5,91.336,91.8162,105.03639999999999,-inf
2022-03-07,2337,swing,expected_rr_below_1p5,42.532,42.6986,48.91179999999999,-inf
2022-03-07,1301,swing,expected_rr_below_1p5,103.88,103.88,119.46199999999999,-inf
2022-03-07,1303,swing,expected_rr_below_1p5,86.632,87.1514,99.6268,-inf
2022-03-08,2031,swing,expected_rr_below_1p5,58.31,58.5305,67.0565,-inf
2022-03-08,2010,swing,expected_rr_below_1p5,23.03,23.1035,26.4845,-inf
2022-03-22,3045,swing,expected_rr_below_1p5,102.89999999999999,103.537,118.33499999999998,-inf
2022-03-23,4919,short,expected_rr_below_1p5,171.99,156.8,185.74920000000003,0.9058064516129047
2022-03-25,1301,swing,expected_rr_below_1p5,104.37,104.51700000000001,120.0255,-inf
2022-03-28,1402,swing,expected_rr_below_1p5,29.596,29.733199999999997,34.035399999999996,-inf
2022-04-14,2887,swing,expected_rr_below_1p5,19.747,19.78865,22.709049999999998,-inf
2022-04-15,2882,swing,expected_rr_below_1p5,62.72,63.02869999999999,72.128,-inf
2022-04-18,1560,swing,expected_rr_below_1p5,125.44,126.1505,144.256,-inf
2022-04-19,2845,swing,expected_rr_below_1p5,11.956,12.007449999999999,13.749399999999998,-inf
2022-04-19,2313,swing,expected_rr_below_1p5,46.599,47.1772,53.588849999999994,-inf
2022-04-19,2891,swing,expected_rr_below_1p5,28.371,28.87325,32.62665,-inf
2022-04-20,6806,short,expected_rr_below_1p5,115.14999999999999,106.82,124.362,1.105882352941177
2022-04-20,3189,swing,expected_rr_below_1p5,188.65,189.5075,216.9475,-inf
2022-04-20,2891,swing,expected_rr_below_1p5,28.616,28.91735,32.9084,-inf
2022-04-20,2892,swing,expected_rr_below_1p5,27.538,27.844250000000002,31.668699999999998,-inf
2022-04-21,2313,swing,expected_rr_below_1p5,47.04,47.2066,54.096,-inf
2022-05-06,2634,swing,expected_rr_below_1p5,31.849999999999998,32.02885,36.6275,-inf
2022-05-06,1708,swing,expected_rr_below_1p5,61.348,62.372099999999996,70.55019999999999,-inf
2022-05-09,2634,swing,expected_rr_below_1p5,31.898999999999997,32.1881,36.68384999999999,-inf
2022-05-09,4915,swing,expected_rr_below_1p5,54.291999999999994,55.1054,62.435799999999986,-inf
2022-05-10,1216,swing,expected_rr_below_1p5,65.562,65.98830000000001,75.3963,-inf
2022-05-11,1216,swing,expected_rr_below_1p5,64.97399999999999,66.01769999999999,74.72009999999999,-inf
2022-05-13,3708,swing,expected_rr_below_1p5,125.92999999999999,126.12599999999999,144.81949999999998,-inf
2022-05-27,4904,swing,expected_rr_below_1p5,79.086,79.84549999999999,90.9489,-inf
2022-05-30,3702,swing,expected_rr_below_1p5,53.312,53.4198,61.30879999999999,-inf
2022-05-30,4904,swing,expected_rr_below_1p5,79.086,79.7426,90.9489,-inf
2022-05-31,5258,short,expected_rr_below_1p5,47.726,43.413999999999994,51.54408,0.8854545454545449
2022-05-31,1402,swing,expected_rr_below_1p5,29.89,30.2575,34.3735,-inf
2022-05-31,2356,swing,expected_rr_below_1p5,25.284,25.301150000000003,29.076599999999996,-inf
2022-06-01,1402,swing,expected_rr_below_1p5,30.184,30.289350000000006,34.7116,-inf
2022-06-01,3045,swing,expected_rr_below_1p5,104.86,104.958,120.58899999999998,-inf
2022-06-02,1402,swing,expected_rr_below_1p5,30.086,30.296699999999998,34.59889999999999,-inf
2022-06-06,6770,swing,expected_rr_below_1p5,55.272,55.5415,63.562799999999996,-inf
2022-06-06,4904,swing,expected_rr_below_1p5,79.87,79.9141,91.8505,-inf
2022-06-20,2412,swing,expected_rr_below_1p5,122.5,122.84299999999999,140.875,-inf
2022-06-21,1326,swing,expected_rr_below_1p5,79.57600000000001,79.7524,91.5124,-inf
2022-06-21,2892,swing,expected_rr_below_1p5,25.872,25.88425,29.752799999999997,-inf
2022-06-22,2412,swing,expected_rr_below_1p5,122.99,123.0635,141.43849999999998,-inf
2022-06-22,4938,swing,expected_rr_below_1p5,66.836,67.1888,76.86139999999999,-inf
2022-06-23,2324,swing,expected_rr_below_1p5,22.393,22.422400000000003,25.751949999999997,-inf
2022-06-23,2891,swing,expected_rr_below_1p5,25.529,25.7642,29.358349999999998,-inf
