,v3_original_large_layer,v3_original_combined_three_layer,pullback_stable_base_large_layer,pullback_stable_base_combined_three_layer,0050_BH
2023-10-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1011954.5065
2023-10-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1012764.5065
2023-10-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1014789.5065
2023-10-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,994944.5065
2023-10-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,999399.5065
2023-10-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,996969.5065
2023-10-31,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,990084.5065
2023-11-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,994944.5065
2023-11-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1017219.5065
2023-11-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1024914.5065
2023-11-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1033824.5065
2023-11-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1033419.5065
2023-11-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1039089.5065
2023-11-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1039494.5065
2023-11-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1035444.5065
2023-11-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1051239.5065
2023-11-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1053669.5065000001
2023-11-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1066224.5065000001
2023-11-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1066629.5065000001
2023-11-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1069869.5065000001
2023-11-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1069464.5065000001
2023-11-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1082424.5065000001
2023-11-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1072704.5065000001
2023-11-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1072299.5065000001
2023-11-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1071489.5065000001
2023-11-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1064604.5065000001
2023-11-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1071894.5065000001
2023-11-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1071084.5065000001
2023-11-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1072704.5065000001
2023-12-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1076349.5065000001
2023-12-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1072299.5065000001
2023-12-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1064604.5065000001
2023-12-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1068249.5065000001
2023-12-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1061769.5065000001
2023-12-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1070274.5065000001
2023-12-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1071489.5065000001
2023-12-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1073919.5065000001
2023-12-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1074324.5065000001
2023-12-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1087284.5065000001
2023-12-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1091739.5065000001
2023-12-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1093359.5065000001
2023-12-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1089309.5065000001
2023-12-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1092144.5065000001
2023-12-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1082829.5065000001
2023-12-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1085664.5065000001
2023-12-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1090119.5065000001
2023-12-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1096194.5065000001
2023-12-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1108344.5065000001
2023-12-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1108344.5065000001
2023-12-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1105914.5065000001
2024-01-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1101459.5065000001
2024-01-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1082424.5065000001
2024-01-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1082019.5065000001
2024-01-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1079184.5065000001
2024-01-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1084044.5065000001
2024-01-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1086069.5065000001
2024-01-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1080399.5065000001
2024-01-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1084854.5065000001
2024-01-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1083234.5065000001
2024-01-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1086069.5065000001
2024-01-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1075134.5065000001
2024-01-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1041114.5065
2024-01-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1047999.5065000001
2024-01-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1085259.5065000001
2024-01-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1092549.5065000001
2024-01-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1094574.5065000001
2024-01-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1094169.5065000001
2024-01-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1107534.5065000001
2024-01-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1107534.5065000001
2024-01-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1114419.5065000001
2024-01-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1111584.5065000001
2024-01-31,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1097004.5065000001
2024-02-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1097004.5065000001
2024-02-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1103079.5065000001
2024-02-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1109964.5065000001
2024-02-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1161804.5065000001
2024-02-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1153299.5065000001
2024-02-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1151679.5065000001
2024-02-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1156134.5065000001
2024-02-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1152489.5065000001
2024-02-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1165449.5065000001
2024-02-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1173144.5065000001
2024-02-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1174764.5065000001
2024-02-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1169904.5065000001
2024-02-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1169499.5065000001
2024-03-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1165449.5065000001
2024-03-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1199064.5065000001
2024-03-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1208784.5065000001
2024-03-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1214454.5065000001
2024-03-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1242399.5065000001
2024-03-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1259814.5065000001
2024-03-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1247259.5065000001
2024-03-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1260219.5065000001
2024-03-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1266294.5065000001
2024-03-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1265079.5065000001
2024-03-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1248069.5065000001
2024-03-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1259409.5065000001
2024-03-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1256574.5065000001
2024-03-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1249689.5065000001
2024-03-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1283709.5065000001
2024-03-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1282089.5065000001
2024-03-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1284519.5065000001
2024-03-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1285329.5065000001
2024-03-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1285734.5065000001
2024-03-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1279659.5065000001
2024-03-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1287759.5065000001
2024-04-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1283709.5065000001
2024-04-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1301934.5065000001
2024-04-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1293024.5065000001
2024-04-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1300314.5065000001
2024-04-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1331094.5065000001
2024-04-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1329069.5065000001
2024-04-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1325019.5065000001
2024-04-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1321779.5065000001
2024-04-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1304769.5065000001
2024-04-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1269534.5065000001
2024-04-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1283709.5065000001
2024-04-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1296264.5065000001
2024-04-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1231059.5065000001
2024-04-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1227414.5065000001
2024-04-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1239159.5065000001
2024-04-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1275204.5065000001
2024-04-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1252119.5065000001
2024-04-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1272369.5065000001
2024-04-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1295049.5065000001
2024-04-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1290594.5065000001
2024-05-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1273584.5065000001
2024-05-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1280064.5065000001
2024-05-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1298289.5065000001
2024-05-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1305579.5065000001
2024-05-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1310439.5065000001
2024-05-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1308819.5065000001
2024-05-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1318134.5065000001
2024-05-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1331499.5065000001
2024-05-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1340409.5065000001
2024-05-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1358634.5065000001
2024-05-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1365114.5065000001
2024-05-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1363494.5065000001
2024-05-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1363089.5065000001
2024-05-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1361469.5065000001
2024-05-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1385769.5065000001
2024-05-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1396299.5065000001
2024-05-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1390629.5065000001
2024-05-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1409664.5065000001
2024-05-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1411689.5065000001
2024-05-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1392654.5065000001
2024-05-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1368759.5065000001
2024-05-31,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1353369.5065000001
2024-06-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1382124.5065000001
2024-06-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1360254.5065000001
2024-06-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1373214.5065000001
2024-06-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1419789.5065000001
2024-06-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1408854.5065000001
2024-06-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1412499.5065000001
2024-06-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1437609.5065000001
2024-06-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1458264.5065000001
2024-06-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1466769.5065000001
2024-06-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1466769.5065000001
2024-06-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1491069.5065000001
2024-06-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1531164.5065000001
2024-06-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1545744.5065000001
2024-06-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1536429.5065000001
2024-06-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1499169.5065000001
2024-06-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1498359.5065000001
2024-06-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1510104.5065000001
2024-06-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1509699.5065000001
2024-06-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1519014.5065000001
2024-07-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1520229.5065000001
2024-07-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1510104.5065000001
2024-07-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1528329.5065000001
2024-07-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1568019.5065000001
2024-07-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1562349.5065000001
2024-07-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1611354.5065000001
2024-07-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1609734.5065000001
2024-07-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1615404.5065000001
2024-07-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1651044.5065000001
2024-07-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1599204.5065000001
2024-07-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1602039.5065000001
2024-07-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1603254.5065000001
2024-07-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1580979.5065000001
2024-07-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1552629.5065000001
2024-07-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1517394.5065000001
2024-07-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1472439.5065000001
2024-07-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1517799.5065000001
2024-07-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1458669.5065000001
2024-07-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1471629.5065000001
2024-07-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1471629.5065000001
2024-07-31,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1473654.5065000001
2024-08-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1499169.5065000001
2024-08-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1423839.5065000001
2024-08-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1294644.5065000001
2024-08-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1365519.5065000001
2024-08-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1419384.5065000001
2024-08-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1390224.5065000001
2024-08-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1433154.5065000001
2024-08-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1450974.5065000001
2024-08-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1454619.5065000001
2024-08-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1472844.5065000001
2024-08-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1461504.5065000001
2024-08-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1494309.5065000001
2024-08-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1496334.5065000001
2024-08-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1497144.5065000001
2024-08-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1481349.5065000001
2024-08-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1473654.5065000001
2024-08-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1474464.5065000001
2024-08-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1476894.5065000001
2024-08-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1470414.5065000001
2024-08-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1491069.5065000001
2024-08-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1470819.5065000001
2024-08-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1477704.5065000001
2024-09-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1473654.5065000001
2024-09-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1467174.5065000001
2024-09-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1395894.5065000001
2024-09-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1404399.5065000001
2024-09-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1424244.5065000001
2024-09-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1402374.5065000001
2024-09-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1404804.5065000001
2024-09-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1400754.5065000001
2024-09-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1452999.5065000001
2024-09-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1453809.5065000001
2024-09-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1456644.5065000001
2024-09-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1449354.5065000001
2024-09-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1467984.5065000001
2024-09-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1486614.5065000001
2024-09-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1493094.5065000001
2024-09-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1507269.5065000001
2024-09-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1529544.5065000001
2024-09-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1542099.5065000001
2024-09-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1538859.5065000001
2024-09-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1498764.5065000001
2024-10-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1495929.5065000001
2024-10-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1495929.5065000001
2024-10-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1532784.5065000001
2024-10-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1525494.5065000001
2024-10-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1539669.5065000001
2024-10-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1565184.5065000001
2024-10-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1566399.5065000001
2024-10-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1599609.5065000001
2024-10-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1572069.5065000001
2024-10-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1574499.5065000001
2024-10-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1613379.5065000001
2024-10-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1612974.5065000001
2024-10-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1606899.5065000001
2024-10-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1596369.5065000001
2024-10-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1586649.5065000001
2024-10-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1599609.5065000001
2024-10-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1596774.5065000001
2024-10-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1559919.5065000001
2024-10-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1562349.5065000001
2024-11-01,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1551819.5065000001
2024-11-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1571664.5065000001
2024-11-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1577334.5065000001
2024-11-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1589889.5065000001
2024-11-07,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1608114.5065000001
2024-11-08,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1620669.5065000001
2024-11-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1621479.5065000001
2024-11-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1580169.5065000001
2024-11-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1570044.5065000001
2024-11-14,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1555869.5065000001
2024-11-15,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1566804.5065000001
2024-11-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1544934.5065000001
2024-11-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1565994.5065000001
2024-11-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1559514.5065000001
2024-11-21,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1542504.5065000001
2024-11-22,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1572474.5065000001
2024-11-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1566804.5065000001
2024-11-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1546554.5065000001
2024-11-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1524279.5065000001
2024-11-28,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1521849.5065000001
2024-11-29,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1525494.5065000001
2024-12-02,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1561539.5065000001
2024-12-03,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1582599.5065000001
2024-12-04,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1591914.5065000001
2024-12-05,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1600419.5065000001
2024-12-06,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1594344.5065000001
2024-12-09,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1596369.5065000001
2024-12-10,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1585029.5065000001
2024-12-11,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1571259.5065000001
2024-12-12,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1589484.5065000001
2024-12-13,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1590699.5065000001
2024-12-16,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1597179.5065000001
2024-12-17,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1605279.5065000001
2024-12-18,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1605279.5065000001
2024-12-19,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1583409.5065000001
2024-12-20,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1568829.5065000001
2024-12-23,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1606494.5065000001
2024-12-24,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1610949.5065000001
2024-12-25,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1615809.5065000001
2024-12-26,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1614594.5065000001
2024-12-27,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1619859.5065000001
2024-12-30,1026609.9327187978,941102.1013523751,855356.394284375,867975.6450745002,1610949.5065000001
