code,raw_signal_date,outcome,end_date,peak,peak_date,pullback_date,drawdown,rejection_reasons
2351,2021-12-30,reanalysis_rejected,2022-03-29,175.5,2021-12-30,2022-03-16,-0.15669515669515666,ten_day_close_range_at_most_6pct|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2351,2021-12-30,reanalysis_rejected,2022-04-07,175.5,2021-12-30,2022-03-23,-0.15099715099715094,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2351,2021-12-30,reanalysis_rejected,2022-04-08,175.5,2021-12-30,2022-03-24,-0.19088319088319083,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2351,2021-12-30,expired_60d,2022-04-08,175.5,,,,
2353,2022-01-05,reanalysis_rejected,2022-03-07,31.05,2022-01-05,2022-02-21,-0.1127214170692431,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|market_breadth_present
2353,2022-01-05,reanalysis_rejected,2022-03-08,31.05,2022-01-05,2022-02-22,-0.12399355877616747,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|market_breadth_present
2353,2022-01-05,reanalysis_rejected,2022-03-09,31.05,2022-01-05,2022-02-23,-0.1127214170692431,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|institutional_3d_nonnegative|market_breadth_present
2353,2022-01-05,expired_60d,2022-04-13,31.05,,,,
2354,2025-10-29,reanalysis_rejected,2025-11-18,73.2,2025-10-29,2025-11-05,-0.12021857923497259,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
2354,2025-10-29,reanalysis_rejected,2025-11-19,73.2,2025-10-29,2025-11-06,-0.12295081967213117,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
2354,2025-10-29,reanalysis_rejected,2025-11-21,73.2,2025-10-29,2025-11-10,-0.12431693989071047,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
2354,2025-10-29,reanalysis_rejected,2025-11-24,73.2,2025-10-29,2025-11-11,-0.139344262295082,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2354,2025-10-29,reanalysis_rejected,2025-11-25,73.2,2025-10-29,2025-11-12,-0.13797814207650272,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2354,2025-10-29,reanalysis_rejected,2025-11-26,73.2,2025-10-29,2025-11-13,-0.12021857923497259,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2354,2025-10-29,reanalysis_rejected,2025-11-27,73.2,2025-10-29,2025-11-14,-0.11338797814207646,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|market_breadth_present
2354,2025-10-29,reanalysis_passed,2025-11-28,73.2,2025-10-29,2025-11-17,-0.10928961748633881,
2356,2022-11-14,expired_60d,2023-02-17,26.55,,,,
2357,2024-08-26,expired_60d,2024-11-25,623.0,,,,
2359,2022-03-04,reanalysis_rejected,2022-04-01,30.6,2022-03-24,2022-03-21,-0.10294117647058831,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-07,30.6,2022-03-24,2022-03-23,-0.16503267973856206,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-08,30.6,2022-03-24,2022-03-24,-0.16993464052287588,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-04-11,30.6,2022-03-24,2022-03-25,-0.19117647058823528,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-12,30.6,2022-03-24,2022-03-28,-0.19281045751633996,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-13,30.6,2022-03-24,2022-03-29,-0.1797385620915033,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct
2359,2022-03-04,reanalysis_rejected,2022-04-14,30.6,2022-03-24,2022-03-30,-0.19117647058823528,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low
2359,2022-03-04,reanalysis_rejected,2022-04-15,30.6,2022-03-24,2022-03-31,-0.2124183006535948,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low
2359,2022-03-04,reanalysis_rejected,2022-04-18,30.6,2022-03-24,2022-04-01,-0.21405228758169936,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-19,30.6,2022-03-24,2022-04-06,-0.19771241830065356,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct
2359,2022-03-04,reanalysis_rejected,2022-04-20,30.6,2022-03-24,2022-04-07,-0.1895424836601307,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct
2359,2022-03-04,reanalysis_rejected,2022-04-21,30.6,2022-03-24,2022-04-08,-0.16993464052287588,second_half_low_not_break_first_half_by_2pct
2359,2022-03-04,reanalysis_rejected,2022-04-22,30.6,2022-03-24,2022-04-11,-0.1797385620915033,institutional_3d_nonnegative
2359,2022-03-04,reanalysis_rejected,2022-04-25,30.6,2022-03-24,2022-04-12,-0.22385620915032678,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-26,30.6,2022-03-24,2022-04-13,-0.22549019607843146,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-27,30.6,2022-03-24,2022-04-14,-0.24836601307189543,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-28,30.6,2022-03-24,2022-04-15,-0.23692810457516333,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-04-29,30.6,2022-03-24,2022-04-18,-0.21078431372549022,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-03,30.6,2022-03-24,2022-04-19,-0.21078431372549022,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-04,30.6,2022-03-24,2022-04-20,-0.196078431372549,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-05,30.6,2022-03-24,2022-04-21,-0.184640522875817,ten_day_close_range_at_most_6pct|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-06,30.6,2022-03-24,2022-04-22,-0.19771241830065356,ten_day_close_range_at_most_6pct|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-09,30.6,2022-03-24,2022-04-25,-0.2450980392156863,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-10,30.6,2022-03-24,2022-04-26,-0.16993464052287588,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-11,30.6,2022-03-24,2022-04-27,-0.1143790849673203,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-12,30.6,2022-03-24,2022-04-28,-0.1633986928104575,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-13,30.6,2022-03-24,2022-04-29,-0.16993464052287588,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-05-16,30.6,2022-03-24,2022-05-03,-0.13725490196078438,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-17,30.6,2022-03-24,2022-05-04,-0.15359477124183019,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-05-18,30.6,2022-03-24,2022-05-05,-0.1470588235294118,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-05-19,30.6,2022-03-24,2022-05-06,-0.1683006535947713,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-20,30.6,2022-03-24,2022-05-09,-0.17320261437908502,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative
2359,2022-03-04,reanalysis_rejected,2022-05-23,30.6,2022-03-24,2022-05-10,-0.15032679738562094,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-05-24,30.6,2022-03-24,2022-05-11,-0.18300653594771243,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-25,30.6,2022-03-24,2022-05-12,-0.14379084967320266,ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-03-04,reanalysis_rejected,2022-05-26,30.6,2022-03-24,2022-05-13,-0.10947712418300659,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-05-27,30.6,2022-03-24,2022-05-16,-0.10947712418300659,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-05-30,30.6,2022-03-24,2022-05-17,-0.11764705882352944,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-05-31,30.6,2022-03-24,2022-05-18,-0.10784313725490202,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,reanalysis_rejected,2022-06-01,30.6,2022-03-24,2022-05-19,-0.12745098039215697,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_acceleration_positive|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-03-04,expired_60d,2022-06-01,30.6,,,,
2359,2022-06-09,reanalysis_rejected,2022-06-23,28.5,2022-06-10,2022-06-10,-0.1719298245614035,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-06-24,28.5,2022-06-10,2022-06-13,-0.14385964912280702,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct
2359,2022-06-09,reanalysis_rejected,2022-06-27,28.5,2022-06-10,2022-06-14,-0.11929824561403501,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-06-28,28.5,2022-06-10,2022-06-15,-0.11578947368421055,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-06-29,28.5,2022-06-10,2022-06-16,-0.12631578947368427,ten_day_close_range_at_most_6pct|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-06-30,28.5,2022-06-10,2022-06-17,-0.11052631578947358,ten_day_close_range_at_most_6pct|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-07-01,28.5,2022-06-10,2022-06-20,-0.16140350877192988,ten_day_close_range_at_most_6pct|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-07-04,28.5,2022-06-10,2022-06-21,-0.17368421052631577,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-07-05,28.5,2022-06-10,2022-06-22,-0.14912280701754388,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-07-06,28.5,2022-06-10,2022-06-23,-0.14385964912280702,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-07-07,28.5,2022-06-10,2022-06-24,-0.14912280701754388,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-11,32.75,2022-08-09,2022-07-29,-0.15419847328244274,ten_day_close_range_at_most_6pct|ten_day_volume_contracted
2359,2022-06-09,reanalysis_rejected,2022-08-12,32.75,2022-08-09,2022-08-01,-0.16335877862595427,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-15,32.75,2022-08-09,2022-08-02,-0.15419847328244274,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-16,32.75,2022-08-09,2022-08-03,-0.15572519083969472,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-17,32.75,2022-08-09,2022-08-04,-0.15267175572519087,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-18,32.75,2022-08-09,2022-08-05,-0.1404580152671756,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-19,32.75,2022-08-09,2022-08-08,-0.14503816793893132,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-22,32.75,2022-08-09,2022-08-09,-0.15419847328244274,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-08-23,32.75,2022-08-09,2022-08-10,-0.13740458015267176,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-08-24,32.75,2022-08-09,2022-08-11,-0.1511450381679389,institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-25,32.75,2022-08-09,2022-08-12,-0.13893129770992374,institutional_3d_nonnegative
2359,2022-06-09,reanalysis_rejected,2022-08-26,32.75,2022-08-09,2022-08-15,-0.14961832061068703,close_at_least_1pct_above_base_low|institutional_3d_nonnegative
2359,2022-06-09,reanalysis_rejected,2022-08-29,32.75,2022-08-09,2022-08-16,-0.1877862595419847,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,reanalysis_rejected,2022-08-30,32.75,2022-08-09,2022-08-17,-0.16946564885496185,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2359,2022-06-09,reanalysis_rejected,2022-08-31,32.75,2022-08-09,2022-08-18,-0.15725190839694647,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative
2359,2022-06-09,reanalysis_rejected,2022-09-01,32.75,2022-08-09,2022-08-19,-0.17862595419847338,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|foreign_or_trust_3_of_5|market_breadth_present
2359,2022-06-09,expired_60d,2022-09-01,32.75,,,,
2360,2022-01-07,reanalysis_rejected,2022-01-25,232.5,2022-01-11,2022-01-12,-0.11397849462365595,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-02-11,232.5,2022-01-11,2022-01-20,-0.10537634408602148,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-02-14,232.5,2022-01-11,2022-01-21,-0.14193548387096777,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-02-15,232.5,2022-01-11,2022-01-24,-0.14193548387096777,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2360,2022-01-07,reanalysis_rejected,2022-02-16,232.5,2022-01-11,2022-01-25,-0.1333333333333333,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2360,2022-01-07,reanalysis_rejected,2022-02-17,232.5,2022-01-11,2022-01-26,-0.12688172043010748,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-02-18,232.5,2022-01-11,2022-02-07,-0.13978494623655913,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low
2360,2022-01-07,reanalysis_rejected,2022-02-21,232.5,2022-01-11,2022-02-08,-0.14623655913978495,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2360,2022-01-07,reanalysis_rejected,2022-02-22,232.5,2022-01-11,2022-02-09,-0.16344086021505377,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-02-23,232.5,2022-01-11,2022-02-10,-0.1591397849462366,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-02-24,232.5,2022-01-11,2022-02-11,-0.19569892473118278,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-02-25,232.5,2022-01-11,2022-02-14,-0.18924731182795695,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2360,2022-01-07,reanalysis_rejected,2022-03-01,232.5,2022-01-11,2022-02-15,-0.16559139784946242,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-02,232.5,2022-01-11,2022-02-16,-0.1591397849462366,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative|foreign_or_trust_3_of_5
2360,2022-01-07,reanalysis_rejected,2022-03-03,232.5,2022-01-11,2022-02-17,-0.16129032258064513,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-04,232.5,2022-01-11,2022-02-18,-0.18494623655913978,ten_day_close_range_at_most_6pct|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-07,232.5,2022-01-11,2022-02-21,-0.19569892473118278,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-08,232.5,2022-01-11,2022-02-22,-0.2387096774193549,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|foreign_or_trust_3_of_5|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-09,232.5,2022-01-11,2022-02-23,-0.24086021505376343,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-10,232.5,2022-01-11,2022-02-24,-0.2236559139784946,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-11,232.5,2022-01-11,2022-02-25,-0.22580645161290325,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-14,232.5,2022-01-11,2022-03-01,-0.23655913978494625,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-15,232.5,2022-01-11,2022-03-02,-0.24301075268817207,ten_day_close_range_at_most_6pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-16,232.5,2022-01-11,2022-03-03,-0.2666666666666667,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|close_at_least_1pct_above_base_low|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-17,232.5,2022-01-11,2022-03-04,-0.23655913978494625,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-18,232.5,2022-01-11,2022-03-07,-0.23655913978494625,ten_day_close_range_at_most_6pct|second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-21,232.5,2022-01-11,2022-03-08,-0.23225806451612907,second_half_low_not_break_first_half_by_2pct|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-22,232.5,2022-01-11,2022-03-09,-0.24086021505376343,second_half_low_not_break_first_half_by_2pct|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-23,232.5,2022-01-11,2022-03-10,-0.2344086021505376,ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-24,232.5,2022-01-11,2022-03-11,-0.22150537634408607,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-25,232.5,2022-01-11,2022-03-14,-0.23225806451612907,ten_day_close_range_at_most_6pct|ten_day_volume_contracted|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-28,232.5,2022-01-11,2022-03-15,-0.23655913978494625,ten_day_close_range_at_most_6pct|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-29,232.5,2022-01-11,2022-03-16,-0.2344086021505376,ten_day_close_range_at_most_6pct|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-03-30,232.5,2022-01-11,2022-03-17,-0.22150537634408607,revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-03-31,232.5,2022-01-11,2022-03-18,-0.22580645161290325,revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-04-01,232.5,2022-01-11,2022-03-21,-0.2387096774193549,close_at_least_1pct_above_base_low|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
2360,2022-01-07,reanalysis_rejected,2022-04-06,232.5,2022-01-11,2022-03-22,-0.23010752688172043,revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative
2360,2022-01-07,reanalysis_rejected,2022-04-07,232.5,2022-01-11,2022-03-23,-0.2451612903225806,close_at_least_1pct_above_base_low|revenue_yoy_positive|revenue_acceleration_positive|institutional_3d_nonnegative|market_breadth_present
