,short_layer,swing_layer,large_layer,combined_three_layer,0050_BH
2022-04-27,864826.9027499994,719726.2762999999,992078.0392500001,672293.4502749997,1033824.5065
2022-04-28,864826.9027499994,719726.2762999999,993038.0392500001,672398.4502749997,1038279.5065
2022-04-29,864826.9027499994,719658.8712999999,993678.0392500001,672518.4502749997,1051644.5065000001
2022-05-03,864826.9027499994,718604.3263,998478.0392500001,672085.7832749997,1043949.5065
2022-05-04,864826.9027499994,716735.1383000001,1003278.0392500001,671285.3770249997,1043949.5065
2022-05-05,864826.9027499994,714695.8358000002,1002638.0392500001,670410.6475249997,1055694.5065000001
2022-05-06,864826.9027499994,710493.1488000002,997198.0392500001,668384.3040249996,1034634.5065
2022-05-09,864826.9027499994,709681.6790500002,990158.0392500001,667684.7206499997,1017624.5065
2022-05-10,864826.9027499994,707614.4245500001,981565.4552500001,666206.9390249997,1013169.5065
2022-05-11,864826.9027499994,707614.4245500001,981565.4552500001,665996.9390249997,1014789.5065
2022-05-12,864826.9027499994,707614.4245500001,981565.4552500001,665681.9390249997,990894.5065
2022-05-13,864826.9027499994,707614.4245500001,981565.4552500001,666116.9390249997,999804.5065
2022-05-16,864826.9027499994,707614.4245500001,981565.4552500001,666086.9390249997,1005069.5065
2022-05-17,864826.9027499994,707614.4245500001,981565.4552500001,666206.9390249997,1016004.5065
2022-05-18,864826.9027499994,707614.4245500001,981565.4552500001,666596.9390249997,1026939.5065
2022-05-19,864826.9027499994,707614.4245500001,981565.4552500001,666101.9390249997,1007499.5065
2022-05-20,864826.9027499994,707614.4245500001,981565.4552500001,665981.9390249997,1018434.5065
2022-05-23,864826.9027499994,707614.4245500001,981565.4552500001,665861.9390249997,1020459.5065
2022-05-24,864826.9027499994,706016.7220500001,981565.4552500001,664354.2365249997,1009119.5065
2022-05-25,864826.9027499994,705605.5270500001,981565.4552500001,664048.0415249998,1016814.5065
2022-05-26,864826.9027499994,705605.5270500001,981565.4552500001,664018.0415249998,1004259.5065
2022-05-27,864826.9027499994,705551.9860500002,981565.4552500001,663976.2710249998,1025319.5065
2022-05-30,864826.9027499994,705274.8355500002,981565.4552500001,663822.6957749998,1050024.5065000001
2022-05-31,864826.9027499994,705274.8355500002,981565.4552500001,663685.8255249998,1060149.5065000001
2022-06-01,864826.9027499994,705274.8355500002,981565.4552500001,663295.9352749997,1054884.5065000001
2022-06-02,864826.9027499994,705274.8355500002,981565.4552500001,663220.9352749997,1043949.5065
2022-06-06,864826.9027499994,705274.8355500002,981565.4552500001,663370.9352749997,1051239.5065
2022-06-07,864826.9027499994,705274.8355500002,981565.4552500001,663430.9352749997,1040709.5065
2022-06-08,864826.9027499994,705274.8355500002,981565.4552500001,663505.9352749997,1052049.5065000001
2022-06-09,864826.9027499994,705274.8355500002,981565.4552500001,663970.9352749997,1048809.5065000001
2022-06-10,864826.9027499994,705274.8355500002,981565.4552500001,664060.9352749997,1038279.5065
2022-06-13,864826.9027499994,705274.8355500002,981565.4552500001,664105.9352749997,1009524.5065
2022-06-14,864826.9027499994,705582.4105500001,981565.4552500001,663400.9352749997,1007904.5065
2022-06-15,864826.9027499994,704656.1209250002,981565.4552500001,663415.9352749997,1003044.5065
2022-06-16,864826.9027499994,704729.6306750001,981565.4552500001,663204.4450249997,1001019.5065
2022-06-17,864826.9027499994,704551.1680500001,981565.4552500001,662869.8848999996,987654.5065
2022-06-20,861248.8027499994,700347.5788,981565.4552500001,660480.9756499996,978744.5065
2022-06-21,860646.8277499995,699760.8778000001,981565.4552500001,659656.7293999996,998589.5065
2022-06-22,860646.8277499995,699760.8778000001,981565.4552500001,659163.3796499996,976719.5065
2022-06-23,860646.8277499995,699760.8778000001,981565.4552500001,658139.5528999995,963759.5065
2022-06-24,860646.8277499995,699760.8778000001,981565.4552500001,658139.5528999995,965784.5065
2022-06-27,860646.8277499995,699760.8778000001,981565.4552500001,658139.5528999995,988464.5065
2022-06-28,860646.8277499995,699760.8778000001,981565.4552500001,658139.5528999995,979149.5065
2022-06-29,860646.8277499995,699760.8778000001,981565.4552500001,658139.5528999995,971049.5065
2022-06-30,860646.8277499995,699760.8778000001,981565.4552500001,658139.5528999995,946749.5065
2022-07-01,860646.8277499995,699760.8778000001,981565.4552500001,658139.5528999995,912324.5065
2022-07-04,860646.8277499995,699760.8778000001,981565.4552500001,658139.5528999995,903414.5065
2022-07-05,860646.8277499995,699197.2703000001,981565.4552500001,658139.5528999995,907869.5065
2022-07-06,860646.8277499995,698840.1033000001,981565.4552500001,658011.9808999995,890454.5065
2022-07-07,860646.8277499995,697821.78855,981565.4552500001,656993.6661499995,916779.5065
2022-07-08,860646.8277499995,697346.0973000001,981565.4552500001,656814.0698999994,926094.5065
2022-07-11,865438.1089999995,695835.1005500001,981565.4552500001,656671.8878999994,917994.5065
2022-07-12,860038.1089999995,694958.9005500001,981565.4552500001,654709.2253999994,896124.5065
2022-07-13,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,927714.5065
2022-07-14,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,932169.5065
2022-07-15,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,944319.5065
2022-07-18,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,933789.5065
2022-07-19,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,934599.5065
2022-07-20,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,940674.5065
2022-07-21,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,951204.5065
2022-07-22,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,954849.5065
2022-07-25,862364.0089999995,694958.9005500001,981565.4552500001,655019.3453999994,954039.5065
2022-07-26,862364.0089999995,695321.4845500002,985809.7113750002,655019.3453999994,945534.5065
2022-07-27,862364.0089999995,695381.4845500002,983394.7113750002,655019.3453999994,954039.5065
2022-07-28,862364.0089999995,694418.0270500003,980174.7113750002,654291.6981499994,955659.5065
2022-07-29,862364.0089999995,694295.0031750003,981094.7113750002,653647.9466499994,964569.5065
2022-08-01,862364.0089999995,694215.0031750003,979369.7113750002,653647.9466499994,961734.5065
2022-08-02,862364.0089999995,693116.5001750003,976379.7113750002,655467.6906499993,944724.5065
2022-08-03,862364.0089999995,690032.2131750003,975075.9017500002,656041.9346499993,950394.5065
2022-08-04,862364.0089999995,689568.1381750003,975075.9017500002,657121.8806499992,952824.5065
2022-08-05,862364.0089999995,689568.1381750003,975075.9017500002,656921.8806499992,976719.5065
2022-08-08,862364.0089999995,689568.1381750003,975075.9017500002,654821.8806499992,974694.5065
2022-08-09,862364.0089999995,689568.1381750003,975075.9017500002,654521.8806499992,973884.5065
2022-08-10,862364.0089999995,689568.1381750003,975075.9017500002,654821.8806499992,963759.5065
2022-08-11,862364.0089999995,689568.1381750003,975075.9017500002,654821.8806499992,981174.5065
2022-08-12,862364.0089999995,689568.1381750003,971328.7386250002,653921.8806499992,987249.5065
2022-08-15,862364.0089999995,689568.1381750003,970623.7386250002,653921.8806499992,996159.5065
2022-08-16,862364.0089999995,689568.1381750003,972033.7386250002,654421.8806499992,997779.5065
2022-08-17,862364.0089999995,689568.1381750003,974383.7386250002,654121.8806499992,998184.5065
2022-08-18,862364.0089999995,689980.5274250003,972738.7386250002,655502.5476499993,991704.5065
2022-08-19,862364.0089999995,689334.2714250003,970858.7386250002,654806.0036499993,993324.5065
2022-08-22,862364.0089999995,689218.8914250003,978378.7386250002,654106.0036499993,979149.5065
2022-08-23,862364.0089999995,687870.9464250002,975793.7386250002,654038.3296499993,966189.5065
2022-08-24,862364.0089999995,687153.9301750002,972503.7386250002,655364.7166499993,963759.5065
2022-08-25,862364.0089999995,687153.9301750002,972033.7386250002,655864.7166499993,972669.5065
2022-08-26,862364.0089999995,687153.9301750002,975793.7386250002,654764.7166499993,977529.5065
2022-08-29,862364.0089999995,687153.9301750002,964983.7386250002,654264.7166499993,952824.5065
2022-08-30,862364.0089999995,687153.9301750002,964315.2341250002,655564.7166499993,954444.5065
2022-08-31,862364.0089999995,687153.9301750002,964315.2341250002,655464.7166499993,961329.5065
2022-09-01,862364.0089999995,687153.9301750002,964315.2341250002,656364.7166499993,941484.5065
2022-09-02,862364.0089999995,687153.9301750002,964315.2341250002,655664.7166499993,931359.5065
2022-09-05,862364.0089999995,687153.9301750002,964315.2341250002,654864.7166499993,933384.5065
2022-09-06,862364.0089999995,686967.4499250002,964315.2341250002,653764.7166499993,939459.5065
2022-09-07,862364.0089999995,686463.5621750002,964315.2341250002,652860.9216499992,917589.5065
2022-09-08,862364.0089999995,686463.5621750002,964315.2341250002,652986.3356499992,924069.5065
2022-09-12,862364.0089999995,686454.2509250002,964315.2341250002,652986.3356499992,943509.5065
2022-09-13,862364.0089999995,686144.0534250002,964315.2341250002,652883.6478999992,948369.5065
2022-09-14,865063.0752499995,686959.1986750002,964315.2341250002,653073.2796499991,929334.5065
2022-09-15,862183.0752499995,686423.0699250002,964315.2341250002,652256.5596499991,930954.5065
2022-09-16,859191.7546249995,685894.8406750002,964315.2341250002,651710.9498999991,920424.5065
2022-09-19,859191.7546249995,685696.8841750002,964315.2341250002,651710.9498999991,916374.5065
2022-09-20,859191.7546249995,685696.8841750002,964315.2341250002,651710.9498999991,924474.5065
2022-09-21,859191.7546249995,685696.8841750002,964315.2341250002,651710.9498999991,916779.5065
2022-09-22,859191.7546249995,685696.8841750002,964315.2341250002,651710.9498999991,905844.5065
2022-09-23,859191.7546249995,685696.8841750002,964315.2341250002,651710.9498999991,897339.5065
2022-09-26,859191.7546249995,685696.8841750002,964315.2341250002,651710.9498999991,880734.5065
2022-09-27,859191.7546249995,685696.8841750002,964315.2341250002,651710.9498999991,879519.5065
2022-09-28,859191.7546249995,684405.6179250003,964315.2341250002,651710.9498999991,861294.5065
2022-09-29,859191.7546249995,683935.2736750002,964315.2341250002,651710.9498999991,858459.5065
2022-09-30,859191.7546249995,685080.2384250001,964315.2341250002,652855.914649999,846714.5065
2022-10-03,859191.7546249995,684607.6375500001,964315.2341250002,652407.135899999,836589.5065
2022-10-04,859191.7546249995,684088.5593000001,964315.2341250002,651906.116899999,857649.5065
2022-10-05,859481.9296249995,684258.5593000001,964315.2341250002,652095.461899999,877494.5065
2022-10-06,857831.9296249995,684278.5593000001,964315.2341250002,652013.665899999,883569.5065
2022-10-07,854633.6896249995,683948.5593000001,964315.2341250002,651233.555899999,868989.5065
2022-10-11,854633.6896249995,683308.5593000001,964315.2341250002,650593.555899999,824439.5065
2022-10-12,854633.6896249995,683110.4583,964315.2341250002,650395.454899999,820389.5065
2022-10-13,854633.6896249995,683110.4583,964315.2341250002,650395.454899999,810669.5065
2022-10-14,854633.6896249995,683110.4583,964315.2341250002,650395.454899999,833754.5065
2022-10-17,854633.6896249995,683110.4583,964315.2341250002,650395.454899999,818364.5065
2022-10-18,854633.6896249995,683110.4583,964315.2341250002,650395.454899999,827679.5065
2022-10-19,854633.6896249995,683110.4583,964315.2341250002,650395.454899999,816744.5065
2022-10-20,854633.6896249995,686451.1830500001,964315.2341250002,650395.454899999,812289.5065
2022-10-21,854633.6896249995,683631.1830500001,964315.2341250002,650395.454899999,809859.5065
2022-10-24,854633.6896249995,682045.6380500001,964315.2341250002,650395.454899999,807429.5065
2022-10-25,854633.6896249995,682045.6380500001,964315.2341250002,650395.454899999,792039.5065
2022-10-26,854633.6896249995,682045.6380500001,964315.2341250002,650395.454899999,799329.5065
2022-10-27,854633.6896249995,682045.6380500001,964315.2341250002,650395.454899999,810669.5065
2022-10-28,854633.6896249995,682045.6380500001,964315.2341250002,650128.532399999,800544.5065
2022-10-31,854633.6896249995,682045.6380500001,964315.2341250002,649305.4851499989,811074.5065
2022-11-01,854633.6896249995,682045.6380500001,964315.2341250002,649305.4851499989,815529.5065
2022-11-02,854633.6896249995,682045.6380500001,964315.2341250002,649305.4851499989,818769.5065
2022-11-03,854633.6896249995,682045.6380500001,964315.2341250002,649305.4851499989,808239.5065
2022-11-04,854633.6896249995,682045.6380500001,964315.2341250002,649305.4851499989,809454.5065
2022-11-07,854633.6896249995,682045.6380500001,964315.2341250002,649305.4851499989,823224.5065
2022-11-08,854633.6896249995,682045.6380500001,968471.4591250002,649305.4851499989,831729.5065
2022-11-09,854633.6896249995,682045.6380500001,970971.4591250002,649305.4851499989,855219.5065
2022-11-10,854633.6896249995,680785.3343000001,972471.4591250002,649305.4851499989,847119.5065
2022-11-11,854633.6896249995,681156.6140500001,972971.4591250002,649305.4851499989,891669.5065
2022-11-14,854633.6896249995,681156.6140500001,975971.4591250002,649305.4851499989,899769.5065
2022-11-15,854633.6896249995,681156.6140500001,978471.4591250002,649305.4851499989,937839.5065
2022-11-16,856604.5456249996,681156.6140500001,978971.4591250002,650564.643149999,936219.5065
2022-11-17,844184.5456249996,681156.6140500001,980971.4591250002,642629.643149999,936624.5065
2022-11-18,837106.4011249996,681156.6140500001,980971.4591250002,638155.164649999,934194.5065
2022-11-21,837106.4011249996,681156.6140500001,981471.4591250002,637238.271399999,930954.5065
2022-11-22,837106.4011249996,681156.6140500001,977471.4591250002,637238.271399999,938649.5065
2022-11-23,837106.4011249996,681156.6140500001,979471.4591250002,637238.271399999,945129.5065
2022-11-24,837106.4011249996,681156.6140500001,975971.4591250002,637238.271399999,954039.5065
2022-11-25,837106.4011249996,681156.6140500001,972471.4591250002,637238.271399999,954039.5065
2022-11-28,837106.4011249996,681156.6140500001,978971.4591250002,637238.271399999,935004.5065
2022-11-29,837106.4011249996,681156.6140500001,977971.4591250002,637238.271399999,943509.5065
2022-11-30,837106.4011249996,681156.6140500001,981783.0052500002,637238.271399999,951204.5065
2022-12-01,836756.0191249996,680961.7375500001,991535.6702500002,637238.271399999,967404.5065
2022-12-02,832916.0191249996,679929.3478000001,987490.6702500002,637238.271399999,958899.5065
2022-12-05,830676.7351249997,679225.5688000001,990865.6702500002,636593.140649999,960114.5065
2022-12-06,829842.5413749997,677495.3263000001,992100.6702500002,635019.478774999,942699.5065
2022-12-07,814892.5413749997,676079.854925,986985.6702500002,630500.391524999,937029.5065
2022-12-08,810052.1376249997,674044.749925,992150.6702500002,628593.421024999,926094.5065
2022-12-09,810052.1376249997,673367.631925,994175.6702500002,628027.744024999,940269.5065
2022-12-12,810052.1376249997,673367.631925,986665.6702500002,627927.744024999,931359.5065
2022-12-13,810052.1376249997,673367.631925,986330.6702500002,628477.744024999,927309.5065
2022-12-14,810052.1376249997,673367.631925,992365.6702500002,629377.744024999,938649.5065
2022-12-15,810052.1376249997,673367.631925,993645.6702500002,628827.744024999,939459.5065
2022-12-16,810052.1376249997,673367.631925,983665.6702500002,628327.744024999,924069.5065
2022-12-19,810052.1376249997,673367.631925,983600.6702500002,628177.744024999,918804.5065
2022-12-20,810052.1376249997,673367.631925,970321.3903750002,627227.744024999,902199.5065
2022-12-21,810052.1376249997,673367.631925,972321.3903750002,627377.744024999,905844.5065
2022-12-22,811351.1691249998,673367.631925,975421.3903750002,627527.744024999,920829.5065
2022-12-23,811326.1691249998,672860.691175,971921.3903750002,626677.744024999,905439.5065
2022-12-26,808824.8926249997,672241.8479250001,974721.3903750002,626532.5250249989,908679.5065
2022-12-27,807516.2011249998,671441.9291750002,976421.3903750002,626392.5900249989,912729.5065
2022-12-28,807516.2011249998,671228.5425500001,982421.3903750002,625252.9130249989,899769.5065
2022-12-29,807516.2011249998,670348.9958,976321.3903750002,623360.2697749989,895719.5065
2022-12-30,807516.2011249998,669806.3333,981521.3903750002,622709.0747749989,901389.5065
2023-01-03,807516.2011249998,669806.3333,978621.3903750002,622709.0747749989,905844.5065
2023-01-04,807516.2011249998,669806.3333,983121.3903750002,622709.0747749989,903819.5065
2023-01-05,807516.2011249998,669806.3333,981521.3903750002,622709.0747749989,910299.5065
2023-01-06,807516.2011249998,669806.3333,981921.3903750002,622709.0747749989,914349.5065
2023-01-09,807516.2011249998,669806.3333,984121.3903750002,622709.0747749989,946749.5065
2023-01-10,807516.2011249998,669806.3333,985521.3903750002,622709.0747749989,950394.5065
2023-01-11,807516.2011249998,669806.3333,981821.3903750002,622709.0747749989,951204.5065
2023-01-12,807516.2011249998,669806.3333,982121.3903750002,622709.0747749989,947154.5065
2023-01-13,807516.2011249998,669806.3333,985221.3903750002,622709.0747749989,958089.5065
2023-01-16,807516.2011249998,669806.3333,985621.3903750002,622709.0747749989,965379.5065
2023-01-17,807516.2011249998,669806.3333,984421.3903750002,622709.0747749989,965379.5065
2023-01-30,807516.2011249998,669806.3333,992121.3903750002,622709.0747749989,986439.5065
2023-01-31,804498.8164999998,668515.2099250001,995021.3903750002,621195.2946499989,966999.5065
2023-02-01,803219.9834999999,666193.489425,1013521.3903750002,619758.518149999,972669.5065
2023-02-02,800178.2366249999,666193.489425,1010821.3903750002,617650.893149999,988869.5065
2023-02-03,799478.2366249999,666193.489425,1008321.3903750002,615440.893149999,988869.5065
2023-02-06,796879.9153749999,666193.489425,1014221.3903750002,615830.893149999,974694.5065
2023-02-07,796879.9153749999,666193.489425,1018321.3903750002,616870.893149999,972669.5065
2023-02-08,796879.9153749999,666193.489425,1021221.3903750002,616870.893149999,987654.5065
2023-02-09,796879.9153749999,666193.489425,1021221.3903750002,620510.893149999,988059.5065
2023-02-10,796879.9153749999,666193.489425,1017921.3903750002,620380.893149999,988869.5065
2023-02-13,796879.9153749999,666193.489425,1014534.8878750002,621810.893149999,986844.5065
2023-02-14,796879.9153749999,666193.489425,1019034.8878750002,623240.893149999,994134.5065
2023-02-15,796879.9153749999,666193.489425,1017934.8878750002,626360.893149999,971454.5065
2023-02-16,796879.9153749999,666193.489425,1028834.8878750002,628050.893149999,983199.5065
2023-02-17,796879.9153749999,666174.819425,1027234.8878750002,631802.223149999,970644.5065
2023-02-20,796879.9153749999,664519.374425,1023434.8878750002,631966.778149999,972669.5065
2023-02-21,799877.2109999999,665006.6768,1031834.8878750002,639078.6841499989,972264.5065
2023-02-22,791808.8984999999,662873.5073,1030834.8878750002,632761.7251499989,961734.5065
2023-02-23,783423.2427499999,662873.5073,1031634.8878750002,632111.2251499989,975909.5065
2023-02-24,783423.2427499999,662873.5073,1028634.8878750002,627399.144649999,971049.5065
2023-03-01,783423.2427499999,662873.5073,1021334.8878750002,630079.144649999,975504.5065
2023-03-02,783423.2427499999,662873.5073,1018234.8878750002,631059.144649999,974694.5065
2023-03-03,783423.2427499999,662873.5073,1021334.8878750002,630909.144649999,975504.5065
2023-03-06,783423.2427499999,662873.5073,1019334.8878750002,633429.144649999,984819.5065
2023-03-07,783423.2427499999,662873.5073,1019434.8878750002,634779.144649999,991299.5065
2023-03-08,783423.2427499999,662873.5073,1013034.8878750002,638579.144649999,983199.5065
2023-03-09,783423.2427499999,662873.5073,1010634.8878750002,637079.144649999,982389.5065
2023-03-10,778541.9322499998,660455.9125500001,1005304.0703750002,630299.144649999,966999.5065
2023-03-13,771802.5787499999,650693.6335500001,1005304.0703750002,630452.778149999,971049.5065
2023-03-14,765476.3577499999,650687.7567,1005304.0703750002,629376.857849999,960519.5065
2023-03-15,765476.3577499999,645734.2770750001,1005304.0703750002,630765.5690999989,961329.5065
2023-03-16,768399.5364999998,645889.5735750002,1005304.0703750002,625588.4130999988,956874.5065
2023-03-17,776454.5364999998,646842.4318250001,1005304.0703750002,634397.2005999989,972264.5065
2023-03-20,773012.0728749998,643498.0693250002,1005304.0703750002,637712.6068499989,965379.5065
2023-03-21,768932.0728749998,643398.0693250002,1005304.0703750002,635322.793099999,969834.5065
2023-03-22,766403.4988749998,643548.0693250002,1005304.0703750002,632504.9700999989,988059.5065
2023-03-23,766403.4988749998,643798.0693250002,1005304.0703750002,633504.9700999989,995754.5065
2023-03-24,766403.4988749998,644148.0693250002,1005304.0703750002,632854.9700999989,998589.5065
2023-03-27,766403.4988749998,643548.0693250002,1005304.0703750002,631504.9700999989,992514.5065
2023-03-28,766403.4988749998,643048.0693250002,1005304.0703750002,629754.9700999989,984009.5065
2023-03-29,766403.4988749998,641898.0693250002,1005304.0703750002,627468.8513499988,985629.5065
2023-03-30,766403.4988749998,641130.7680750001,1005304.0703750002,626701.5500999988,990489.5065
2023-03-31,769287.2676249999,642623.7882000002,1005304.0703750002,626701.5500999988,993729.5065
2023-04-06,765537.2676249999,641195.5890750001,1005304.0703750002,626701.5500999988,988869.5065
2023-04-07,752447.5356249998,641195.5890750001,999127.4926250002,620178.6578499989,988869.5065
2023-04-10,749303.3093749997,641527.5390750001,996397.4926250002,618267.3878499989,988869.5065
2023-04-11,745644.4443749997,639930.1440750001,995977.4926250002,614695.6753499989,987654.5065
2023-04-12,745644.4443749997,639930.1440750001,1001857.4926250002,616655.6753499989,985224.5065
2023-04-13,745644.4443749997,639930.1440750001,1009837.4926250002,619109.1053499989,976719.5065
2023-04-14,745644.4443749997,639930.1440750001,1011307.4926250002,620019.1053499989,986034.5065
2023-04-17,745644.4443749997,639930.1440750001,1030417.4926250002,631919.1053499989,983604.5065
2023-04-18,745644.4443749997,639930.1440750001,1052467.4926250002,641019.1053499989,980364.5065
2023-04-19,745644.4443749997,639930.1440750001,1065067.4926250002,642979.1053499989,973074.5065
2023-04-20,745644.4443749997,639930.1440750001,1052467.4926250002,638429.1053499989,971859.5065
2023-04-21,745644.4443749997,639930.1440750001,1048267.4926250002,636749.1053499989,969429.5065
2023-04-24,745644.4443749997,639930.1440750001,1037767.4926250002,634089.1053499989,965784.5065
2023-04-25,745644.4443749997,639930.1440750001,1036299.6713750002,632549.8315999989,953229.5065
2023-04-26,745644.4443749997,641163.442075,1036299.6713750002,632899.8315999989,949179.5065
2023-04-27,745644.4443749997,640151.787825,1036299.6713750002,633079.2053499989,948369.5065
2023-04-28,745644.4443749997,640151.787825,1036299.6713750002,633635.4253499989,959709.5065
2023-05-02,745644.4443749997,640151.787825,1036299.6713750002,635035.4253499989,962139.5065
2023-05-03,743139.6693749997,640151.787825,1036299.6713750002,633494.7253499988,958089.5065
2023-05-04,750289.6693749997,640151.787825,1036299.6713750002,637164.7253499988,960519.5065
2023-05-05,745739.6693749997,640151.787825,1036299.6713750002,634854.7253499988,962949.5065
2023-05-08,744165.1418749997,640151.787825,1036299.6713750002,637660.2553499988,969024.5065
2023-05-09,744165.1418749997,640151.787825,1036299.6713750002,634930.2553499988,971859.5065
2023-05-10,744165.1418749997,640151.787825,1036299.6713750002,634580.2553499988,962949.5065
2023-05-11,744165.1418749997,640151.787825,1036299.6713750002,634440.2553499988,960924.5065
2023-05-12,744165.1418749997,640151.787825,1036299.6713750002,634720.2553499988,958089.5065
2023-05-15,744165.1418749997,640151.787825,1036299.6713750002,633950.2553499988,958089.5065
2023-05-16,744165.1418749997,640151.787825,1036299.6713750002,634440.2553499988,969429.5065
2023-05-17,744165.1418749997,640151.787825,1036299.6713750002,635700.2553499988,985224.5065
2023-05-18,744165.1418749997,640151.787825,1036299.6713750002,637100.2553499988,998184.5065
2023-05-19,744571.7363749997,640151.787825,1036299.6713750002,636960.7373499989,1001019.5065
2023-05-22,735735.8273749998,640151.787825,1036299.6713750002,634944.8933499989,999399.5065
2023-05-23,735192.7767499997,640151.787825,1036299.6713750002,634339.8238499989,998589.5065
2023-05-24,748257.4567499998,640151.787825,1036299.6713750002,642019.8238499989,993729.5065
2023-05-26,734507.4567499998,639544.60455,1036299.6713750002,631307.4513499988,1028964.5065
2023-05-29,731499.2379999998,637332.5143,1036299.6713750002,629072.0760999989,1035444.5065
2023-05-30,731499.2379999998,637332.5143,1036299.6713750002,627112.0760999989,1035444.5065
2023-05-31,731499.2379999998,637932.5143,1036299.6713750002,628372.0760999989,1030584.5065
2023-06-01,731499.2379999998,637332.5143,1036299.6713750002,627182.0760999989,1022484.5065
2023-06-02,731499.2379999998,635852.0743,1036299.6713750002,627812.0760999989,1035444.5065
2023-06-05,731499.2379999998,635852.0743,1036299.6713750002,627532.0760999989,1032204.5065
2023-06-06,731499.2379999998,635852.0743,1036299.6713750002,626692.0760999989,1035039.5065
2023-06-07,731499.2379999998,635852.0743,1036299.6713750002,626692.0760999989,1046379.5065
2023-06-08,731499.2379999998,635852.0743,1024275.4103750002,626552.0760999989,1036254.5065
2023-06-09,731499.2379999998,635852.0743,1027515.4103750002,627952.0760999989,1043949.5065
2023-06-12,731499.2379999998,635852.0743,1020225.4103750002,632712.0760999989,1053669.5065000001
2023-06-13,741392.0704999997,636019.9723,1019415.4103750002,633052.8610999989,1074324.5065000001
2023-06-14,728991.9704999998,634756.1983,1018065.4103750002,628002.8610999989,1073919.5065000001
2023-06-15,724026.9624999998,637564.2673000001,1018605.4103750002,630326.383849999,1077159.5065000001
2023-06-16,711757.3379999998,638524.2673000001,1017795.4103750002,626326.383849999,1074324.5065000001
2023-06-19,705932.5312499998,645484.2673000001,1016445.4103750002,633448.4163499991,1071894.5065000001
2023-06-20,705932.5312499998,646804.2673000001,1014015.4103750002,635622.4563499991,1066224.5065000001
2023-06-21,705932.5312499998,644884.2673000001,1013745.4103750002,634102.4563499991,1066224.5065000001
2023-06-26,705932.5312499998,641644.2673000001,1012395.4103750002,629822.4563499991,1059744.5065000001
2023-06-27,705932.5312499998,639964.2673000001,1015905.4103750002,624222.4563499991,1052859.5065000001
2023-06-28,705932.5312499998,639279.8053000001,1015905.4103750002,622661.686349999,1054479.5065000001
2023-06-29,705932.5312499998,639279.8053000001,1019415.4103750002,622801.686349999,1054074.5065000001
2023-06-30,705932.5312499998,639279.8053000001,1023465.4103750002,623501.686349999,1054479.5065000001
2023-07-03,705932.5312499998,639279.8053000001,1020495.4103750002,622661.686349999,1067439.5065000001
2023-07-04,706785.0732499997,638727.1903000001,1017525.4103750002,621961.686349999,1069869.5065000001
2023-07-05,696516.8666249997,637422.4678000001,1012822.1071250002,620096.4913499991,1068249.5065000001
2023-07-06,687490.8347499997,635747.1048000002,1009493.1796250002,613172.306599999,1044759.5065
2023-07-07,687490.8347499997,627816.1438000002,1001573.1796250002,611388.529849999,1043139.5065
2023-07-10,687490.8347499997,625788.9468000003,995635.5601250002,609947.662599999,1041114.5065
2023-07-11,687490.8347499997,622949.2979250003,1001395.5601250002,606371.2417249989,1055289.5065
2023-07-12,687490.8347499997,622949.2979250003,1011385.5601250002,602899.0782249989,1057314.5065
2023-07-13,687490.8347499997,622949.2979250003,1012735.5601250002,603009.0782249989,1069059.5065000001
2023-07-14,687490.8347499997,622949.2979250003,1029595.5601250002,607158.408224999,1079994.5065000001
2023-07-17,687490.8347499997,622949.2979250003,1026895.5601250002,606258.408224999,1077969.5065000001
2023-07-18,687490.8347499997,622949.2979250003,1028185.5601250002,603958.408224999,1060554.5065000001
2023-07-19,687490.8347499997,622949.2979250003,1016365.5601250002,602358.408224999,1051644.5065000001
2023-07-20,687490.8347499997,622949.2979250003,1012225.5601250002,601758.408224999,1056504.5065000001
2023-07-21,687490.8347499997,622949.2979250003,1015915.5601250002,601558.408224999,1039089.5065
2023-07-24,687490.8347499997,622949.2979250003,1014535.5601250002,601358.408224999,1039494.5065
2023-07-25,695280.1997499997,622949.2979250003,1031665.5601250002,604858.408224999,1052454.5065000001
2023-07-26,689656.0797499997,622132.7689250002,1020955.5601250002,602360.2637249989,1049619.5065000001
2023-07-27,690836.0797499997,619166.1444250003,1017445.5601250002,600212.5852249989,1057719.5065000001
2023-07-28,687449.8252499996,617734.5715500002,1011655.5601250002,603004.354474999,1057719.5065000001
2023-07-31,696785.9452499996,613082.4044250003,1007605.5601250002,608602.9859749989,1052049.5065000001
2023-08-01,691170.1288749997,607148.4561750004,1004185.5601250002,596991.974974999,1057314.5065
2023-08-02,681470.1581249996,602397.2081750004,996572.6851250002,593348.499974999,1044354.5065
2023-08-04,680070.2693749996,602397.2081750004,992372.6851250002,589421.4499749991,1039494.5065
