execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason
2024-07-22,2024-07-19,SELL,2206,swing,shared_1m_account,700,78.7,77.126,76.93318500000001,161.96460000000002,ma20_break
2024-07-22,2024-07-19,SELL,6239,swing,shared_1m_account,300,187.0,183.26,78.34365,164.934,ma20_break
2024-07-22,2024-07-19,BUY,2308,swing,shared_1m_account,200,394.5,391.02,111.4407,0.0,signal
2024-07-22,2024-07-19,BUY,2881,swing,shared_1m_account,1000,85.7,84.37799999999999,120.23864999999998,0.0,signal
2024-07-22,2024-07-19,BUY,1503,swing,shared_1m_account,300,298.5,287.14,122.75235,0.0,signal
2024-07-22,2024-07-19,BUY,2882,swing,shared_1m_account,1400,62.1,61.348,122.38926000000001,0.0,signal
2024-07-23,2024-07-22,SELL,2308,swing,shared_1m_account,200,380.0,372.4,106.134,223.44,ma20_break
2024-07-23,2024-07-22,SELL,2881,swing,shared_1m_account,1000,83.9,82.22200000000001,117.16635000000002,246.66600000000005,ma20_break
2024-07-23,2024-07-22,SELL,1503,swing,shared_1m_account,300,285.5,279.79,119.610225,251.811,ma20_break
2024-07-23,2024-07-22,SELL,2882,swing,shared_1m_account,1400,61.1,59.878,119.45661,251.4876,ma20_break
2024-07-26,2024-07-23,BUY,2881,swing,shared_1m_account,600,83.8,83.78999999999999,71.64044999999999,0.0,signal
2024-07-26,2024-07-23,BUY,2890,swing,shared_1m_account,2100,26.0,26.116999999999997,78.1551225,0.0,signal
2024-07-26,2024-07-23,BUY,2882,swing,shared_1m_account,900,59.7,59.9985,76.94807625,0.0,signal
2024-07-26,2024-07-23,BUY,2368,swing,shared_1m_account,200,204.0,205.01999999999998,58.4307,0.0,signal
2024-07-26,2024-07-23,BUY,1536,swing,shared_1m_account,900,61.1,61.405499999999996,78.75255375,0.0,signal
2024-07-26,2024-07-23,BUY,2884,swing,shared_1m_account,2100,26.45,26.582249999999995,79.547383125,0.0,signal
2024-07-26,2024-07-23,BUY,1514,swing,shared_1m_account,300,147.0,147.73499999999999,63.15671249999999,0.0,signal
2024-07-29,2024-07-26,SELL,2881,swing,shared_1m_account,600,86.0,84.28,72.0594,151.704,ma20_break
2024-07-29,2024-07-26,SELL,2890,swing,shared_1m_account,2100,26.45,25.921,77.5685925,163.3023,ma20_break
2024-07-29,2024-07-26,SELL,2882,swing,shared_1m_account,900,62.4,61.152,78.42744,165.1104,ma20_break
2024-07-29,2024-07-26,SELL,2368,swing,shared_1m_account,200,213.0,208.74,59.4909,125.244,ma20_break
2024-07-29,2024-07-26,SELL,1536,swing,shared_1m_account,900,63.0,61.74,79.18155,166.698,ma20_break
2024-07-29,2024-07-26,SELL,2884,swing,shared_1m_account,2100,27.05,26.509,79.32818250000001,167.0067,ma20_break
2024-07-29,2024-07-26,SELL,1514,swing,shared_1m_account,300,153.5,150.43,64.308825,135.387,ma20_break
2024-07-30,2024-07-29,BUY,2882,swing,shared_1m_account,900,62.5,61.446000000000005,78.804495,0.0,signal
2024-07-30,2024-07-29,BUY,2890,swing,shared_1m_account,2200,26.3,25.627,80.340645,0.0,signal
2024-07-30,2024-07-29,BUY,1216,swing,shared_1m_account,600,86.8,84.672,72.39456,0.0,signal
2024-07-31,2024-07-30,SELL,2882,swing,shared_1m_account,900,60.8,59.583999999999996,76.41648,160.8768,ma20_break
2024-07-31,2024-07-30,SELL,2890,swing,shared_1m_account,2200,25.85,25.333000000000002,79.41895500000001,167.19780000000003,ma20_break
2024-08-01,2024-07-31,SELL,1216,swing,shared_1m_account,600,78.5,76.92999999999999,65.77515,138.474,ma20_break
2024-08-14,2024-08-13,BUY,1101,swing,shared_1m_account,3100,33.55,33.717749999999995,148.94816062499999,0.0,signal
2024-08-14,2024-08-13,BUY,2402,swing,shared_1m_account,2700,39.1,37.975,146.1088125,0.0,signal
2024-08-15,2024-08-14,SELL,1101,swing,shared_1m_account,3100,33.65,32.977,145.6758975,306.6861,ma20_break
2024-08-15,2024-08-14,SELL,2402,swing,shared_1m_account,2700,38.0,37.24,143.2809,301.644,ma20_break
2024-08-16,2024-08-15,BUY,1609,swing,shared_1m_account,1400,53.9,54.16949999999999,108.06815249999998,0.0,signal
2024-08-19,2024-08-16,SELL,1609,swing,shared_1m_account,1400,54.5,53.41,106.55295000000001,224.322,ma20_break
2024-08-19,2024-08-16,BUY,9904,swing,shared_1m_account,2900,35.9,35.083999999999996,144.98462999999998,0.0,signal
2024-08-20,2024-08-19,SELL,9904,swing,shared_1m_account,2900,34.3,33.614,138.909855,292.4418,ma20_break
2024-08-20,2024-08-19,BUY,9945,swing,shared_1m_account,1300,50.2,48.803999999999995,90.40941,0.0,signal
2024-08-20,2024-08-19,BUY,2504,swing,shared_1m_account,1300,51.1,49.98,92.58794999999999,0.0,signal
2024-08-21,2024-08-20,SELL,9945,swing,shared_1m_account,1300,48.25,47.285,87.5954625,184.4115,ma20_break
2024-08-23,2024-08-22,SELL,2504,swing,shared_1m_account,1300,50.0,49.0,90.77250000000001,191.1,ma20_break
2024-09-03,2024-09-02,BUY,2301,swing,shared_1m_account,300,106.5,104.86,44.82765,0.0,signal
2024-09-03,2024-09-02,BUY,2497,large,shared_1m_account,500,68.0,66.64,47.481,0.0,signal
2024-09-04,2024-09-03,SELL,2301,swing,shared_1m_account,300,100.5,98.49,42.104475,88.641,ma20_break
2024-09-04,2024-09-03,BUY,2303,swing,shared_1m_account,900,53.0,53.26499999999999,68.31236249999999,0.0,signal
2024-09-04,2024-09-03,BUY,1402,swing,shared_1m_account,1300,34.15,34.32075,63.579189375,0.0,signal
2024-09-04,2024-09-03,BUY,1216,swing,shared_1m_account,500,81.1,81.43799999999999,58.02457499999999,0.0,signal
2024-09-04,2024-09-03,BUY,2308,swing,shared_1m_account,100,372.5,374.36249999999995,53.34665624999999,0.0,signal
2024-09-04,2024-09-03,BUY,1102,swing,shared_1m_account,1100,43.3,43.51649999999999,68.21211375,0.0,signal
2024-09-05,2024-09-04,SELL,2303,swing,shared_1m_account,900,53.9,52.821999999999996,67.744215,142.61939999999998,ma20_break
2024-09-05,2024-09-04,SELL,1402,swing,shared_1m_account,1300,35.05,34.349,63.631522499999996,133.9611,ma20_break
2024-09-05,2024-09-04,SELL,1216,swing,shared_1m_account,500,82.3,80.654,57.465975,120.98100000000001,ma20_break
2024-09-05,2024-09-04,SELL,2308,swing,shared_1m_account,100,375.0,367.5,52.36875,110.25,ma20_break
2024-09-05,2024-09-04,SELL,1102,swing,shared_1m_account,1100,44.5,43.61,68.358675,143.913,ma20_break
2024-09-06,2024-09-05,BUY,4566,swing,shared_1m_account,400,96.8,93.492,53.290440000000004,0.0,signal
2024-09-09,2024-09-06,SELL,4566,swing,shared_1m_account,400,86.8,85.064,48.48648,102.07679999999999,ma20_break
2024-09-09,2024-09-06,BUY,1402,swing,shared_1m_account,1300,35.2,35.376,65.53403999999999,0.0,signal
2024-09-09,2024-09-06,BUY,2324,swing,shared_1m_account,1400,31.95,32.095,64.029525,0.0,signal
2024-09-09,2024-09-06,BUY,1216,swing,shared_1m_account,500,81.8,81.928,58.3737,0.0,signal
2024-09-10,2024-09-09,SELL,1402,swing,shared_1m_account,1300,36.05,35.32899999999999,65.44697249999999,137.78309999999996,ma20_break
2024-09-11,2024-09-10,SELL,2324,swing,shared_1m_account,1400,32.6,31.948,63.73626,134.1816,ma20_break
2024-10-04,2024-10-01,BUY,3045,swing,shared_1m_account,500,114.5,113.19,80.647875,0.0,signal
2024-10-07,2024-10-04,SELL,3045,swing,shared_1m_account,500,112.5,110.25,78.55312500000001,165.375,ma20_break
2024-10-09,2024-10-08,SELL,1216,swing,shared_1m_account,500,86.7,84.96600000000001,60.53827500000001,127.44900000000003,ma20_break
2024-10-15,2024-10-14,SELL,2497,large,shared_1m_account,500,77.6,76.04799999999999,54.18419999999999,114.07199999999997,trail_10pct
2024-10-24,2024-10-23,BUY,4566,swing,shared_1m_account,600,90.9,88.494,75.66237000000001,0.0,signal
2024-10-25,2024-10-24,SELL,4566,swing,shared_1m_account,600,87.8,86.044,73.56762,154.8792,ma20_break
2024-11-12,2024-11-11,BUY,8210,short,shared_1m_account,100,312.0,310.17,44.199225,0.0,signal
2024-11-12,2024-11-11,BUY,2882,swing,shared_1m_account,700,67.8,67.32600000000001,67.15768500000001,0.0,signal
2024-11-12,2024-11-11,BUY,3481,swing,shared_1m_account,3400,15.7,15.533,75.257385,0.0,signal
2024-11-13,2024-11-12,SELL,8210,short,shared_1m_account,100,310.0,303.8,43.2915,91.14,box_failure
2024-11-13,2024-11-12,SELL,2882,swing,shared_1m_account,700,67.1,65.758,65.593605,138.0918,ma20_break
2024-11-13,2024-11-12,SELL,3481,swing,shared_1m_account,3400,15.4,15.092,73.12074000000001,153.9384,ma20_break
2024-11-14,2024-11-13,BUY,3015,short,shared_1m_account,800,69.7,65.366,74.51724,0.0,signal
2024-11-14,2024-11-13,BUY,3702,swing,shared_1m_account,700,75.9,74.774,74.58706500000001,0.0,signal
2024-11-14,2024-11-13,BUY,2317,swing,shared_1m_account,200,215.0,210.21,59.90985,0.0,signal
2024-11-15,2024-11-14,SELL,3015,short,shared_1m_account,800,65.0,63.699999999999996,72.61800000000001,152.88,box_failure
2024-11-15,2024-11-14,SELL,3702,swing,shared_1m_account,700,76.2,74.676,74.48931,156.8196,ma20_break
2024-11-15,2024-11-14,SELL,2317,swing,shared_1m_account,200,212.0,207.76,59.211600000000004,124.656,ma20_break
2024-11-15,2024-11-14,BUY,2301,swing,shared_1m_account,900,106.0,102.89999999999999,131.96925,0.0,signal
2024-11-15,2024-11-14,BUY,3045,swing,shared_1m_account,800,114.5,111.72,127.3608,0.0,signal
2024-11-18,2024-11-15,SELL,2301,swing,shared_1m_account,900,102.0,99.96,128.1987,269.892,ma20_break
2024-11-18,2024-11-15,SELL,3045,swing,shared_1m_account,800,111.0,108.78,124.0092,261.072,ma20_break
2024-11-18,2024-11-15,BUY,8028,swing,shared_1m_account,400,135.0,132.3,75.41100000000002,0.0,signal
2024-11-18,2024-11-15,BUY,3231,swing,shared_1m_account,500,116.5,115.14999999999999,82.04437499999999,0.0,signal
2024-11-19,2024-11-18,SELL,8028,swing,shared_1m_account,400,126.0,123.48,70.3836,148.17600000000002,ma20_break
2024-11-19,2024-11-18,SELL,3231,swing,shared_1m_account,500,115.0,112.7,80.29875,169.05,ma20_break
2024-11-19,2024-11-18,BUY,2431,swing,shared_1m_account,4400,17.8,16.954,106.30158000000002,0.0,signal
2024-11-19,2024-11-18,BUY,2504,swing,shared_1m_account,1400,55.0,54.291999999999994,108.31253999999998,0.0,signal
2024-11-20,2024-11-19,SELL,2431,swing,shared_1m_account,4400,17.5,17.15,107.5305,226.38,ma20_break
2024-11-21,2024-11-20,SELL,2504,swing,shared_1m_account,1400,54.2,53.116,105.96642,223.0872,ma20_break
2024-12-05,2024-12-04,BUY,3090,short,shared_1m_account,1000,79.0,76.244,108.6477,0.0,signal
2024-12-06,2024-12-05,BUY,2427,large,shared_1m_account,1700,27.7,27.685,67.0669125,0.0,signal
2024-12-09,2024-12-06,SELL,3090,short,shared_1m_account,1000,74.9,73.402,104.59785000000001,220.20600000000002,box_failure
2024-12-09,2024-12-06,BUY,2527,short,shared_1m_account,1400,40.6,39.788000000000004,79.37706000000001,0.0,signal
2024-12-10,2024-12-09,SELL,2527,short,shared_1m_account,1400,38.75,37.975,75.760125,159.495,box_failure
2024-12-10,2024-12-09,BUY,2609,large,shared_1m_account,700,82.5,81.34,81.13665,0.0,signal
2024-12-10,2024-12-09,BUY,2347,swing,shared_1m_account,800,75.5,74.186,84.57204,0.0,signal
2024-12-11,2024-12-10,SELL,2347,swing,shared_1m_account,800,74.3,72.814,83.00796,174.7536,ma20_break
2024-12-24,2024-12-23,BUY,6205,short,shared_1m_account,600,83.1,78.89,67.45095,0.0,signal
2024-12-24,2024-12-23,BUY,2455,swing,shared_1m_account,300,168.5,165.62,70.80255,0.0,signal
2024-12-25,2024-12-24,SELL,6205,short,shared_1m_account,600,77.9,76.342,65.27241,137.41559999999998,box_failure
2024-12-25,2024-12-24,SELL,2455,swing,shared_1m_account,300,164.0,160.72,68.7078,144.648,ma20_break
2024-12-26,2024-12-25,BUY,2328,short,shared_1m_account,1100,45.1,42.434,66.515295,0.0,signal
2024-12-26,2024-12-25,BUY,6166,short,shared_1m_account,600,81.0,78.008,66.69684,0.0,signal
2024-12-30,2024-12-27,SELL,2328,short,shared_1m_account,1100,42.5,41.65,65.286375,137.445,ma3_break
2024-12-30,2024-12-27,SELL,6166,short,shared_1m_account,600,77.6,76.04799999999999,65.02104,136.88639999999998,box_failure
2024-12-31,2024-12-30,BUY,2610,swing,shared_1m_account,1800,26.45,26.068,66.86442000000001,0.0,signal
2025-01-02,2024-12-31,SELL,2610,swing,shared_1m_account,1800,25.7,25.186,64.60209,136.0044,ma20_break
2025-01-13,2025-01-10,SELL,2609,large,shared_1m_account,700,71.5,70.07,69.894825,147.147,trail_10pct
2025-01-15,2025-01-14,BUY,2377,swing,shared_1m_account,500,185.0,181.29999999999998,129.17624999999998,0.0,signal
2025-01-15,2025-01-14,BUY,3694,swing,shared_1m_account,1600,56.0,53.9,122.89200000000001,0.0,signal
2025-01-16,2025-01-15,SELL,2377,swing,shared_1m_account,500,183.5,179.82999999999998,128.128875,269.74499999999995,ma20_break
2025-01-16,2025-01-15,SELL,3694,swing,shared_1m_account,1600,54.5,53.41,121.7748,256.368,ma20_break
2025-01-21,2025-01-20,SELL,2427,large,shared_1m_account,1700,25.2,24.695999999999998,59.82606,125.94959999999999,trail_10pct
2025-02-17,2025-02-14,BUY,2031,short,shared_1m_account,800,53.5,52.136,59.43504000000001,0.0,signal
2025-02-19,2025-02-18,SELL,2031,short,shared_1m_account,800,52.0,50.96,58.0944,122.304,ma3_break
2025-02-21,2025-02-20,BUY,3022,short,shared_1m_account,700,93.6,89.27799999999999,89.05480499999999,0.0,signal
2025-02-21,2025-02-20,BUY,1618,large,shared_1m_account,1200,52.9,51.548,88.14708000000002,0.0,signal
2025-02-21,2025-02-20,BUY,3416,short,shared_1m_account,300,181.5,182.28,77.9247,0.0,signal
2025-02-24,2025-02-21,SELL,3416,short,shared_1m_account,300,176.0,172.48,73.7352,155.232,box_failure
2025-02-27,2025-02-26,SELL,3022,short,shared_1m_account,700,108.5,106.33,106.064175,223.293,ma3_break
2025-03-14,2025-03-13,SELL,1618,large,shared_1m_account,1200,45.7,44.786,76.58406000000001,161.2296,trail_10pct
2025-04-02,2025-04-01,BUY,2027,swing,shared_1m_account,100,50.4,49.0,6.9825,0.0,signal
2025-04-07,2025-04-02,SELL,2027,swing,shared_1m_account,100,44.65,43.757,6.2353724999999995,13.1271,ma20_break
2025-04-07,2025-04-02,BUY,1402,swing,shared_1m_account,300,30.45,30.602249999999994,13.082461874999996,0.0,signal
2025-04-07,2025-04-02,BUY,2880,swing,shared_1m_account,400,25.25,25.37625,14.4644625,0.0,signal
2025-04-07,2025-04-02,BUY,3481,swing,shared_1m_account,700,14.1,14.170499999999999,14.135073749999998,0.0,signal
2025-04-07,2025-04-02,BUY,2886,swing,shared_1m_account,200,35.55,35.72774999999999,10.182408749999999,0.0,signal
2025-04-07,2025-04-02,BUY,2303,swing,shared_1m_account,200,40.75,40.95374999999999,11.671818749999998,0.0,signal
2025-04-08,2025-04-07,SELL,1402,swing,shared_1m_account,300,30.45,29.840999999999998,12.7570275,26.8569,ma20_break
2025-04-08,2025-04-07,SELL,2880,swing,shared_1m_account,400,25.5,24.99,14.2443,29.988,ma20_break
2025-04-08,2025-04-07,SELL,3481,swing,shared_1m_account,700,13.4,13.132,13.099169999999999,27.577199999999998,ma20_break
2025-04-08,2025-04-07,SELL,2886,swing,shared_1m_account,200,37.2,36.456,10.389960000000002,21.873600000000003,ma20_break
2025-04-08,2025-04-07,SELL,2303,swing,shared_1m_account,200,39.55,38.75899999999999,11.046314999999998,23.255399999999995,ma20_break
2025-04-09,2025-04-08,BUY,5876,swing,shared_1m_account,700,44.0,44.22,44.10945,0.0,signal
2025-05-08,2025-05-07,SELL,5876,swing,shared_1m_account,700,46.8,45.864,45.749340000000004,96.3144,ma20_break
2025-05-16,2025-05-15,BUY,2489,large,shared_1m_account,1600,16.0,15.533,35.41524,0.0,signal
2025-05-20,2025-05-19,BUY,8222,swing,shared_1m_account,400,63.6,61.152,34.85664,0.0,signal
2025-05-20,2025-05-19,BUY,6477,large,shared_1m_account,800,32.7,32.144,36.64416,0.0,signal
2025-05-21,2025-05-20,SELL,8222,swing,shared_1m_account,400,60.7,59.486000000000004,33.90702,71.3832,ma20_break
2025-06-02,2025-05-29,SELL,6477,large,shared_1m_account,800,29.75,29.155,33.2367,69.97200000000001,trail_10pct
2025-06-03,2025-06-02,SELL,2489,large,shared_1m_account,1600,13.7,13.425999999999998,30.61128,64.4448,trail_10pct
2025-06-18,2025-06-10,BUY,2374,large,shared_1m_account,800,53.5,53.76749999999999,61.29494999999999,0.0,signal
2025-06-19,2025-06-18,BUY,2324,swing,shared_1m_account,1600,28.5,27.93,63.6804,0.0,signal
2025-06-19,2025-06-18,BUY,2356,swing,shared_1m_account,1100,42.1,41.405,64.9023375,0.0,signal
2025-06-20,2025-06-19,SELL,2324,swing,shared_1m_account,1600,27.85,27.293,62.22803999999999,131.00639999999999,ma20_break
2025-06-20,2025-06-19,SELL,2356,swing,shared_1m_account,1100,41.45,40.621,63.67341750000001,134.04930000000002,ma20_break
2025-06-20,2025-06-19,BUY,2368,swing,shared_1m_account,300,267.5,258.71999999999997,110.60279999999999,0.0,signal
2025-06-23,2025-06-20,BUY,2329,swing,shared_1m_account,1000,39.2,39.396,56.1393,0.0,signal
2025-06-23,2025-06-20,BUY,6257,swing,shared_1m_account,500,78.5,78.4,55.86,0.0,signal
2025-06-24,2025-06-23,SELL,6257,swing,shared_1m_account,500,79.7,78.106,55.650525,117.159,ma20_break
2025-06-27,2025-06-26,SELL,2368,swing,shared_1m_account,300,270.5,265.09,113.32597499999999,238.58099999999996,ma20_break
2025-06-30,2025-06-27,SELL,2329,swing,shared_1m_account,1000,40.3,39.494,56.27895,118.482,ma20_break
2025-07-07,2025-07-04,BUY,9904,swing,shared_1m_account,1500,30.45,29.988,64.09935,0.0,signal
2025-07-07,2025-07-04,BUY,2474,swing,shared_1m_account,200,210.0,205.79999999999998,58.653,0.0,signal
2025-07-08,2025-07-07,SELL,9904,swing,shared_1m_account,1500,29.7,29.105999999999998,62.214075,130.977,ma20_break
2025-07-08,2025-07-07,SELL,2474,swing,shared_1m_account,200,204.0,199.92,56.9772,119.952,ma20_break
2025-07-08,2025-07-07,BUY,6257,swing,shared_1m_account,1000,75.8,76.17899999999999,108.55507499999999,0.0,signal
2025-07-09,2025-07-08,SELL,6257,swing,shared_1m_account,1000,76.8,75.264,107.2512,225.792,ma20_break
2025-07-09,2025-07-08,BUY,2915,swing,shared_1m_account,900,54.6,53.41,68.49832500000001,0.0,signal
2025-07-10,2025-07-09,BUY,3062,large,shared_1m_account,1800,25.7,25.186,64.60209,0.0,signal
2025-07-11,2025-07-10,SELL,2915,swing,shared_1m_account,900,54.7,53.606,68.749695,144.7362,ma20_break
2025-07-14,2025-07-11,BUY,6196,short,shared_1m_account,200,203.0,199.92,56.9772,0.0,signal
2025-07-14,2025-07-11,BUY,3231,swing,shared_1m_account,300,118.5,117.11,50.064525,0.0,signal
2025-07-14,2025-07-11,BUY,6695,large,shared_1m_account,1000,46.9,45.178,64.37865000000001,0.0,signal
2025-07-15,2025-07-14,SELL,3231,swing,shared_1m_account,300,117.5,115.14999999999999,49.226625,103.635,ma20_break
2025-07-16,2025-07-15,SELL,6196,short,shared_1m_account,200,201.0,196.98,56.1393,118.188,ma3_break
2025-07-28,2025-07-25,BUY,2612,short,shared_1m_account,800,52.3,51.744,58.98816,0.0,signal
2025-07-29,2025-07-28,SELL,2612,short,shared_1m_account,800,50.5,49.49,56.418600000000005,118.776,box_failure
2025-07-29,2025-07-28,BUY,1303,short,shared_1m_account,1700,37.3,36.26,87.83985,0.0,signal
2025-07-31,2025-07-30,BUY,3311,short,shared_1m_account,1000,41.25,40.18,57.2565,0.0,signal
2025-08-01,2025-07-31,BUY,4766,short,shared_1m_account,100,382.5,376.32,53.6256,0.0,signal
2025-08-04,2025-08-01,SELL,1303,short,shared_1m_account,1700,39.0,38.22,92.58795,194.922,ma3_break
2025-08-04,2025-08-01,SELL,3311,short,shared_1m_account,1000,38.85,38.073,54.254025,114.21900000000001,ma3_break
2025-08-07,2025-08-06,SELL,4766,short,shared_1m_account,100,380.5,372.89,53.136825,111.867,ma3_break
2025-08-14,2025-08-13,SELL,3062,large,shared_1m_account,1800,25.5,24.99,64.09935,134.946,trail_10pct
2025-08-14,2025-08-13,SELL,6695,large,shared_1m_account,1000,48.35,47.383,67.520775,142.149,trail_10pct
2025-08-18,2025-08-15,BUY,6235,short,shared_1m_account,700,63.9,62.328,62.17218,0.0,signal
2025-08-19,2025-08-18,BUY,3189,large,shared_1m_account,400,114.0,109.27,62.2839,0.0,signal
2025-08-20,2025-08-19,SELL,6235,short,shared_1m_account,700,60.9,59.681999999999995,59.53279499999999,125.33219999999999,ma3_break
2025-08-20,2025-08-19,BUY,5608,short,shared_1m_account,3000,19.9,19.355,82.742625,0.0,signal
2025-08-20,2025-08-19,BUY,2365,swing,shared_1m_account,1300,43.1,42.238,78.245895,0.0,signal
2025-08-21,2025-08-20,SELL,2365,swing,shared_1m_account,1300,41.5,40.67,75.341175,158.613,ma20_break
2025-08-22,2025-08-21,SELL,5608,short,shared_1m_account,3000,19.15,18.767,80.228925,168.903,ma3_break
2025-09-05,2025-09-04,SELL,3189,large,shared_1m_account,400,104.5,102.41,58.3737,122.892,trail_10pct
2025-09-08,2025-09-05,BUY,2323,short,shared_1m_account,4800,10.05,9.2218,63.077112,0.0,signal
2025-09-09,2025-09-08,BUY,3711,short,shared_1m_account,200,170.0,168.07,47.899950000000004,0.0,signal
2025-09-10,2025-09-09,SELL,2374,large,shared_1m_account,800,85.1,83.398,95.07372,200.15519999999998,max_60_days
2025-09-10,2025-09-09,SELL,2323,short,shared_1m_account,4800,9.1,8.918,60.99911999999999,128.4192,box_failure
2025-09-11,2025-09-10,SELL,3711,short,shared_1m_account,200,170.0,166.6,47.481,99.96000000000001,ma3_break
2025-09-11,2025-09-10,BUY,3515,short,shared_1m_account,100,324.0,311.15,44.338874999999994,0.0,signal
2025-09-11,2025-09-10,BUY,2618,swing,shared_1m_account,1400,39.55,38.808,77.42196,0.0,signal
2025-09-11,2025-09-10,BUY,2610,swing,shared_1m_account,2600,21.55,21.266,78.79053,0.0,signal
2025-09-12,2025-09-11,SELL,2618,swing,shared_1m_account,1400,38.05,37.288999999999994,74.391555,156.61379999999997,ma20_break
2025-09-12,2025-09-11,SELL,2610,swing,shared_1m_account,2600,21.0,20.58,76.24889999999999,160.52399999999997,ma20_break
2025-09-12,2025-09-11,BUY,2453,large,shared_1m_account,1200,65.0,62.523999999999994,106.91603999999998,0.0,signal
2025-09-15,2025-09-12,SELL,3515,short,shared_1m_account,100,306.0,299.88,42.7329,89.964,ma3_break
2025-09-15,2025-09-12,BUY,6239,short,shared_1m_account,300,142.0,139.16,59.4909,0.0,signal
2025-09-15,2025-09-12,BUY,2313,swing,shared_1m_account,700,77.8,75.75399999999999,75.564615,0.0,signal
2025-09-15,2025-09-12,BUY,3305,large,shared_1m_account,300,157.0,150.92,64.5183,0.0,signal
2025-09-15,2025-09-12,BUY,6235,large,shared_1m_account,700,70.8,68.012,67.84197,0.0,signal
2025-09-15,2025-09-12,BUY,3257,short,shared_1m_account,600,76.0,76.342,65.27241,0.0,signal
2025-09-16,2025-09-15,SELL,2313,swing,shared_1m_account,700,76.0,74.48,74.2938,156.40800000000002,ma20_break
2025-09-16,2025-09-15,SELL,3257,short,shared_1m_account,600,73.0,71.53999999999999,61.16669999999999,128.772,box_failure
2025-09-16,2025-09-15,SELL,2453,large,shared_1m_account,1200,62.8,61.544,105.24024000000001,221.5584,portfolio_dd_guard
2025-09-16,2025-09-15,SELL,6239,short,shared_1m_account,300,149.5,146.51,62.633025,131.859,portfolio_dd_guard
2025-09-19,2025-09-18,SELL,3305,large,shared_1m_account,300,116.5,114.17,48.807675,102.753,trail_10pct
2025-10-03,2025-10-02,BUY,2340,swing,shared_1m_account,1600,26.9,26.166,59.65848,0.0,signal
2025-10-07,2025-10-03,SELL,2340,swing,shared_1m_account,1600,26.2,25.676,58.54128,123.2448,ma20_break
2025-10-08,2025-10-07,BUY,3413,short,shared_1m_account,100,334.5,330.75,47.131875,0.0,signal
2025-10-08,2025-10-07,BUY,2399,short,shared_1m_account,2100,20.65,20.433,61.14575250000001,0.0,signal
2025-10-13,2025-10-09,SELL,3413,short,shared_1m_account,100,314.0,307.71999999999997,43.8501,92.31599999999999,ma3_break
2025-10-14,2025-10-13,SELL,2399,short,shared_1m_account,2100,21.75,21.315,63.785137500000005,134.2845,ma3_break
2025-10-23,2025-10-22,BUY,8422,short,shared_1m_account,100,251.0,241.57,34.423725000000005,0.0,signal
2025-10-23,2025-10-22,BUY,3037,swing,shared_1m_account,200,157.5,155.82,44.4087,0.0,signal
2025-10-23,2025-10-22,BUY,2399,short,shared_1m_account,1800,25.05,24.304,62.33976,0.0,signal
2025-10-23,2025-10-22,BUY,2329,swing,shared_1m_account,900,47.4,46.942,60.203115000000004,0.0,signal
2025-10-27,2025-10-23,SELL,3037,swing,shared_1m_account,200,161.5,158.27,45.106950000000005,94.96200000000002,ma20_break
2025-10-27,2025-10-23,SELL,2329,swing,shared_1m_account,900,48.5,47.53,60.957225,128.331,ma20_break
2025-10-29,2025-10-28,SELL,2399,short,shared_1m_account,1800,25.65,25.136999999999997,64.47640499999999,135.73979999999997,flow_cools
2025-10-30,2025-10-29,SELL,8422,short,shared_1m_account,100,240.0,235.2,33.516,70.56,flow_cools
2025-10-30,2025-10-29,BUY,3035,short,shared_1m_account,300,189.0,180.81,77.29627500000001,0.0,signal
2025-10-30,2025-10-29,BUY,2354,large,shared_1m_account,700,74.0,71.736,71.55666000000001,0.0,signal
2025-10-30,2025-10-29,BUY,2838,swing,shared_1m_account,3000,19.05,18.718,80.01945,0.0,signal
2025-10-31,2025-10-30,SELL,3035,short,shared_1m_account,300,179.0,175.42,74.99204999999999,157.878,box_failure
2025-10-31,2025-10-30,SELL,2838,swing,shared_1m_account,3000,18.8,18.424,78.7626,165.816,ma20_break
2025-10-31,2025-10-30,BUY,3062,short,shared_1m_account,2600,28.2,28.340999999999998,105.00340499999999,0.0,signal
2025-11-03,2025-10-31,SELL,3062,short,shared_1m_account,2600,27.15,26.607,98.578935,207.53459999999998,box_failure
2025-11-05,2025-11-04,SELL,6235,large,shared_1m_account,700,66.8,65.464,65.30033999999999,137.4744,trail_10pct
2025-11-14,2025-11-13,BUY,2486,short,shared_1m_account,400,91.6,89.964,51.27948,0.0,signal
2025-11-17,2025-11-14,BUY,6589,short,shared_1m_account,500,82.0,80.262,57.186675,0.0,signal
2025-11-17,2025-11-14,BUY,8046,swing,shared_1m_account,100,285.0,276.85,39.451125000000005,0.0,signal
2025-11-18,2025-11-17,SELL,8046,swing,shared_1m_account,100,269.0,263.62,37.565850000000005,79.086,ma20_break
2025-11-18,2025-11-17,BUY,2881,swing,shared_1m_account,700,91.2,89.964,89.73908999999999,0.0,signal
2025-11-18,2025-11-17,BUY,3711,swing,shared_1m_account,300,220.0,215.6,92.169,0.0,signal
2025-11-18,2025-11-17,BUY,8039,swing,shared_1m_account,1000,64.3,63.504,90.4932,0.0,signal
2025-11-19,2025-11-18,SELL,2354,large,shared_1m_account,700,64.5,63.21,63.051975,132.741,trail_10pct
