,v3_original_large_layer,v3_original_combined_three_layer,pullback_10_12_reanalysed_large_layer,pullback_10_12_reanalysed_combined_three_layer,0050_BH
2024-09-09,1026609.9327187978,941102.1013523751,955914.6598862499,865131.4521545003,1402374.5065000001
2024-09-10,1026609.9327187978,941102.1013523751,953114.6598862499,865131.4521545003,1404804.5065000001
2024-09-11,1026609.9327187978,941102.1013523751,965514.6598862499,865131.4521545003,1400754.5065000001
2024-09-12,1026609.9327187978,941102.1013523751,963914.6598862499,865131.4521545003,1452999.5065000001
2024-09-13,1026609.9327187978,941102.1013523751,963114.6598862499,865131.4521545003,1453809.5065000001
2024-09-16,1026609.9327187978,941102.1013523751,967514.6598862499,865131.4521545003,1456644.5065000001
2024-09-18,1026609.9327187978,941102.1013523751,966314.6598862499,865131.4521545003,1449354.5065000001
2024-09-19,1026609.9327187978,941102.1013523751,967114.6598862499,865131.4521545003,1467984.5065000001
2024-09-20,1026609.9327187978,941102.1013523751,972714.6598862499,865131.4521545003,1486614.5065000001
2024-09-23,1026609.9327187978,941102.1013523751,971514.6598862499,865131.4521545003,1493094.5065000001
2024-09-24,1026609.9327187978,941102.1013523751,969914.6598862499,865131.4521545003,1507269.5065000001
2024-09-25,1026609.9327187978,941102.1013523751,971114.6598862499,865131.4521545003,1529544.5065000001
2024-09-26,1026609.9327187978,941102.1013523751,967114.6598862499,865131.4521545003,1542099.5065000001
2024-09-27,1026609.9327187978,941102.1013523751,974714.6598862499,865131.4521545003,1538859.5065000001
2024-09-30,1026609.9327187978,941102.1013523751,970314.6598862499,865131.4521545003,1498764.5065000001
2024-10-01,1026609.9327187978,941102.1013523751,969914.6598862499,865131.4521545003,1495929.5065000001
2024-10-04,1026609.9327187978,941102.1013523751,965914.6598862499,865131.4521545003,1495929.5065000001
2024-10-07,1026609.9327187978,941102.1013523751,965114.6598862499,865131.4521545003,1532784.5065000001
2024-10-08,1026609.9327187978,941102.1013523751,965114.6598862499,865131.4521545003,1525494.5065000001
2024-10-09,1026609.9327187978,941102.1013523751,962314.6598862499,865131.4521545003,1539669.5065000001
2024-10-11,1026609.9327187978,941102.1013523751,956714.6598862499,865131.4521545003,1565184.5065000001
2024-10-14,1026609.9327187978,941102.1013523751,955514.6598862499,865131.4521545003,1566399.5065000001
2024-10-15,1026609.9327187978,941102.1013523751,955914.6598862499,865131.4521545003,1599609.5065000001
2024-10-16,1026609.9327187978,941102.1013523751,955914.6598862499,865131.4521545003,1572069.5065000001
2024-10-17,1026609.9327187978,941102.1013523751,958314.6598862499,865131.4521545003,1574499.5065000001
2024-10-18,1026609.9327187978,941102.1013523751,957114.6598862499,865131.4521545003,1613379.5065000001
2024-10-21,1026609.9327187978,941102.1013523751,956714.6598862499,865131.4521545003,1612974.5065000001
2024-10-22,1026609.9327187978,941102.1013523751,957114.6598862499,865131.4521545003,1606899.5065000001
2024-10-23,1026609.9327187978,941102.1013523751,957914.6598862499,865131.4521545003,1596369.5065000001
2024-10-24,1026609.9327187978,941102.1013523751,956314.6598862499,865131.4521545003,1586649.5065000001
2024-10-25,1026609.9327187978,941102.1013523751,957514.6598862499,865131.4521545003,1599609.5065000001
2024-10-28,1026609.9327187978,941102.1013523751,956314.6598862499,865131.4521545003,1596774.5065000001
2024-10-29,1026609.9327187978,941102.1013523751,953914.6598862499,865131.4521545003,1559919.5065000001
2024-10-30,1026609.9327187978,941102.1013523751,953914.6598862499,865131.4521545003,1562349.5065000001
2024-11-01,1026609.9327187978,941102.1013523751,954714.6598862499,865131.4521545003,1551819.5065000001
2024-11-04,1026609.9327187978,941102.1013523751,954314.6598862499,865131.4521545003,1571664.5065000001
2024-11-05,1026609.9327187978,941102.1013523751,955514.6598862499,865131.4521545003,1577334.5065000001
2024-11-06,1026609.9327187978,941102.1013523751,955114.6598862499,865131.4521545003,1589889.5065000001
2024-11-07,1026609.9327187978,941102.1013523751,958314.6598862499,865131.4521545003,1608114.5065000001
2024-11-08,1026609.9327187978,941102.1013523751,956714.6598862499,865131.4521545003,1620669.5065000001
2024-11-11,1026609.9327187978,941102.1013523751,950314.6598862499,865131.4521545003,1621479.5065000001
2024-11-12,1026609.9327187978,941102.1013523751,949114.6598862499,865131.4521545003,1580169.5065000001
2024-11-13,1026609.9327187978,941102.1013523751,947114.6598862499,865131.4521545003,1570044.5065000001
2024-11-14,1026609.9327187978,941102.1013523751,947514.6598862499,865131.4521545003,1555869.5065000001
2024-11-15,1026609.9327187978,941102.1013523751,947914.6598862499,865131.4521545003,1566804.5065000001
2024-11-18,1026609.9327187978,941102.1013523751,948714.6598862499,865131.4521545003,1544934.5065000001
2024-11-19,1026609.9327187978,941102.1013523751,950314.6598862499,865131.4521545003,1565994.5065000001
2024-11-20,1026609.9327187978,941102.1013523751,948314.6598862499,865131.4521545003,1559514.5065000001
2024-11-21,1026609.9327187978,941102.1013523751,947514.6598862499,865131.4521545003,1542504.5065000001
2024-11-22,1026609.9327187978,941102.1013523751,947914.6598862499,865131.4521545003,1572474.5065000001
2024-11-25,1026609.9327187978,941102.1013523751,949114.6598862499,865131.4521545003,1566804.5065000001
2024-11-26,1026609.9327187978,941102.1013523751,949514.6598862499,865131.4521545003,1546554.5065000001
2024-11-27,1026609.9327187978,941102.1013523751,947114.6598862499,865131.4521545003,1524279.5065000001
2024-11-28,1026609.9327187978,941102.1013523751,945114.6598862499,865131.4521545003,1521849.5065000001
2024-11-29,1026609.9327187978,941102.1013523751,944714.6598862499,865131.4521545003,1525494.5065000001
2024-12-02,1026609.9327187978,941102.1013523751,943914.6598862499,865131.4521545003,1561539.5065000001
2024-12-03,1026609.9327187978,941102.1013523751,945114.6598862499,865131.4521545003,1582599.5065000001
2024-12-04,1026609.9327187978,941102.1013523751,946314.6598862499,865131.4521545003,1591914.5065000001
2024-12-05,1026609.9327187978,941102.1013523751,945514.6598862499,865131.4521545003,1600419.5065000001
2024-12-06,1026609.9327187978,941102.1013523751,946714.6598862499,865131.4521545003,1594344.5065000001
2024-12-09,1026609.9327187978,941102.1013523751,946314.6598862499,865131.4521545003,1596369.5065000001
2024-12-10,1026609.9327187978,941102.1013523751,945914.6598862499,865131.4521545003,1585029.5065000001
2024-12-11,1026609.9327187978,941102.1013523751,945914.6598862499,865131.4521545003,1571259.5065000001
2024-12-12,1026609.9327187978,941102.1013523751,945914.6598862499,865131.4521545003,1589484.5065000001
2024-12-13,1026609.9327187978,941102.1013523751,941514.6598862499,865131.4521545003,1590699.5065000001
2024-12-16,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1597179.5065000001
2024-12-17,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1605279.5065000001
2024-12-18,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1605279.5065000001
2024-12-19,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1583409.5065000001
2024-12-20,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1568829.5065000001
2024-12-23,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1606494.5065000001
2024-12-24,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1610949.5065000001
2024-12-25,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1615809.5065000001
2024-12-26,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1614594.5065000001
2024-12-27,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1619859.5065000001
2024-12-30,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1610949.5065000001
2024-12-31,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1594344.5065000001
2025-01-02,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1580574.5065000001
2025-01-03,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1596369.5065000001
2025-01-06,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1646184.5065000001
2025-01-07,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1664409.5065000001
2025-01-08,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1639704.5065000001
2025-01-09,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1621074.5065000001
2025-01-10,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1620669.5065000001
2025-01-13,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1583409.5065000001
2025-01-14,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1593129.5065000001
2025-01-15,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1580979.5065000001
2025-01-16,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1612974.5065000001
2025-01-17,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1598799.5065000001
2025-01-20,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1614999.5065000001
2025-01-21,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1618239.5065000001
2025-01-22,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1639299.5065000001
2025-02-03,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1569639.5065000001
2025-02-04,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1578954.5065000001
2025-02-05,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1602849.5065000001
2025-02-07,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1617024.5065000001
2025-02-10,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1598799.5065000001
2025-02-11,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1608519.5065000001
2025-02-12,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1606089.5065000001
2025-02-13,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1599204.5065000001
2025-02-14,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1580169.5065000001
2025-02-17,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1604064.5065000001
2025-02-18,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1609734.5065000001
2025-02-19,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1606899.5065000001
2025-02-20,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1600824.5065000001
2025-02-21,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1612164.5065000001
2025-02-24,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1597989.5065000001
2025-02-25,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1577334.5065000001
2025-02-26,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1585839.5065000001
2025-02-27,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1568019.5065000001
2025-03-03,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1531974.5065000001
2025-03-04,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1521849.5065000001
2025-03-05,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1541694.5065000001
2025-03-06,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1532379.5065000001
2025-03-07,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1518204.5065000001
2025-03-10,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1509294.5065000001
2025-03-11,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1482969.5065000001
2025-03-12,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1489449.5065000001
2025-03-13,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1475679.5065000001
2025-03-14,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1470819.5065000001
2025-03-17,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1483374.5065000001
2025-03-18,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1489449.5065000001
2025-03-19,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1471224.5065000001
2025-03-20,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1502814.5065000001
2025-03-21,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1490664.5065000001
2025-03-24,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1489044.5065000001
2025-03-25,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1504434.5065000001
2025-03-26,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1503219.5065000001
2025-03-27,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1474869.5065000001
2025-03-28,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1460289.5065000001
2025-03-31,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1408044.5065000001
2025-04-01,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1436799.5065000001
2025-04-02,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1434369.5065000001
2025-04-07,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1291809.5065000001
2025-04-08,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1250094.5065000001
2025-04-09,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1192989.5065000001
2025-04-10,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1311249.5065000001
2025-04-11,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1341624.5065000001
2025-04-14,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1334739.5065000001
2025-04-15,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1348104.5065000001
2025-04-16,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1323804.5065000001
2025-04-17,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1309224.5065000001
2025-04-18,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1312059.5065000001
2025-04-21,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1293429.5065000001
2025-04-22,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1271964.5065000001
2025-04-23,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1327854.5065000001
2025-04-24,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1320159.5065000001
2025-04-25,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1351344.5065000001
2025-04-28,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1362684.5065000001
2025-04-29,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1367949.5065000001
2025-04-30,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1374429.5065000001
2025-05-02,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1414119.5065000001
2025-05-05,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1401564.5065000001
2025-05-06,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1393869.5065000001
2025-05-07,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1388604.5065000001
2025-05-08,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1406829.5065000001
2025-05-09,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1424244.5065000001
2025-05-12,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1440039.5065000001
2025-05-13,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1457454.5065000001
2025-05-14,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1490259.5065000001
2025-05-15,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1487019.5065000001
2025-05-16,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1491069.5065000001
2025-05-19,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1470414.5065000001
2025-05-20,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1473249.5065000001
2025-05-21,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1495929.5065000001
2025-05-22,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1479729.5065000001
2025-05-23,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1473654.5065000001
2025-05-26,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1472034.5065000001
2025-05-27,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1459074.5065000001
2025-05-28,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1461504.5065000001
2025-05-29,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1464744.5065000001
2025-06-02,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1433559.5065000001
2025-06-03,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1443684.5065000001
2025-06-04,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1477299.5065000001
2025-06-05,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1480134.5065000001
2025-06-06,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1482564.5065000001
2025-06-09,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1496739.5065000001
2025-06-10,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1536834.5065000001
2025-06-18,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1550037.5065000001
2025-06-19,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1534809.5065000001
2025-06-20,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1532541.5065000001
2025-06-23,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1519905.5065000001
2025-06-24,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1547445.5065000001
2025-06-25,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1569801.5065000001
2025-06-26,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1571745.5065000001
2025-06-27,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1573365.5065000001
2025-06-30,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1575633.5065000001
2025-07-01,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1584705.5065000001
2025-07-02,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1585029.5065000001
2025-07-03,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1606737.5065000001
2025-07-04,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1591833.5065000001
2025-07-07,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1582437.5065000001
2025-07-08,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1575309.5065000001
2025-07-09,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1591509.5065000001
2025-07-10,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1609653.5065000001
2025-07-11,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1616457.5065000001
2025-07-14,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1607061.5065000001
2025-07-15,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1628769.5065000001
2025-07-16,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1641729.5065000001
2025-07-17,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1651449.5065000001
2025-07-18,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1675749.5065000001
2025-07-21,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1657929.5065000001
2025-07-22,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1646589.5065000001
2025-07-23,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1651449.5065000001
2025-07-24,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1661169.5065000001
2025-07-25,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1657929.5065000001
2025-07-28,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1662789.5065000001
2025-07-29,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1643349.5065000001
2025-07-30,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1661169.5065000001
2025-07-31,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1678989.5065000001
2025-08-01,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1664409.5065000001
2025-08-04,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1654689.5065000001
2025-08-05,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1675749.5065000001
2025-08-06,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1661169.5065000001
2025-08-07,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1708149.5065000001
2025-08-08,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1708149.5065000001
2025-08-11,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1721109.5065000001
2025-08-12,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1722729.5065000001
2025-08-13,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1737309.5065000001
2025-08-14,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1730829.5065000001
2025-08-15,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1730829.5065000001
2025-08-18,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1735689.5065000001
2025-08-19,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1732449.5065000001
2025-08-20,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1683849.5065000001
2025-08-21,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1693569.5065000001
2025-08-22,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1685469.5065000001
2025-08-25,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1716249.5065000001
2025-08-26,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1717869.5065000001
2025-08-27,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1725969.5065000001
2025-08-28,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1709769.5065000001
2025-08-29,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1709769.5065000001
2025-09-01,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1693569.5065000001
2025-09-02,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1693569.5065000001
2025-09-03,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1691949.5065000001
2025-09-04,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1703289.5065000001
2025-09-05,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1721109.5065000001
2025-09-08,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1737309.5065000001
2025-09-09,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1755129.5065000001
2025-09-10,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1789149.5065000001
2025-09-11,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1805349.5065000001
2025-09-12,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1823169.5065000001
2025-09-15,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1823169.5065000001
2025-09-16,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1847469.5065000001
2025-09-17,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1834509.5065000001
2025-09-18,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1853949.5065000001
2025-09-19,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1855569.5065000001
2025-09-22,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1868529.5065000001
2025-09-23,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1902549.5065000001
2025-09-24,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1900929.5065000001
2025-09-25,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1894449.5065000001
2025-09-26,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1863669.5065000001
2025-09-30,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1881489.5065000001
2025-10-01,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1891209.5065000001
2025-10-02,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1926849.5065000001
2025-10-03,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1954389.5065000001
2025-10-07,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2007849.5065000001
2025-10-08,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1990029.5065000001
2025-10-09,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2004609.5065000001
2025-10-13,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1985169.5065000001
2025-10-14,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,1975449.5065000001
2025-10-15,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2011089.5065000001
2025-10-16,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2049969.5065000001
2025-10-17,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2019189.5065000001
2025-10-20,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2053209.5065000001
2025-10-21,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2056449.5065000001
2025-10-22,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2040249.5065000001
2025-10-23,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2028909.5065000001
2025-10-27,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2075889.5065000001
2025-10-28,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2061309.5065000001
2025-10-29,1026609.9327187978,941102.1013523751,937416.39328625,865131.4521545003,2095329.5065000001
2025-10-30,1026609.9327187978,941102.1013523751,935355.08176875,865131.4521545003,2095329.5065000001
2025-10-31,1026609.9327187978,941102.1013523751,936225.08176875,865131.4521545003,2106669.5065
2025-11-03,1026609.9327187978,941102.1013523751,934775.08176875,865131.4521545003,2087229.5065000001
2025-11-04,1026609.9327187978,941102.1013523751,933325.08176875,865131.4521545003,2080749.5065000001
2025-11-05,1026609.9327187978,941102.1013523751,931585.08176875,865131.4521545003,2054829.5065000001
2025-11-06,1026609.9327187978,941102.1013523751,934195.08176875,865131.4521545003,2059689.5065000001
2025-11-07,1026609.9327187978,941102.1013523751,938545.08176875,865131.4521545003,2035389.5065000001
2025-11-10,1026609.9327187978,941102.1013523751,939995.08176875,865131.4521545003,2061309.5065000001
2025-11-11,1026609.9327187978,941102.1013523751,944925.08176875,865131.4521545003,2046729.5065000001
2025-11-12,1026609.9327187978,941102.1013523751,953335.08176875,865131.4521545003,2056449.5065000001
2025-11-13,1026609.9327187978,941102.1013523751,960585.08176875,865131.4521545003,2046729.5065000001
2025-11-14,1026609.9327187978,941102.1013523751,958845.08176875,865131.4521545003,2007849.5065000001
2025-11-17,1026609.9327187978,941102.1013523751,956235.08176875,865131.4521545003,2014329.5065000001
2025-11-18,1026609.9327187978,941102.1013523751,947245.08176875,865131.4521545003,1967349.5065000001
2025-11-19,1026609.9327187978,941102.1013523751,941735.08176875,865131.4521545003,1954389.5065000001
2025-11-20,1026609.9327187978,941102.1013523751,944925.08176875,865131.4521545003,2014329.5065000001
2025-11-21,1026609.9327187978,941102.1013523751,938835.08176875,865131.4521545003,1947909.5065000001
2025-11-24,1026609.9327187978,941102.1013523751,935935.08176875,865131.4521545003,1938189.5065000001
