execute_date,decision_date,side,code,layer,cash_pool,shares,raw_price,fill_price,commission,tax,reason,expected_rr
2021-05-06,2021-05-05,SELL,3705,swing,shared_1m_account,2800,44.3,43.413999999999994,173.22186,364.6775999999999,two_closes_below_ma5,
2021-05-06,2021-05-05,SELL,9919,swing,shared_1m_account,3700,32.3,31.653999999999996,166.895715,351.3594,two_closes_below_ma5,
2021-05-06,2021-05-05,SELL,4133,swing,shared_1m_account,2400,49.65,48.657,166.40694,350.3304,two_closes_below_ma5,
2021-05-10,2021-05-07,SELL,1410,swing,shared_1m_account,3500,35.8,35.083999999999996,174.98145,368.38199999999995,two_closes_below_ma5,
2021-05-10,2021-05-07,BUY,2739,swing,shared_1m_account,4100,25.35,25.186,147.14920500000002,0.0,signal,5.857209302325583
2021-05-11,2021-05-10,BUY,5880,swing,shared_1m_account,4300,21.75,21.315,130.6076625,0.0,signal,2.931911966987621
2021-05-11,2021-05-10,BUY,2886,swing,shared_1m_account,2800,32.95,32.339999999999996,129.0366,0.0,signal,2.793550244745183
2021-05-11,2021-05-10,BUY,9930,swing,shared_1m_account,1900,49.35,48.363,130.9428225,0.0,signal,2.1015208574739246
2021-05-11,2021-05-10,BUY,2801,swing,shared_1m_account,3400,17.95,17.64,85.4658,0.0,signal,3.472440944881868
2021-05-12,2021-05-11,SELL,2739,swing,shared_1m_account,4100,24.35,23.863,139.4195775,293.5149,two_closes_below_ma5,
2021-05-13,2021-05-12,SELL,5880,swing,shared_1m_account,4300,20.35,19.943,122.20073250000002,257.2647,two_closes_below_ma5,
2021-05-13,2021-05-12,SELL,2886,swing,shared_1m_account,2800,31.1,30.478,121.60722000000001,256.01520000000005,two_closes_below_ma5,
2021-05-13,2021-05-12,SELL,2801,swing,shared_1m_account,3400,17.0,16.66,80.71770000000001,169.93200000000002,prior_swing_low_minus_3pct,
2021-05-14,2021-05-13,SELL,9930,swing,shared_1m_account,1900,45.5,44.589999999999996,120.72742500000001,254.163,two_closes_below_ma5,
