code,layer,exit_reason,buy_date,sell_date,pnl,return_pct,win
1714,swing,two_closes_below_ma5,2024-06-12,2024-06-21,-1849.2553450000123,-0.02543100220117384,False
1309,short,box_failure_volume_below_minus_4pct,2024-06-26,2024-06-28,-4865.132580000012,-0.07948303297430812,False
4976,large,trail_13pct_after_gain_15pct,2024-06-27,2024-07-15,1335.635519999989,0.02221203464865897,True
3047,large,trail_13pct_after_gain_15pct,2024-06-12,2024-07-23,32803.430047500005,0.44734443715677585,True
2364,swing,trail_8pct,2024-07-11,2024-07-23,-2646.0146999999997,-0.050775385189099874,False
1203,swing,two_closes_below_ma5,2024-07-26,2024-08-01,-155.41330000000016,-0.0021182361950699675,False
1522,large,trail_13pct_after_gain_15pct,2024-03-29,2024-08-06,7947.875375000003,0.13564692216205188,True
3305,large,large_hard_stop_minus_15pct,2024-06-21,2024-08-06,-21815.01824125,-0.2082262663743234,False
6807,swing,trail_8pct,2024-07-30,2024-08-06,-1844.6086749999959,-0.023977233768579558,False
9937,swing,portfolio_dd9_keep_best_swing,2024-08-02,2024-08-06,-3960.3968250000034,-0.055250146553209915,False
9926,swing,two_closes_below_ma5,2024-08-02,2024-08-07,-2436.3084200000158,-0.03497452028295599,False
2809,swing,two_closes_below_ma5,2024-09-04,2024-09-06,-1687.4706300000034,-0.039769591466205886,False
1615,large,over_90d_continuation_failed,2024-05-09,2024-09-19,-11346.744164999996,-0.13332342653432178,False
2015,swing,two_closes_below_ma5,2024-09-09,2024-09-26,-41.926850000010745,-0.0010331710202927205,False
8222,swing,two_closes_below_ma5,2024-09-10,2024-09-30,2989.286159999996,0.060435546013597206,True
2497,large,trail_13pct_after_gain_15pct,2024-09-03,2024-10-16,3049.657999999996,0.09093217143176216,True
5283,swing,two_closes_below_ma5,2024-10-17,2024-10-24,-623.9378249999972,-0.019713652231616374,False
6949,swing,two_closes_below_ma5,2024-10-11,2024-10-25,7905.46742999999,0.06598398314511904,True
2501,swing,two_closes_below_ma5,2024-11-04,2024-11-07,-4218.947039999999,-0.052171383933234936,False
4551,swing,prior_swing_low_minus_3pct,2024-11-13,2024-11-15,-6734.523249999998,-0.10017786697751323,False
2349,swing,two_closes_below_ma5,2024-11-13,2024-11-26,5596.045245000001,0.07063204164834344,True
3049,large,large_hard_stop_minus_15pct,2024-10-08,2024-11-28,-22157.935061250013,-0.18724143755244016,False
2467,large,large_hard_stop_minus_15pct,2024-10-09,2024-11-29,-20550.114031249977,-0.17470333228150325,False
2610,large,over_90d_continuation_failed,2024-05-13,2024-12-11,20571.02925125003,0.1485051334149016,True
2883,large,over_90d_continuation_failed,2024-07-04,2024-12-11,4947.693233750004,0.08316848235899643,True
2419,large,large_hard_stop_minus_15pct,2024-11-27,2024-12-11,-14061.977778749999,-0.17777534667837108,False
2739,swing,two_closes_below_ma5,2024-12-13,2024-12-17,-1239.0865200000117,-0.013489047338312262,False
6176,swing,two_closes_below_ma5,2024-12-16,2024-12-18,-4894.38704999999,-0.03589180128644131,False
2348,large,trail_13pct_after_gain_15pct,2024-12-13,2024-12-31,10451.789343750017,0.11242286000780109,True
2340,swing,two_closes_below_ma5,2024-12-19,2025-01-02,2096.32779999997,0.02196694884614567,True
6770,swing,two_closes_below_ma5,2024-12-19,2025-01-02,653.5497500000056,0.006863223101967934,True
2801,swing,two_closes_below_ma5,2025-01-03,2025-01-07,-700.3271100000056,-0.014080556753587577,False
5706,swing,two_closes_below_ma5,2025-01-03,2025-01-09,-2798.655335000003,-0.0601752915684515,False
2393,large,over_90d_continuation_failed,2024-09-03,2025-01-16,-121.98330500000156,-0.0037293334315165265,False
5434,large,over_90d_continuation_failed,2024-09-03,2025-01-16,-749.9751937499968,-0.02626295993793642,False
8473,swing,two_closes_below_ma5,2025-01-13,2025-01-20,-681.3121700000047,-0.008528590002489756,False
2816,swing,two_closes_below_ma5,2025-01-13,2025-02-04,-585.614312500009,-0.00737824180141455,False
6666,swing,two_closes_below_ma5,2025-01-21,2025-02-05,-1668.7248899999977,-0.030244708121236693,False
2881,swing,two_closes_below_ma5,2025-02-03,2025-02-05,-1080.2309700000042,-0.019768462484063734,False
2527,large,large_hard_stop_minus_15pct,2024-12-09,2025-03-12,-15925.686105000015,-0.17289786175127556,False
6916,swing,trail_8pct,2025-02-25,2025-03-13,19026.18256,0.3003849666069669,True
2301,large,large_hard_stop_minus_15pct,2025-02-14,2025-04-01,-9474.614787499995,-0.17306686190955034,False
1618,large,large_hard_stop_minus_15pct,2025-02-21,2025-04-01,-13088.356410000008,-0.2102148842562452,False
2258,large,large_hard_stop_minus_15pct,2025-02-10,2025-04-08,-17795.927422500004,-0.30098803221760373,False
2427,large,large_hard_stop_minus_15pct,2024-12-06,2025-04-09,-22825.769700000004,-0.2559778229055356,False
2425,large,large_hard_stop_minus_15pct,2025-02-18,2025-04-09,-19293.93836,-0.3286270471869764,False
2385,large,large_hard_stop_minus_15pct,2025-01-09,2025-04-10,-20440.165893750018,-0.14256559157643958,False
2208,swing,two_closes_below_ma5,2025-05-19,2025-05-22,-190.56675750000068,-0.03763162203162833,False
4142,swing,two_closes_below_ma5,2025-05-20,2025-05-22,-74.54014749999965,-0.0391511040066872,False
2440,swing,two_closes_below_ma5,2025-05-15,2025-05-29,-61.82158499999787,-0.002413543459191259,False
2062,swing,two_closes_below_ma5,2025-05-28,2025-06-02,-112.70146999999997,-0.04349918789966721,False
5876,swing,two_closes_below_ma5,2025-05-28,2025-06-02,-110.16314750000129,-0.023631877206559876,False
6573,swing,two_closes_below_ma5,2025-06-03,2025-06-10,-1274.6152999999977,-0.0565388040947122,False
6288,swing,two_closes_below_ma5,2025-06-06,2025-06-19,-314.4399824999982,-0.05049654124669009,False
2442,swing,two_closes_below_ma5,2025-06-09,2025-06-23,-244.57222999999976,-0.047741068594111584,False
2849,swing,two_closes_below_ma5,2025-06-18,2025-06-23,-4805.595742500009,-0.038858003728450864,False
7705,swing,two_closes_below_ma5,2025-06-20,2025-06-24,-3538.973060000004,-0.0360822330080776,False
3557,swing,prior_swing_low_minus_3pct,2025-06-26,2025-06-27,-3024.2087437499868,-0.043080730805977324,False
1213,swing,two_closes_below_ma5,2025-06-26,2025-06-30,-2649.3280800000066,-0.03643116251649101,False
2820,swing,two_closes_below_ma5,2025-06-30,2025-07-02,-2132.890481249997,-0.017559525574150237,False
6115,swing,two_closes_below_ma5,2025-07-04,2025-07-08,-1942.453003750008,-0.02765494703015275,False
3229,swing,two_closes_below_ma5,2025-07-11,2025-07-18,554.2880000000005,0.007684287984859677,True
1256,swing,two_closes_below_ma5,2025-07-16,2025-07-18,-414.495900000009,-0.005841675612252666,False
5546,swing,prior_swing_low_minus_3pct,2025-07-21,2025-07-22,-3271.677915,-0.04760938144760239,False
2489,large,large_hard_stop_minus_15pct,2025-05-16,2025-07-23,-20740.91310562499,-0.16377926846803628,False
9926,swing,two_closes_below_ma5,2025-07-21,2025-07-23,-1483.762122500004,-0.020935520779410764,False
4581,swing,prior_swing_low_minus_3pct,2025-07-31,2025-08-01,-3145.546256249989,-0.039839936470237355,False
2355,short,box_failure_two_closes_inside,2025-08-04,2025-08-06,-568.433442500027,-0.007278320589691826,False
2236,swing,two_closes_below_ma5,2025-08-07,2025-08-20,1975.019724999991,0.0277772049225987,True
3305,large,trail_13pct_after_gain_15pct,2025-08-15,2025-08-22,-1030.6469099999958,-0.014089173744689073,False
2231,short,box_failure_two_closes_inside,2025-08-21,2025-08-25,-4769.112914999991,-0.05972857593857944,False
1465,swing,two_closes_below_ma5,2025-08-21,2025-08-25,-4340.618327499993,-0.053708557897588445,False
2506,swing,two_closes_below_ma5,2025-09-08,2025-09-15,-3500.18759999999,-0.044828276568634674,False
2328,large,trail_13pct_after_gain_15pct,2025-05-15,2025-09-18,7228.8886049999965,0.297907725517385,True
2374,large,trail_13pct_after_gain_15pct,2025-06-18,2025-09-18,85974.96269375,0.6942340124359382,True
8249,large,over_90d_continuation_failed,2025-05-14,2025-09-26,5494.58266,0.1578888549693731,True
6477,large,trail_13pct_after_gain_15pct,2025-05-20,2025-10-03,652.6151574999994,0.20171056835194676,True
4746,swing,two_closes_below_ma5,2025-10-03,2025-10-13,-9135.579600000026,-0.07560717206051572,False
1708,swing,two_closes_below_ma5,2025-10-15,2025-10-17,-1079.1779600000082,-0.018669524959191358,False
2015,swing,two_closes_below_ma5,2025-10-16,2025-10-20,-3413.7695474999928,-0.056931052159752214,False
2601,swing,two_closes_below_ma5,2025-10-13,2025-10-22,-503.8647704999894,-0.007552791488995493,False
1529,swing,two_closes_below_ma5,2025-10-23,2025-10-28,-3215.985149999993,-0.05405720635623094,False
6492,short,box_failure_two_closes_inside,2025-10-27,2025-10-29,-2910.1002000000008,-0.050844727333508616,False
3040,swing,two_closes_below_ma5,2025-10-30,2025-11-03,-2258.4227399999945,-0.04039378167312203,False
3062,large,trail_13pct_after_gain_15pct,2025-07-10,2025-11-11,-86.68441124999663,-0.0012664541071399043,False
6472,swing,two_closes_below_ma5,2025-11-05,2025-11-11,-2901.343900000007,-0.04648336811867,False
2438,swing,two_closes_below_ma5,2025-11-05,2025-11-13,-1862.5120500000048,-0.0272675015688851,False
3413,large,large_hard_stop_minus_15pct,2025-10-31,2025-11-17,-5952.2225000000035,-0.1657765563806056,False
6901,swing,trail_8pct,2025-11-14,2025-11-19,-6330.706899999997,-0.09276262200680967,False
2538,swing,two_closes_below_ma5,2025-11-18,2025-11-21,-2519.15737500001,-0.045432051362207265,False
2453,large,large_hard_stop_minus_15pct,2025-08-26,2025-11-24,-12150.633179999997,-0.16664116462836026,False
2369,large,trail_13pct_after_gain_15pct,2025-09-22,2025-11-24,-352.2470624999987,-0.0033568561769253746,False
3056,swing,two_closes_below_ma5,2025-12-01,2025-12-04,-4441.703489999993,-0.06447152551204267,False
6919,swing,trail_8pct,2025-11-20,2025-12-08,11984.924700000003,0.22699094311052853,True
3308,swing,two_closes_below_ma5,2025-12-05,2025-12-11,-3185.1719900000026,-0.047132596433468926,False
2354,large,large_hard_stop_minus_15pct,2025-10-30,2025-12-17,-9839.205160000005,-0.1703351544331706,False
1216,swing,two_closes_below_ma5,2025-12-18,2026-01-02,-196.58800000001793,-0.003256088292648812,False
8213,large,over_90d_continuation_failed,2025-08-28,2026-01-12,-6839.586900000009,-0.09421008548803401,False
2305,short,box_failure_two_closes_inside,2026-01-20,2026-01-22,-4666.571595000001,-0.03811954328717942,False
2241,large,large_hard_stop_minus_15pct,2025-12-05,2026-01-26,-11395.246530000004,-0.1767490231414984,False
6840,short,box_failure_two_closes_inside,2026-01-26,2026-01-28,-8214.077759999986,-0.06655363435348892,False
3016,large,trail_13pct_after_gain_15pct,2025-12-18,2026-02-03,5257.712267500006,0.08874764302987219,True
3023,short,ma3_break,2026-01-29,2026-02-04,78.18562499999825,0.0006988396797720986,True
4739,large,large_hard_stop_minus_15pct,2025-12-10,2026-02-09,-8372.1365325,-0.12441419317346615,False
6715,short,ma3_break,2026-02-09,2026-02-11,-2230.6759999999776,-0.01946028279564615,False
2449,large,trail_13pct_after_gain_15pct,2025-12-30,2026-03-05,9230.368875000007,0.1909713936827839,True
1419,large,large_hard_stop_minus_15pct,2025-11-25,2026-03-10,-9671.883255000015,-0.1472252013442241,False
2395,short,ma3_break,2026-03-10,2026-03-12,-1474.9024499999941,-0.014436704353356927,False
4952,short,box_failure_two_closes_inside,2026-03-10,2026-03-12,-3957.175687499999,-0.03479774331286654,False
1723,short,ma3_break,2026-03-17,2026-03-19,-3733.7816249999887,-0.03302569229472991,False
1723,short,ma3_break,2026-03-20,2026-03-25,-8122.5474750000285,-0.07203237345007932,False
3455,short,ma3_break,2026-04-14,2026-04-16,-3471.6254999999946,-0.03723614901397083,False
2617,large,over_90d_continuation_failed,2025-11-27,2026-04-21,-2449.644284999995,-0.03641363128934744,False
4976,short,box_failure_two_closes_inside,2026-06-05,2026-06-09,-7345.48808000001,-0.06779646974076443,False
2405,short,box_failure_two_closes_inside,2026-06-08,2026-06-10,2192.474610000034,0.02459871801156069,True
9933,short,box_failure_two_closes_inside,2026-06-09,2026-06-11,-2459.0204099999974,-0.02724699838615138,False
6605,short,ma3_break,2026-06-08,2026-06-12,-1404.5377125000232,-0.01667337261471209,False
2630,short,box_failure_two_closes_inside,2026-07-16,2026-07-20,-12039.586649999997,-0.11265207410019232,False
