code,layer,exit_reason,buy_date,sell_date,pnl,return_pct,win
2633,swing,two_closes_below_ma5,2022-09-19,2022-09-23,-281.4927499999976,-0.024599379845983416,False
2393,swing,two_closes_below_ma5,2022-09-21,2022-09-26,-1684.7890499999921,-0.044474771119548215,False
1611,swing,prior_swing_low_minus_3pct,2022-09-23,2022-09-27,-817.6022400000002,-0.08440737905930859,False
2247,swing,two_closes_below_ma5,2022-09-26,2022-09-28,-758.0140750000028,-0.03575847704058766,False
1725,swing,prior_swing_low_minus_3pct,2022-09-27,2022-09-29,-7278.695200000009,-0.10370066056317187,False
3231,swing,two_closes_below_ma5,2022-09-30,2022-10-04,-249.13988750000135,-0.018563994205880122,False
3702,swing,two_closes_below_ma5,2022-09-30,2022-10-04,-174.8253062499989,-0.018943074668974477,False
2356,swing,two_closes_below_ma5,2022-09-30,2022-10-07,-286.6003875000006,-0.02496010492740158,False
1309,swing,two_closes_below_ma5,2022-09-30,2022-10-07,-160.7334749999991,-0.012875814699901624,False
1802,swing,two_closes_below_ma5,2022-09-28,2022-10-13,214.72436999999945,0.0645412146098887,True
2867,swing,two_closes_below_ma5,2022-10-11,2022-10-13,-859.4453980000035,-0.03652557451310909,False
2537,swing,two_closes_below_ma5,2022-10-11,2022-10-13,-729.1443039999976,-0.03133291469911776,False
2915,swing,two_closes_below_ma5,2022-10-11,2022-10-17,-312.0858999999982,-0.015588325851348015,False
8404,swing,two_closes_below_ma5,2022-10-19,2022-10-21,-838.4154249999974,-0.07742166334721137,False
3014,swing,two_closes_below_ma5,2022-10-17,2022-10-27,-141.20501499999955,-0.024345468451956728,False
3033,swing,two_closes_below_ma5,2022-10-21,2022-10-27,-1186.3699925,-0.041548685372871076,False
2301,swing,two_closes_below_ma5,2022-10-20,2022-10-31,-94.04226999999992,-0.007371149957464453,False
8466,swing,two_closes_below_ma5,2022-10-17,2022-11-01,110.9301200000009,0.014344280212879507,True
3543,swing,two_closes_below_ma5,2022-11-14,2022-11-16,-1824.568900000013,-0.023239446289038287,False
2597,swing,two_closes_below_ma5,2022-10-13,2022-11-18,5008.923569999999,0.20522209410094833,True
3026,swing,two_closes_below_ma5,2022-11-03,2022-11-18,86.62868499999968,0.010008725533256112,True
1540,swing,two_closes_below_ma5,2022-11-11,2022-11-18,-25.25092499999846,-0.0027055294785370836,False
6671,swing,two_closes_below_ma5,2022-11-17,2022-11-21,-2299.7880499999883,-0.030120606413495576,False
2303,swing,two_closes_below_ma5,2022-10-17,2022-11-29,999.5865249999988,0.13159364830181575,True
9937,swing,two_closes_below_ma5,2022-11-25,2022-11-29,-548.4119199999986,-0.013563293665749576,False
6505,swing,two_closes_below_ma5,2022-11-28,2022-11-30,-1174.9425799999954,-0.03444231785585848,False
2520,swing,two_closes_below_ma5,2022-11-04,2022-12-06,780.2500299999992,0.07748933403428372,True
1436,swing,two_closes_below_ma5,2022-11-11,2022-12-06,154.13121499999943,0.028817054962733044,True
1526,swing,two_closes_below_ma5,2022-12-13,2022-12-15,-797.1740174999977,-0.0581657979484496,False
2012,swing,two_closes_below_ma5,2022-12-16,2022-12-20,-168.64501499999824,-0.01218736704451463,False
2458,swing,two_closes_below_ma5,2022-12-16,2022-12-22,-540.0020499999991,-0.06046575936982098,False
2633,swing,two_closes_below_ma5,2022-12-19,2022-12-22,-401.5090624999975,-0.027784049495173792,False
6176,swing,two_closes_below_ma5,2022-12-20,2022-12-23,-452.7551000000003,-0.042324549901711195,False
2029,swing,two_closes_below_ma5,2022-12-23,2022-12-29,-408.6519150000004,-0.027539575549286738,False
2009,swing,two_closes_below_ma5,2022-12-23,2022-12-29,-749.4409124999966,-0.04817964841740876,False
3054,swing,two_closes_below_ma5,2022-12-09,2022-12-30,2553.161659999998,0.019519506132332838,True
4961,swing,two_closes_below_ma5,2022-12-28,2022-12-30,-264.7886499999986,-0.022206421692709172,False
1416,swing,two_closes_below_ma5,2023-01-05,2023-01-09,-439.3281199999983,-0.015447070050781442,False
2405,swing,two_closes_below_ma5,2023-01-13,2023-01-17,-515.6612999999961,-0.018320650395362206,False
1477,swing,two_closes_below_ma5,2023-01-30,2023-02-01,-4792.942350000005,-0.06956977332941591,False
3550,swing,two_closes_below_ma5,2023-02-10,2023-02-14,-2577.8854674999893,-0.030432164201348637,False
2025,swing,two_closes_below_ma5,2023-02-08,2023-02-15,-1253.7210070000292,-0.009636173033580043,False
2607,swing,two_closes_below_ma5,2023-02-10,2023-02-15,-3413.7221999999892,-0.04097094502524702,False
1732,swing,two_closes_below_ma5,2023-02-10,2023-02-15,-3089.6788300000044,-0.036505649903433114,False
9955,swing,two_closes_below_ma5,2023-02-23,2023-03-02,-2654.965162499997,-0.04012299714286448,False
8341,swing,two_closes_below_ma5,2023-03-06,2023-03-13,-2781.184874999999,-0.05540382081633377,False
1215,swing,two_closes_below_ma5,2023-03-02,2023-03-14,-2890.2042400000064,-0.031910189481776374,False
1466,swing,two_closes_below_ma5,2023-03-10,2023-03-14,-2057.2539750000215,-0.030904490512784304,False
5484,swing,two_closes_below_ma5,2023-03-06,2023-03-16,-605.6576400000049,-0.009523743480355387,False
5871,swing,two_closes_below_ma5,2023-03-14,2023-03-16,-3843.1006250000064,-0.03339830294069762,False
3229,swing,two_closes_below_ma5,2023-03-14,2023-03-17,-6678.950390000013,-0.05363774890012511,False
1439,swing,two_closes_below_ma5,2023-04-10,2023-04-12,-3495.588950000005,-0.05328523989973731,False
1337,swing,two_closes_below_ma5,2023-04-19,2023-04-24,-1753.1539480000065,-0.023594502833462403,False
6869,swing,two_closes_below_ma5,2023-04-20,2023-04-24,-2137.7313300000023,-0.038662663957321985,False
6558,swing,two_closes_below_ma5,2023-04-25,2023-05-05,600.9459225000028,0.00667470616960762,True
1709,swing,two_closes_below_ma5,2023-04-25,2023-05-09,-2015.1561149999907,-0.022534632551598946,False
9910,swing,two_closes_below_ma5,2023-04-27,2023-05-11,695.0858250000092,0.01232831987264118,True
2524,swing,two_closes_below_ma5,2023-05-10,2023-05-12,-1548.862874999999,-0.03523269381315321,False
3054,swing,two_closes_below_ma5,2023-05-12,2023-05-16,-227.88587499999267,-0.004371224950928584,False
9914,swing,two_closes_below_ma5,2023-05-15,2023-05-17,-788.9196000000011,-0.022644351517397597,False
2434,swing,two_closes_below_ma5,2023-05-15,2023-05-19,-1542.0302449999945,-0.03685810937804421,False
5531,swing,two_closes_below_ma5,2023-05-15,2023-05-22,2000.9573850000015,0.04623328423662951,True
2882,swing,two_closes_below_ma5,2023-05-12,2023-05-29,518.9188200000062,0.010083057272677175,True
3705,swing,two_closes_below_ma5,2023-05-24,2023-05-30,-1472.3823799999955,-0.022656192726632978,False
